 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    2   2166.7113      4.3858    1.632335E+02
    3     25.4477      8.7829    2.684015E+00
    4    260.7938     12.4342    3.536536E+01
    5      7.5636     15.8708    1.253602E+00
    6     78.2868     19.2158    1.533452E+01
    7      2.0774     22.5182    4.695153E-01
    8     31.1937     25.8028    7.990136E+00
    9      0.6968     29.0845    1.994803E-01
   10     14.8709     32.3732    4.705382E+00
   11      0.3036     35.6768    1.052126E-01
   12      8.0586     39.0015    3.035554E+00
   13      0.1573     42.3532    6.399276E-02
   14      4.8878     45.7372    2.135747E+00
   15      0.0934     49.1590    4.362615E-02
   16      3.2504     52.6242    1.616178E+00
   17      0.0624     56.1385    3.290720E-02
   18      2.3930     59.7084    1.334083E+00
   19      0.0459     63.3408    2.697215E-02
   20      1.8107     67.0436    1.118584E+00
   21      0.0356     70.8254    2.306518E-02
   22      1.5135     74.6966    1.026203E+00
   23      0.0284     78.6687    2.011197E-02
   24      1.2654     82.7557    9.342481E-01
   25      0.0228     86.9742    1.752037E-02
   26      1.0868     91.3443    8.678883E-01
   27      0.0182     95.8912    1.508247E-02
   28      1.0043    100.6466    8.625349E-01
   29      0.0141    105.6521    1.253457E-02
   30      0.9364    110.9635    8.606559E-01
   31      0.0104    116.6592    9.872161E-03
   32      0.8853    122.8556    8.670460E-01
   33      0.0071    129.7396    7.167562E-03
   34      0.9884    137.6468    1.027591E+00
   35      0.0040    147.3143    4.279142E-03
   36      1.6352    161.3014    1.798590E+00
