 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   22      8.8784      8.4787    1.038334E+00
   23      0.4724     14.9631    5.770289E-02
   24      3.4910     19.5902    4.445655E-01
   25      0.3947     23.4888    5.231511E-02
   26      2.3255     26.9803    3.203185E-01
   27      0.3163     30.2099    4.521179E-02
   28      1.6787     33.2575    2.486782E-01
   29      0.2481     36.1727    3.804246E-02
   30      1.2332     38.9887    1.955029E-01
   31      0.1900     41.7292    3.110885E-02
   32      1.0009     44.4118    1.690806E-01
   33      0.1404     47.0500    2.444735E-02
   34      0.7854     49.6548    1.408412E-01
   35      0.0987     52.2350    1.821232E-02
   36      0.6040     54.7982    1.145908E-01
   37      0.0660     57.3509    1.286456E-02
   38      0.4723     59.8988    9.451451E-02
   39      0.0423     62.4472    8.684749E-03
   40      0.3703     65.0010    7.795223E-02
   41      0.0263     67.5646    5.673142E-03
   42      0.3146     70.1426    6.949723E-02
   43      0.0169     72.7392    3.821165E-03
   44      0.2466     75.3590    5.703913E-02
   45      0.0118     78.0063    2.790700E-03
   46      0.1631     80.6858    3.942092E-02
   47      0.0081     83.4026    1.999855E-03
   48      0.1198     86.1619    3.020080E-02
   49      0.0047     88.9696    1.209269E-03
   50      0.0954     91.8321    2.504146E-02
   51      0.0022     94.7565    5.889111E-04
   52      0.0579     97.7513    1.580002E-02
   53      0.0009    100.8258    2.502742E-04
   54      0.0262    103.9912    7.421943E-03
   55      0.0004    107.2608    1.153912E-04
   56      0.0118    110.6506    3.465375E-03
   57      0.0001    114.1807    2.988737E-05
   58      0.0055    117.8761    1.672393E-03
   59      0.0000    121.7696    0.000000E+00
   60      0.0020    125.9054    6.289342E-04
   61      0.0000    130.3452    0.000000E+00
   62      0.0005    135.1807    1.624313E-04
   63      0.0000    140.5586    0.000000E+00
   64      0.0001    146.7425    3.352583E-05
   65      0.0000    154.3101    0.000000E+00
   66      0.0001    165.2602    3.456539E-05
