 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
   13     28.2942     13.1016    5.662733E+00
   14      0.0518     23.4864    1.113506E-02
   15     11.4774     31.0984    2.637364E+00
   16      0.0535     37.6881    1.308678E-02
   17      7.0829     43.7503    1.837571E+00
   18      0.0476     49.5102    1.305490E-02
   19      4.8920     55.0957    1.414217E+00
   20      0.0397     60.5908    1.206533E-02
   21      3.6393     66.0574    1.159982E+00
   22      0.0321     71.5462    1.070736E-02
   23      2.8165     77.1029    9.812339E-01
   24      0.0252     82.7728    9.152960E-03
   25      2.2939     88.6048    8.671806E-01
   26      0.0191     94.6555    7.503677E-03
   27      1.9642    100.9957    8.007802E-01
   28      0.0139    107.7200    5.872927E-03
   29      1.7798    114.9643    7.783737E-01
   30      0.0094    122.9427    4.250330E-03
   31      1.8690    132.0365    8.728001E-01
   32      0.0053    143.0792    2.553608E-03
   33      2.9484    158.9692    1.464287E+00
