 # lam  B-lambda(j,jp)  angle     normed B-lam*(2*lam+1)
    3    417.8333      2.2064    1.536401E+01
    4     25.9768      4.2262    1.228094E+00
    5    155.8370      5.8407    9.004646E+00
    6     14.0926      7.3236    9.623607E-01
    7     93.1411      8.7427    7.338985E+00
    8     10.2739     10.1254    9.174611E-01
    9     57.1385     11.4854    5.702770E+00
   10      7.7076     12.8305    8.502406E-01
   11     35.4004     14.1656    4.277001E+00
   12      6.8732     15.4939    9.026147E-01
   13     22.4656     16.8175    3.186289E+00
   14      5.8393     18.1380    8.895332E-01
   15     15.2609     19.4568    2.485108E+00
   16      4.8859     20.7748    8.469581E-01
   17     11.4944     22.0927    2.113283E+00
   18      3.9280     23.4113    7.634430E-01
   19      7.6813     24.7310    1.573630E+00
   20      3.1383     26.0523    6.758988E-01
   21      5.6732     27.3757    1.281445E+00
   22      2.5930     28.7016    6.129406E-01
   23      4.1787     30.0303    1.031674E+00
   24      2.1599     31.3622    5.559466E-01
   25      2.9518     32.6976    7.907888E-01
   26      1.7353     34.0369    4.831187E-01
   27      2.2480     35.3802    6.494749E-01
   28      1.3398     36.7280    4.011606E-01
   29      1.6878     38.0805    5.230900E-01
   30      1.0818     39.4381    3.466412E-01
   31      1.5160     40.8010    5.016989E-01
   32      0.9002     42.1695    3.073660E-01
   33      1.3872     43.5440    4.882219E-01
   34      0.6007     44.9248    2.177259E-01
   35      1.0676     46.3121    3.981716E-01
   36      0.2689     47.7064    1.031139E-01
   37      0.8625     49.1080    3.398003E-01
   38      0.1192     50.5172    4.821369E-02
   39      0.6776     51.9344    2.811926E-01
   40      0.0956     53.3599    4.067676E-02
   41      0.4030     54.7942    1.757060E-01
   42      0.0658     56.2378    2.937976E-02
   43      0.2012     57.6909    9.194976E-02
   44      0.0300     59.1540    1.402538E-02
   45      0.1016     60.6277    4.856669E-02
   46      0.0132     62.1124    6.448523E-03
   47      0.0555     63.6087    2.769619E-02
   48      0.0076     65.1170    3.872476E-03
   49      0.0379     66.6380    1.970960E-02
   50      0.0039     68.1723    2.069138E-03
   51      0.0235     69.7205    1.271477E-02
   52      0.0015     71.2832    8.273399E-04
   53      0.0097     72.8614    5.452038E-03
   54      0.0004     74.4556    2.290287E-04
   55      0.0031     76.0668    1.807541E-03
   56      0.0001     77.6958    5.935835E-05
   57      0.0012     79.3435    7.249073E-04
   58      0.0000     81.0111    0.000000E+00
   59      0.0004     82.6997    2.500405E-04
   60      0.0000     84.4103    0.000000E+00
   61      0.0001     86.1443    6.461130E-05
   62      0.0000     87.9032    0.000000E+00
   63      0.0000     89.6884    0.000000E+00
   64      0.0000     91.5016    0.000000E+00
   65      0.0000     93.3447    0.000000E+00
   66      0.0000     95.2198    0.000000E+00
   67      0.0000     97.1290    0.000000E+00
   68      0.0000     99.0749    0.000000E+00
   69      0.0000    101.0603    0.000000E+00
   70      0.0000    103.0883    0.000000E+00
   71      0.0000    105.1625    0.000000E+00
   72      0.0000    107.2869    0.000000E+00
   73      0.0000    109.4662    0.000000E+00
   74      0.0000    111.7057    0.000000E+00
   75      0.0000    114.0116    0.000000E+00
   76      0.0000    116.3913    0.000000E+00
   77      0.0000    118.8535    0.000000E+00
   78      0.0000    121.4086    0.000000E+00
   79      0.0000    124.0695    0.000000E+00
   80      0.0000    126.8522    0.000000E+00
   81      0.0000    129.7771    0.000000E+00
   82      0.0000    132.8707    0.000000E+00
   83      0.0000    136.1689    0.000000E+00
   84      0.0000    139.7221    0.000000E+00
   85      0.0000    143.6049    0.000000E+00
   86      0.0000    147.9371    0.000000E+00
   87      0.0000    152.9339    0.000000E+00
   88      0.0000    159.0660    0.000000E+00
   89      0.0000    167.9588    0.000000E+00
