# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.441831
0.200000	0.040000	0.883580
0.300000	0.090000	1.325166
0.400000	0.160000	1.766507
0.500000	0.250000	2.207521
0.600000	0.360000	2.648127
0.700000	0.490000	3.088244
0.800000	0.640000	3.527790
0.900000	0.810000	3.966684
1.000000	1.000000	4.404846
1.100000	1.210000	4.842195
1.200000	1.440000	5.278651
1.300000	1.690000	5.714132
1.400000	1.960000	6.148561
1.500000	2.250000	6.581856
1.600000	2.560000	7.013939
1.700000	2.890000	7.444730
1.800000	3.240000	7.874152
1.900000	3.610000	8.302127
2.000000	4.000000	8.728575
2.100000	4.410000	9.153422
2.200000	4.840000	9.576588
2.300000	5.290000	9.998000
2.400000	5.760000	10.417579
2.500000	6.250000	10.835252
2.600000	6.760000	11.250944
2.700000	7.290000	11.664580
2.800000	7.840000	12.076087
2.900000	8.410000	12.485392
3.000000	9.000000	12.892423
3.100000	9.610000	13.297109
3.200000	10.240000	13.699378
3.300000	10.890000	14.099159
3.400000	11.560000	14.496385
3.500000	12.250000	14.890985
3.600000	12.960000	15.282893
3.700000	13.690000	15.672039
3.800000	14.440000	16.058360
3.900000	15.210000	16.441787
4.000000	16.000000	16.822258
4.100000	16.810000	17.199708
4.200000	17.640000	17.574073
4.300000	18.490000	17.945292
4.400000	19.360000	18.313304
4.500000	20.250000	18.678048
4.600000	21.160000	19.039464
4.700000	22.090000	19.397495
4.800000	23.040000	19.752083
4.900000	24.010000	20.103171
5.000000	25.000000	20.450705
5.100000	26.010000	20.794628
5.200000	27.040000	21.134889
5.300000	28.090000	21.471435
5.400000	29.160000	21.804214
5.500000	30.250000	22.133176
5.600000	31.360000	22.458272
5.700000	32.490000	22.779455
5.800000	33.640000	23.096676
5.900000	34.810000	23.409891
6.000000	36.000000	23.719055
6.100000	37.210000	24.024124
6.200000	38.440000	24.325056
6.300000	39.690000	24.621810
6.400000	40.960000	24.914345
6.500000	42.250000	25.202624
6.600000	43.560000	25.486609
6.700000	44.890000	25.766262
6.800000	46.240000	26.041550
6.900000	47.610000	26.312438
7.000000	49.000000	26.578894
7.100000	50.410000	26.840886
7.200000	51.840000	27.098384
7.300000	53.290000	27.351359
7.400000	54.760000	27.599785
7.500000	56.250000	27.843633
7.600000	57.760000	28.082880
7.700000	59.290000	28.317502
7.800000	60.840000	28.547475
7.900000	62.410000	28.772780
8.000000	64.000000	28.993396
8.100000	65.610000	29.209305
8.200000	67.240000	29.420489
8.300000	68.890000	29.626933
8.400000	70.560000	29.828622
8.500000	72.250000	30.025543
8.600000	73.960000	30.217683
8.700000	75.690000	30.405032
8.800000	77.440000	30.587582
8.900000	79.210000	30.765323
9.000000	81.000000	30.938249
9.100000	82.810000	31.106355
9.200000	84.640000	31.269637
9.300000	86.490000	31.428092
9.400000	88.360000	31.581719
9.500000	90.250000	31.730517
9.600000	92.160000	31.874489
9.700000	94.090000	32.013635
9.800000	96.040000	32.147961
9.900000	98.010000	32.277472
10.000000	100.000000	32.402174
10.100000	102.010000	32.522074
10.200000	104.040000	32.637182
10.300000	106.090000	32.747508
10.400000	108.160000	32.853064
10.500000	110.250000	32.953863
10.600000	112.360000	33.049918
10.700000	114.490000	33.141246
10.800000	116.640000	33.227862
10.900000	118.810000	33.309786
11.000000	121.000000	33.387035
11.100000	123.210000	33.459631
11.200000	125.440000	33.527594
11.300000	127.690000	33.590948
11.400000	129.960000	33.649717
11.500000	132.250000	33.703926
11.600000	134.560000	33.753601
11.700000	136.890000	33.798770
11.800000	139.240000	33.839462
11.900000	141.610000	33.875706
12.000000	144.000000	33.907534
12.100000	146.410000	33.934977
12.200000	148.840000	33.958068
12.300000	151.290000	33.976843
12.400000	153.760000	33.991336
12.500000	156.250000	34.001584
12.600000	158.760000	34.007625
12.700000	161.290000	34.009496
12.800000	163.840000	34.007239
12.900000	166.410000	34.000892
13.000000	169.000000	33.990498
13.100000	171.610000	33.976100
13.200000	174.240000	33.957740
13.300000	176.890000	33.935464
13.400000	179.560000	33.909317
13.500000	182.250000	33.879345
13.600000	184.960000	33.845596
13.700000	187.690000	33.808118
13.800000	190.440000	33.766959
13.900000	193.210000	33.722170
14.000000	196.000000	33.673801
14.100000	198.810000	33.621904
14.200000	201.640000	33.566531
14.300000	204.490000	33.507735
14.400000	207.360000	33.445571
14.500000	210.250000	33.380092
14.600000	213.160000	33.311354
14.700000	216.090000	33.239413
14.800000	219.040000	33.164326
14.900000	222.010000	33.086150
15.000000	225.000000	33.004942
15.100000	228.010000	32.920763
15.200000	231.040000	32.833670
15.300000	234.090000	32.743724
15.400000	237.160000	32.650985
15.500000	240.250000	32.555514
15.600000	243.360000	32.457373
15.700000	246.490000	32.356623
15.800000	249.640000	32.253326
15.900000	252.810000	32.147546
16.000000	256.000000	32.039346
16.100000	259.210000	31.928790
16.200000	262.440000	31.815941
