# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.101459
0.200000	0.040000	0.202385
0.300000	0.090000	0.302252
0.400000	0.160000	0.400540
0.500000	0.250000	0.496741
0.600000	0.360000	0.590368
0.700000	0.490000	0.680949
0.800000	0.640000	0.768041
0.900000	0.810000	0.851226
1.000000	1.000000	0.930119
1.100000	1.210000	1.004369
1.200000	1.440000	1.073659
1.300000	1.690000	1.137716
1.400000	1.960000	1.196304
1.500000	2.250000	1.249232
1.600000	2.560000	1.296352
1.700000	2.890000	1.337561
1.800000	3.240000	1.372802
1.900000	3.610000	1.402063
2.000000	4.000000	1.425378
2.100000	4.410000	1.442825
2.200000	4.840000	1.454524
2.300000	5.290000	1.460639
2.400000	5.760000	1.461373
2.500000	6.250000	1.456968
2.600000	6.760000	1.447699
2.700000	7.290000	1.433877
2.800000	7.840000	1.415840
2.900000	8.410000	1.393954
3.000000	9.000000	1.368608
3.100000	9.610000	1.340208
3.200000	10.240000	1.309179
3.300000	10.890000	1.275954
3.400000	11.560000	1.240977
3.500000	12.250000	1.204692
3.600000	12.960000	1.167547
3.700000	13.690000	1.129982
3.800000	14.440000	1.092430
3.900000	15.210000	1.055314
4.000000	16.000000	1.019039
4.100000	16.810000	0.983992
4.200000	17.640000	0.950538
4.300000	18.490000	0.919018
4.400000	19.360000	0.889743
4.500000	20.250000	0.862995
4.600000	21.160000	0.839026
4.700000	22.090000	0.818049
4.800000	23.040000	0.800246
4.900000	24.010000	0.785760
5.000000	25.000000	0.774698
5.100000	26.010000	0.767129
5.200000	27.040000	0.763083
5.300000	28.090000	0.762555
5.400000	29.160000	0.765502
5.500000	30.250000	0.771844
5.600000	31.360000	0.781469
5.700000	32.490000	0.794233
5.800000	33.640000	0.809957
5.900000	34.810000	0.828440
6.000000	36.000000	0.849448
6.100000	37.210000	0.872731
6.200000	38.440000	0.898012
6.300000	39.690000	0.925002
6.400000	40.960000	0.953395
6.500000	42.250000	0.982874
6.600000	43.560000	1.013118
6.700000	44.890000	1.043797
6.800000	46.240000	1.074584
6.900000	47.610000	1.105153
7.000000	49.000000	1.135185
7.100000	50.410000	1.164369
7.200000	51.840000	1.192407
7.300000	53.290000	1.219016
7.400000	54.760000	1.243931
7.500000	56.250000	1.266907
7.600000	57.760000	1.287721
7.700000	59.290000	1.306175
7.800000	60.840000	1.322099
7.900000	62.410000	1.335348
8.000000	64.000000	1.345808
8.100000	65.610000	1.353395
8.200000	67.240000	1.358053
8.300000	68.890000	1.359761
8.400000	70.560000	1.358523
8.500000	72.250000	1.354378
8.600000	73.960000	1.347392
8.700000	75.690000	1.337661
8.800000	77.440000	1.325306
8.900000	79.210000	1.310477
9.000000	81.000000	1.293345
9.100000	82.810000	1.274104
9.200000	84.640000	1.252968
9.300000	86.490000	1.230169
9.400000	88.360000	1.205953
9.500000	90.250000	1.180578
9.600000	92.160000	1.154311
9.700000	94.090000	1.127427
9.800000	96.040000	1.100203
9.900000	98.010000	1.072918
10.000000	100.000000	1.045849
10.100000	102.010000	1.019268
10.200000	104.040000	0.993437
10.300000	106.090000	0.968611
10.400000	108.160000	0.945030
10.500000	110.250000	0.922919
10.600000	112.360000	0.902487
10.700000	114.490000	0.883921
10.800000	116.640000	0.867389
10.900000	118.810000	0.853036
11.000000	121.000000	0.840982
11.100000	123.210000	0.831321
11.200000	125.440000	0.824124
11.300000	127.690000	0.819434
11.400000	129.960000	0.817266
11.500000	132.250000	0.817611
11.600000	134.560000	0.820432
