# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	2.880418
0.200000	0.040000	5.738669
0.300000	0.090000	8.552864
0.400000	0.160000	11.301670
0.500000	0.250000	13.964576
0.600000	0.360000	16.522145
0.700000	0.490000	18.956257
0.800000	0.640000	21.250322
0.900000	0.810000	23.389477
1.000000	1.000000	25.360756
1.100000	1.210000	27.153231
1.200000	1.440000	28.758120
1.300000	1.690000	30.168868
1.400000	1.960000	31.381193
1.500000	2.250000	32.393098
1.600000	2.560000	33.204851
1.700000	2.890000	33.818933
1.800000	3.240000	34.239958
1.900000	3.610000	34.474554
2.000000	4.000000	34.531232
2.100000	4.410000	34.420214
2.200000	4.840000	34.153250
2.300000	5.290000	33.743417
2.400000	5.760000	33.204894
2.500000	6.250000	32.552736
2.600000	6.760000	31.802635
2.700000	7.290000	30.970676
2.800000	7.840000	30.073103
2.900000	8.410000	29.126074
3.000000	9.000000	28.145439
3.100000	9.610000	27.146518
3.200000	10.240000	26.143904
3.300000	10.890000	25.151272
3.400000	11.560000	24.181218
3.500000	12.250000	23.245117
3.600000	12.960000	22.353002
3.700000	13.690000	21.513473
3.800000	14.440000	20.733631
3.900000	15.210000	20.019036
4.000000	16.000000	19.373698
4.100000	16.810000	18.800084
4.200000	17.640000	18.299162
4.300000	18.490000	17.870459
4.400000	19.360000	17.512145
4.500000	20.250000	17.221140
4.600000	21.160000	16.993229
4.700000	22.090000	16.823203
4.800000	23.040000	16.705007
4.900000	24.010000	16.631891
5.000000	25.000000	16.596580
5.100000	26.010000	16.591436
5.200000	27.040000	16.608621
5.300000	28.090000	16.640264
5.400000	29.160000	16.678615
5.500000	30.250000	16.716191
5.600000	31.360000	16.745917
5.700000	32.490000	16.761242
5.800000	33.640000	16.756255
5.900000	34.810000	16.725772
6.000000	36.000000	16.665411
6.100000	37.210000	16.571649
6.200000	38.440000	16.441856
6.300000	39.690000	16.274318
6.400000	40.960000	16.068230
6.500000	42.250000	15.823682
6.600000	43.560000	15.541620
6.700000	44.890000	15.223801
6.800000	46.240000	14.872717
6.900000	47.610000	14.491529
7.000000	49.000000	14.083971
7.100000	50.410000	13.654253
7.200000	51.840000	13.206966
7.300000	53.290000	12.746967
7.400000	54.760000	12.279275
7.500000	56.250000	11.808961
7.600000	57.760000	11.341048
7.700000	59.290000	10.880405
7.800000	60.840000	10.431654
7.900000	62.410000	9.999090
8.000000	64.000000	9.586599
8.100000	65.610000	9.197597
