# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	1.805250
0.200000	0.040000	3.608731
0.300000	0.090000	5.408676
0.400000	0.160000	7.203326
0.500000	0.250000	8.990927
0.600000	0.360000	10.769740
0.700000	0.490000	12.538037
0.800000	0.640000	14.294109
0.900000	0.810000	16.036263
1.000000	1.000000	17.762833
1.100000	1.210000	19.472173
1.200000	1.440000	21.162669
1.300000	1.690000	22.832732
1.400000	1.960000	24.480810
1.500000	2.250000	26.105382
1.600000	2.560000	27.704967
1.700000	2.890000	29.278123
1.800000	3.240000	30.823447
1.900000	3.610000	32.339584
2.000000	4.000000	33.825221
2.100000	4.410000	35.279097
2.200000	4.840000	36.699996
2.300000	5.290000	38.086759
2.400000	5.760000	39.438274
2.500000	6.250000	40.753491
2.600000	6.760000	42.031410
2.700000	7.290000	43.271093
2.800000	7.840000	44.471659
2.900000	8.410000	45.632289
3.000000	9.000000	46.752224
3.100000	9.610000	47.830768
3.200000	10.240000	48.867289
3.300000	10.890000	49.861218
3.400000	11.560000	50.812050
3.500000	12.250000	51.719347
3.600000	12.960000	52.582736
3.700000	13.690000	53.401909
3.800000	14.440000	54.176625
3.900000	15.210000	54.906709
4.000000	16.000000	55.592052
4.100000	16.810000	56.232611
4.200000	17.640000	56.828407
4.300000	18.490000	57.379528
4.400000	19.360000	57.886126
4.500000	20.250000	58.348418
4.600000	21.160000	58.766682
4.700000	22.090000	59.141259
4.800000	23.040000	59.472554
4.900000	24.010000	59.761029
5.000000	25.000000	60.007207
5.100000	26.010000	60.211667
5.200000	27.040000	60.375048
5.300000	28.090000	60.498039
5.400000	29.160000	60.581387
5.500000	30.250000	60.625888
5.600000	31.360000	60.632390
5.700000	32.490000	60.601787
5.800000	33.640000	60.535021
5.900000	34.810000	60.433079
6.000000	36.000000	60.296987
6.100000	37.210000	60.127814
6.200000	38.440000	59.926666
6.300000	39.690000	59.694687
6.400000	40.960000	59.433050
6.500000	42.250000	59.142963
