# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.012397
0.200000	0.040000	0.024790
0.300000	0.090000	0.037176
0.400000	0.160000	0.049552
0.500000	0.250000	0.061912
0.600000	0.360000	0.074254
0.700000	0.490000	0.086574
0.800000	0.640000	0.098868
0.900000	0.810000	0.111134
1.000000	1.000000	0.123366
1.100000	1.210000	0.135562
1.200000	1.440000	0.147718
1.300000	1.690000	0.159830
1.400000	1.960000	0.171895
1.500000	2.250000	0.183909
1.600000	2.560000	0.195869
1.700000	2.890000	0.207772
1.800000	3.240000	0.219613
1.900000	3.610000	0.231390
2.000000	4.000000	0.243099
2.100000	4.410000	0.254736
2.200000	4.840000	0.266299
2.300000	5.290000	0.277783
2.400000	5.760000	0.289187
2.500000	6.250000	0.300506
2.600000	6.760000	0.311737
2.700000	7.290000	0.322877
2.800000	7.840000	0.333922
2.900000	8.410000	0.344871
3.000000	9.000000	0.355720
3.100000	9.610000	0.366465
3.200000	10.240000	0.377104
3.300000	10.890000	0.387634
3.400000	11.560000	0.398052
3.500000	12.250000	0.408355
3.600000	12.960000	0.418540
3.700000	13.690000	0.428605
3.800000	14.440000	0.438547
3.900000	15.210000	0.448364
4.000000	16.000000	0.458052
4.100000	16.810000	0.467609
4.200000	17.640000	0.477033
4.300000	18.490000	0.486321
4.400000	19.360000	0.495472
4.500000	20.250000	0.504482
4.600000	21.160000	0.513349
4.700000	22.090000	0.522072
4.800000	23.040000	0.530648
4.900000	24.010000	0.539075
5.000000	25.000000	0.547352
5.100000	26.010000	0.555475
5.200000	27.040000	0.563444
5.300000	28.090000	0.571256
5.400000	29.160000	0.578911
5.500000	30.250000	0.586405
5.600000	31.360000	0.593738
5.700000	32.490000	0.600908
5.800000	33.640000	0.607913
5.900000	34.810000	0.614753
6.000000	36.000000	0.621425
6.100000	37.210000	0.627929
6.200000	38.440000	0.634264
6.300000	39.690000	0.640427
6.400000	40.960000	0.646419
6.500000	42.250000	0.652238
6.600000	43.560000	0.657884
6.700000	44.890000	0.663355
6.800000	46.240000	0.668650
6.900000	47.610000	0.673770
7.000000	49.000000	0.678713
7.100000	50.410000	0.683479
7.200000	51.840000	0.688067
7.300000	53.290000	0.692478
7.400000	54.760000	0.696710
7.500000	56.250000	0.700764
7.600000	57.760000	0.704638
7.700000	59.290000	0.708334
7.800000	60.840000	0.711851
7.900000	62.410000	0.715190
8.000000	64.000000	0.718349
8.100000	65.610000	0.721330
8.200000	67.240000	0.724133
8.300000	68.890000	0.726758
8.400000	70.560000	0.729205
8.500000	72.250000	0.731475
8.600000	73.960000	0.733568
8.700000	75.690000	0.735485
8.800000	77.440000	0.737228
8.900000	79.210000	0.738795
9.000000	81.000000	0.740189
9.100000	82.810000	0.741410
9.200000	84.640000	0.742459
9.300000	86.490000	0.743338
9.400000	88.360000	0.744046
9.500000	90.250000	0.744586
9.600000	92.160000	0.744959
9.700000	94.090000	0.745165
9.800000	96.040000	0.745207
9.900000	98.010000	0.745086
10.000000	100.000000	0.744802
10.100000	102.010000	0.744358
10.200000	104.040000	0.743756
10.300000	106.090000	0.742996
10.400000	108.160000	0.742081
10.500000	110.250000	0.741013
10.600000	112.360000	0.739793
10.700000	114.490000	0.738423
10.800000	116.640000	0.736905
10.900000	118.810000	0.735241
11.000000	121.000000	0.733433
11.100000	123.210000	0.731484
11.200000	125.440000	0.729395
11.300000	127.690000	0.727169
11.400000	129.960000	0.724807
11.500000	132.250000	0.722313
11.600000	134.560000	0.719689
11.700000	136.890000	0.716936
11.800000	139.240000	0.714058
11.900000	141.610000	0.711056
12.000000	144.000000	0.707935
12.100000	146.410000	0.704695
12.200000	148.840000	0.701339
12.300000	151.290000	0.697872
12.400000	153.760000	0.694293
12.500000	156.250000	0.690608
12.600000	158.760000	0.686818
12.700000	161.290000	0.682927
12.800000	163.840000	0.678936
12.900000	166.410000	0.674849
13.000000	169.000000	0.670669
13.100000	171.610000	0.666399
13.200000	174.240000	0.662041
13.300000	176.890000	0.657599
13.400000	179.560000	0.653076
13.500000	182.250000	0.648474
13.600000	184.960000	0.643797
13.700000	187.690000	0.639047
13.800000	190.440000	0.634228
13.900000	193.210000	0.629343
14.000000	196.000000	0.624394
14.100000	198.810000	0.619386
14.200000	201.640000	0.614321
14.300000	204.490000	0.609202
14.400000	207.360000	0.604032
14.500000	210.250000	0.598815
14.600000	213.160000	0.593554
14.700000	216.090000	0.588251
14.800000	219.040000	0.582910
14.900000	222.010000	0.577534
15.000000	225.000000	0.572127
15.100000	228.010000	0.566691
15.200000	231.040000	0.561230
15.300000	234.090000	0.555746
15.400000	237.160000	0.550244
15.500000	240.250000	0.544725
15.600000	243.360000	0.539193
15.700000	246.490000	0.533652
15.800000	249.640000	0.528104
15.900000	252.810000	0.522553
16.000000	256.000000	0.517001
16.100000	259.210000	0.511451
16.200000	262.440000	0.505907
16.300000	265.690000	0.500372
16.400000	268.960000	0.494849
16.500000	272.250000	0.489340
16.600000	275.560000	0.483849
16.700000	278.890000	0.478378
16.800000	282.240000	0.472931
16.900000	285.610000	0.467510
17.000000	289.000000	0.462118
17.100000	292.410000	0.456758
17.200000	295.840000	0.451433
17.300000	299.290000	0.446146
17.400000	302.760000	0.440899
17.500000	306.250000	0.435695
17.600000	309.760000	0.430537
17.700000	313.290000	0.425426
17.800000	316.840000	0.420367
17.900000	320.410000	0.415361
18.000000	324.000000	0.410411
18.100000	327.610000	0.405520
18.200000	331.240000	0.400689
18.300000	334.890000	0.395921
18.400000	338.560000	0.391219
18.500000	342.250000	0.386585
18.600000	345.960000	0.382020
18.700000	349.690000	0.377528
18.800000	353.440000	0.373111
18.900000	357.210000	0.368770
19.000000	361.000000	0.364507
19.100000	364.810000	0.360325
19.200000	368.640000	0.356226
19.300000	372.490000	0.352211
19.400000	376.360000	0.348282
19.500000	380.250000	0.344441
19.600000	384.160000	0.340690
19.700000	388.090000	0.337031
19.800000	392.040000	0.333464
19.900000	396.010000	0.329992
20.000000	400.000000	0.326617
20.100000	404.010000	0.323339
20.200000	408.040000	0.320160
20.300000	412.090000	0.317081
20.400000	416.160000	0.314104
20.500000	420.250000	0.311230
20.600000	424.360000	0.308459
20.700000	428.490000	0.305794
20.800000	432.640000	0.303235
20.900000	436.810000	0.300783
21.000000	441.000000	0.298439
21.100000	445.210000	0.296205
21.200000	449.440000	0.294079
21.300000	453.690000	0.292064
21.400000	457.960000	0.290161
21.500000	462.250000	0.288369
21.600000	466.560000	0.286689
21.700000	470.890000	0.285122
21.800000	475.240000	0.283668
21.900000	479.610000	0.282327
22.000000	484.000000	0.281101
22.100000	488.410000	0.279988
22.200000	492.840000	0.278989
22.300000	497.290000	0.278105
22.400000	501.760000	0.277336
22.500000	506.250000	0.276680
22.600000	510.760000	0.276139
22.700000	515.290000	0.275712
22.800000	519.840000	0.275398
22.900000	524.410000	0.275199
23.000000	529.000000	0.275113
23.100000	533.610000	0.275140
23.200000	538.240000	0.275279
23.300000	542.890000	0.275530
23.400000	547.560000	0.275893
23.500000	552.250000	0.276366
23.600000	556.960000	0.276950
23.700000	561.690000	0.277643
23.800000	566.440000	0.278445
23.900000	571.210000	0.279354
24.000000	576.000000	0.280371
24.100000	580.810000	0.281493
24.200000	585.640000	0.282720
24.300000	590.490000	0.284051
24.400000	595.360000	0.285485
24.500000	600.250000	0.287020
24.600000	605.160000	0.288656
24.700000	610.090000	0.290390
24.800000	615.040000	0.292223
24.900000	620.010000	0.294151
25.000000	625.000000	0.296175
25.100000	630.010000	0.298292
25.200000	635.040000	0.300501
25.300000	640.090000	0.302800
25.400000	645.160000	0.305188
25.500000	650.250000	0.307663
25.600000	655.360000	0.310224
25.700000	660.490000	0.312868
25.800000	665.640000	0.315594
25.900000	670.810000	0.318400
26.000000	676.000000	0.321284
26.100000	681.210000	0.324245
26.200000	686.440000	0.327280
26.300000	691.690000	0.330388
26.400000	696.960000	0.333566
26.500000	702.250000	0.336812
26.600000	707.560000	0.340125
26.700000	712.890000	0.343501
26.800000	718.240000	0.346940
26.900000	723.610000	0.350439
27.000000	729.000000	0.353996
27.100000	734.410000	0.357608
27.200000	739.840000	0.361274
27.300000	745.290000	0.364990
27.400000	750.760000	0.368756
27.500000	756.250000	0.372567
27.600000	761.760000	0.376423
27.700000	767.290000	0.380321
27.800000	772.840000	0.384259
27.900000	778.410000	0.388233
28.000000	784.000000	0.392242
28.100000	789.610000	0.396283
28.200000	795.240000	0.400355
28.300000	800.890000	0.404453
28.400000	806.560000	0.408577
28.500000	812.250000	0.412723
28.600000	817.960000	0.416890
28.700000	823.690000	0.421074
28.800000	829.440000	0.425273
28.900000	835.210000	0.429485
29.000000	841.000000	0.433708
29.100000	846.810000	0.437938
29.200000	852.640000	0.442173
29.300000	858.490000	0.446412
29.400000	864.360000	0.450650
29.500000	870.250000	0.454887
29.600000	876.160000	0.459120
29.700000	882.090000	0.463345
29.800000	888.040000	0.467561
29.900000	894.010000	0.471765
30.000000	900.000000	0.475955
30.100000	906.010000	0.480129
30.200000	912.040000	0.484283
30.300000	918.090000	0.488416
30.400000	924.160000	0.492526
30.500000	930.250000	0.496609
30.600000	936.360000	0.500664
30.700000	942.490000	0.504689
30.800000	948.640000	0.508680
30.900000	954.810000	0.512636
31.000000	961.000000	0.516555
31.100000	967.210000	0.520434
31.200000	973.440000	0.524271
31.300000	979.690000	0.528064
31.400000	985.960000	0.531811
31.500000	992.250000	0.535510
31.600000	998.560000	0.539158
31.700000	1004.890000	0.542755
31.800000	1011.240000	0.546296
31.900000	1017.610000	0.549782
32.000000	1024.000000	0.553209
32.100000	1030.410000	0.556576
32.200000	1036.840000	0.559880
32.300000	1043.290000	0.563121
32.400000	1049.760000	0.566296
32.500000	1056.250000	0.569404
32.600000	1062.760000	0.572442
32.700000	1069.290000	0.575410
32.800000	1075.840000	0.578304
32.900000	1082.410000	0.581125
33.000000	1089.000000	0.583870
33.100000	1095.610000	0.586538
33.200000	1102.240000	0.589127
33.300000	1108.890000	0.591636
33.400000	1115.560000	0.594064
33.500000	1122.250000	0.596408
33.600000	1128.960000	0.598669
33.700000	1135.690000	0.600844
33.800000	1142.440000	0.602932
33.900000	1149.210000	0.604933
34.000000	1156.000000	0.606845
34.100000	1162.810000	0.608667
34.200000	1169.640000	0.610398
34.300000	1176.490000	0.612038
34.400000	1183.360000	0.613584
34.500000	1190.250000	0.615037
34.600000	1197.160000	0.616396
34.700000	1204.090000	0.617660
34.800000	1211.040000	0.618828
34.900000	1218.010000	0.619899
35.000000	1225.000000	0.620873
35.100000	1232.010000	0.621750
35.200000	1239.040000	0.622529
35.300000	1246.090000	0.623209
35.400000	1253.160000	0.623790
35.500000	1260.250000	0.624273
35.600000	1267.360000	0.624656
35.700000	1274.490000	0.624939
35.800000	1281.640000	0.625122
35.900000	1288.810000	0.625205
36.000000	1296.000000	0.625189
36.100000	1303.210000	0.625072
36.200000	1310.440000	0.624856
36.300000	1317.690000	0.624540
36.400000	1324.960000	0.624124
36.500000	1332.250000	0.623608
36.600000	1339.560000	0.622994
36.700000	1346.890000	0.622281
36.800000	1354.240000	0.621469
36.900000	1361.610000	0.620559
37.000000	1369.000000	0.619551
37.100000	1376.410000	0.618447
37.200000	1383.840000	0.617246
37.300000	1391.290000	0.615949
37.400000	1398.760000	0.614557
37.500000	1406.250000	0.613070
37.600000	1413.760000	0.611490
37.700000	1421.290000	0.609817
37.800000	1428.840000	0.608052
37.900000	1436.410000	0.606196
38.000000	1444.000000	0.604250
38.100000	1451.610000	0.602214
38.200000	1459.240000	0.600091
38.300000	1466.890000	0.597881
38.400000	1474.560000	0.595585
38.500000	1482.250000	0.593205
38.600000	1489.960000	0.590742
38.700000	1497.690000	0.588196
38.800000	1505.440000	0.585570
38.900000	1513.210000	0.582864
39.000000	1521.000000	0.580081
39.100000	1528.810000	0.577221
39.200000	1536.640000	0.574286
39.300000	1544.490000	0.571278
39.400000	1552.360000	0.568197
39.500000	1560.250000	0.565047
39.600000	1568.160000	0.561828
39.700000	1576.090000	0.558542
39.800000	1584.040000	0.555191
39.900000	1592.010000	0.551776
40.000000	1600.000000	0.548300
40.100000	1608.010000	0.544763
40.200000	1616.040000	0.541168
40.300000	1624.090000	0.537518
40.400000	1632.160000	0.533812
40.500000	1640.250000	0.530055
40.600000	1648.360000	0.526246
40.700000	1656.490000	0.522390
40.800000	1664.640000	0.518486
40.900000	1672.810000	0.514538
41.000000	1681.000000	0.510548
41.100000	1689.210000	0.506517
41.200000	1697.440000	0.502447
