# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	1.139008
0.200000	0.040000	2.277921
0.300000	0.090000	3.416644
0.400000	0.160000	4.555082
0.500000	0.250000	5.693141
0.600000	0.360000	6.830725
0.700000	0.490000	7.967739
0.800000	0.640000	9.104089
0.900000	0.810000	10.239681
1.000000	1.000000	11.374419
1.100000	1.210000	12.508209
1.200000	1.440000	13.640957
1.300000	1.690000	14.772569
1.400000	1.960000	15.902950
1.500000	2.250000	17.032007
1.600000	2.560000	18.159645
1.700000	2.890000	19.285772
1.800000	3.240000	20.410294
1.900000	3.610000	21.533116
2.000000	4.000000	22.654148
2.100000	4.410000	23.773295
2.200000	4.840000	24.890465
2.300000	5.290000	26.005565
2.400000	5.760000	27.118505
2.500000	6.250000	28.229190
2.600000	6.760000	29.337531
2.700000	7.290000	30.443436
2.800000	7.840000	31.546813
2.900000	8.410000	32.647572
3.000000	9.000000	33.745623
3.100000	9.610000	34.840875
3.200000	10.240000	35.933239
3.300000	10.890000	37.022625
3.400000	11.560000	38.108944
3.500000	12.250000	39.192108
3.600000	12.960000	40.272028
3.700000	13.690000	41.348616
3.800000	14.440000	42.421785
3.900000	15.210000	43.491447
4.000000	16.000000	44.557516
4.100000	16.810000	45.619906
4.200000	17.640000	46.678530
4.300000	18.490000	47.733303
4.400000	19.360000	48.784140
4.500000	20.250000	49.830958
4.600000	21.160000	50.873670
4.700000	22.090000	51.912196
4.800000	23.040000	52.946450
4.900000	24.010000	53.976351
5.000000	25.000000	55.001816
5.100000	26.010000	56.022764
5.200000	27.040000	57.039115
5.300000	28.090000	58.050787
5.400000	29.160000	59.057702
5.500000	30.250000	60.059778
5.600000	31.360000	61.056939
5.700000	32.490000	62.049105
5.800000	33.640000	63.036200
5.900000	34.810000	64.018146
6.000000	36.000000	64.994866
6.100000	37.210000	65.966286
6.200000	38.440000	66.932329
6.300000	39.690000	67.892922
6.400000	40.960000	68.847991
6.500000	42.250000	69.797463
6.600000	43.560000	70.741264
6.700000	44.890000	71.679323
6.800000	46.240000	72.611570
6.900000	47.610000	73.537933
7.000000	49.000000	74.458343
7.100000	50.410000	75.372730
7.200000	51.840000	76.281027
7.300000	53.290000	77.183165
7.400000	54.760000	78.079078
7.500000	56.250000	78.968699
7.600000	57.760000	79.851963
7.700000	59.290000	80.728806
7.800000	60.840000	81.599162
7.900000	62.410000	82.462970
8.000000	64.000000	83.320166
8.100000	65.610000	84.170689
8.200000	67.240000	85.014478
8.300000	68.890000	85.851473
8.400000	70.560000	86.681615
8.500000	72.250000	87.504844
8.600000	73.960000	88.321105
8.700000	75.690000	89.130338
8.800000	77.440000	89.932489
8.900000	79.210000	90.727503
9.000000	81.000000	91.515324
9.100000	82.810000	92.295900
9.200000	84.640000	93.069177
9.300000	86.490000	93.835104
9.400000	88.360000	94.593629
9.500000	90.250000	95.344704
9.600000	92.160000	96.088277
9.700000	94.090000	96.824302
9.800000	96.040000	97.552729
9.900000	98.010000	98.273514
10.000000	100.000000	98.986609
10.100000	102.010000	99.691971
10.200000	104.040000	100.389555
10.300000	106.090000	101.079318
10.400000	108.160000	101.761218
10.500000	110.250000	102.435213
10.600000	112.360000	103.101264
10.700000	114.490000	103.759331
10.800000	116.640000	104.409375
10.900000	118.810000	105.051360
11.000000	121.000000	105.685247
11.100000	123.210000	106.311002
11.200000	125.440000	106.928590
11.300000	127.690000	107.537978
11.400000	129.960000	108.139131
11.500000	132.250000	108.732018
11.600000	134.560000	109.316609
11.700000	136.890000	109.892873
11.800000	139.240000	110.460781
11.900000	141.610000	111.020305
12.000000	144.000000	111.571418
12.100000	146.410000	112.114093
12.200000	148.840000	112.648307
12.300000	151.290000	113.174033
12.400000	153.760000	113.691250
12.500000	156.250000	114.199934
12.600000	158.760000	114.700064
12.700000	161.290000	115.191621
12.800000	163.840000	115.674584
12.900000	166.410000	116.148936
13.000000	169.000000	116.614658
13.100000	171.610000	117.071734
13.200000	174.240000	117.520150
13.300000	176.890000	117.959890
13.400000	179.560000	118.390940
13.500000	182.250000	118.813290
13.600000	184.960000	119.226926
13.700000	187.690000	119.631838
13.800000	190.440000	120.028018
13.900000	193.210000	120.415455
14.000000	196.000000	120.794143
14.100000	198.810000	121.164075
14.200000	201.640000	121.525246
14.300000	204.490000	121.877650
14.400000	207.360000	122.221285
14.500000	210.250000	122.556147
14.600000	213.160000	122.882234
14.700000	216.090000	123.199547
14.800000	219.040000	123.508085
14.900000	222.010000	123.807850
15.000000	225.000000	124.098843
15.100000	228.010000	124.381069
15.200000	231.040000	124.654531
15.300000	234.090000	124.919234
15.400000	237.160000	125.175185
15.500000	240.250000	125.422390
15.600000	243.360000	125.660858
15.700000	246.490000	125.890598
15.800000	249.640000	126.111619
15.900000	252.810000	126.323933
16.000000	256.000000	126.527551
16.100000	259.210000	126.722487
16.200000	262.440000	126.908754
16.300000	265.690000	127.086367
16.400000	268.960000	127.255342
16.500000	272.250000	127.415695
16.600000	275.560000	127.567444
16.700000	278.890000	127.710608
16.800000	282.240000	127.845206
16.900000	285.610000	127.971257
17.000000	289.000000	128.088785
17.100000	292.410000	128.197810
17.200000	295.840000	128.298357
17.300000	299.290000	128.390449
17.400000	302.760000	128.474110
17.500000	306.250000	128.549368
17.600000	309.760000	128.616249
17.700000	313.290000	128.674780
17.800000	316.840000	128.724990
17.900000	320.410000	128.766909
18.000000	324.000000	128.800566
18.100000	327.610000	128.825994
18.200000	331.240000	128.843224
18.300000	334.890000	128.852289
18.400000	338.560000	128.853223
18.500000	342.250000	128.846060
18.600000	345.960000	128.830837
18.700000	349.690000	128.807590
18.800000	353.440000	128.776355
18.900000	357.210000	128.737171
19.000000	361.000000	128.690077
19.100000	364.810000	128.635112
19.200000	368.640000	128.572317
19.300000	372.490000	128.501733
19.400000	376.360000	128.423403
19.500000	380.250000	128.337368
19.600000	384.160000	128.243674
19.700000	388.090000	128.142365
19.800000	392.040000	128.033485
19.900000	396.010000	127.917081
20.000000	400.000000	127.793199
20.100000	404.010000	127.661888
20.200000	408.040000	127.523195
20.300000	412.090000	127.377169
20.400000	416.160000	127.223861
20.500000	420.250000	127.063320
20.600000	424.360000	126.895599
20.700000	428.490000	126.720748
20.800000	432.640000	126.538821
20.900000	436.810000	126.349870
21.000000	441.000000	126.153951
21.100000	445.210000	125.951117
21.200000	449.440000	125.741424
21.300000	453.690000	125.524929
21.400000	457.960000	125.301686
21.500000	462.250000	125.071755
21.600000	466.560000	124.835193
21.700000	470.890000	124.592059
21.800000	475.240000	124.342411
21.900000	479.610000	124.086310
22.000000	484.000000	123.823816
22.100000	488.410000	123.554991
22.200000	492.840000	123.279895
22.300000	497.290000	122.998591
22.400000	501.760000	122.711142
22.500000	506.250000	122.417611
22.600000	510.760000	122.118063
22.700000	515.290000	121.812560
22.800000	519.840000	121.501170
22.900000	524.410000	121.183956
23.000000	529.000000	120.860985
23.100000	533.610000	120.532324
23.200000	538.240000	120.198040
23.300000	542.890000	119.858199
23.400000	547.560000	119.512871
23.500000	552.250000	119.162123
23.600000	556.960000	118.806025
23.700000	561.690000	118.444645
23.800000	566.440000	118.078054
23.900000	571.210000	117.706322
24.000000	576.000000	117.329519
24.100000	580.810000	116.947717
24.200000	585.640000	116.560987
24.300000	590.490000	116.169401
24.400000	595.360000	115.773031
24.500000	600.250000	115.371950
24.600000	605.160000	114.966231
24.700000	610.090000	114.555946
24.800000	615.040000	114.141171
24.900000	620.010000	113.721978
25.000000	625.000000	113.298442
25.100000	630.010000	112.870637
25.200000	635.040000	112.438640
25.300000	640.090000	112.002524
25.400000	645.160000	111.562365
25.500000	650.250000	111.118240
25.600000	655.360000	110.670223
25.700000	660.490000	110.218392
25.800000	665.640000	109.762823
25.900000	670.810000	109.303593
