# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.047554
0.200000	0.040000	0.095080
0.300000	0.090000	0.142549
0.400000	0.160000	0.189936
0.500000	0.250000	0.237210
0.600000	0.360000	0.284345
0.700000	0.490000	0.331314
0.800000	0.640000	0.378088
0.900000	0.810000	0.424640
1.000000	1.000000	0.470944
1.100000	1.210000	0.516972
1.200000	1.440000	0.562698
1.300000	1.690000	0.608096
1.400000	1.960000	0.653139
1.500000	2.250000	0.697801
1.600000	2.560000	0.742058
1.700000	2.890000	0.785883
1.800000	3.240000	0.829254
1.900000	3.610000	0.872144
2.000000	4.000000	0.914530
2.100000	4.410000	0.956389
2.200000	4.840000	0.997698
2.300000	5.290000	1.038434
2.400000	5.760000	1.078575
2.500000	6.250000	1.118100
2.600000	6.760000	1.156987
2.700000	7.290000	1.195217
2.800000	7.840000	1.232769
2.900000	8.410000	1.269624
3.000000	9.000000	1.305764
3.100000	9.610000	1.341170
3.200000	10.240000	1.375824
3.300000	10.890000	1.409711
3.400000	11.560000	1.442814
3.500000	12.250000	1.475118
3.600000	12.960000	1.506607
3.700000	13.690000	1.537268
3.800000	14.440000	1.567087
3.900000	15.210000	1.596051
4.000000	16.000000	1.624150
4.100000	16.810000	1.651371
4.200000	17.640000	1.677704
4.300000	18.490000	1.703139
4.400000	19.360000	1.727668
4.500000	20.250000	1.751282
4.600000	21.160000	1.773974
4.700000	22.090000	1.795737
4.800000	23.040000	1.816565
4.900000	24.010000	1.836454
5.000000	25.000000	1.855399
5.100000	26.010000	1.873396
5.200000	27.040000	1.890443
5.300000	28.090000	1.906538
5.400000	29.160000	1.921679
5.500000	30.250000	1.935867
5.600000	31.360000	1.949102
5.700000	32.490000	1.961384
5.800000	33.640000	1.972716
5.900000	34.810000	1.983102
6.000000	36.000000	1.992543
6.100000	37.210000	2.001045
6.200000	38.440000	2.008612
6.300000	39.690000	2.015251
6.400000	40.960000	2.020967
6.500000	42.250000	2.025769
6.600000	43.560000	2.029664
6.700000	44.890000	2.032660
6.800000	46.240000	2.034768
6.900000	47.610000	2.035997
7.000000	49.000000	2.036358
7.100000	50.410000	2.035862
7.200000	51.840000	2.034522
7.300000	53.290000	2.032351
7.400000	54.760000	2.029361
7.500000	56.250000	2.025567
7.600000	57.760000	2.020983
7.700000	59.290000	2.015624
7.800000	60.840000	2.009507
7.900000	62.410000	2.002647
8.000000	64.000000	1.995061
8.100000	65.610000	1.986766
8.200000	67.240000	1.977781
8.300000	68.890000	1.968124
8.400000	70.560000	1.957812
8.500000	72.250000	1.946867
8.600000	73.960000	1.935306
8.700000	75.690000	1.923151
8.800000	77.440000	1.910421
8.900000	79.210000	1.897137
9.000000	81.000000	1.883321
9.100000	82.810000	1.868993
9.200000	84.640000	1.854176
9.300000	86.490000	1.838891
9.400000	88.360000	1.823160
9.500000	90.250000	1.807007
9.600000	92.160000	1.790453
9.700000	94.090000	1.773521
9.800000	96.040000	1.756235
9.900000	98.010000	1.738618
10.000000	100.000000	1.720692
10.100000	102.010000	1.702481
10.200000	104.040000	1.684008
10.300000	106.090000	1.665298
10.400000	108.160000	1.646372
10.500000	110.250000	1.627256
10.600000	112.360000	1.607972
10.700000	114.490000	1.588543
10.800000	116.640000	1.568993
10.900000	118.810000	1.549346
11.000000	121.000000	1.529624
11.100000	123.210000	1.509850
11.200000	125.440000	1.490048
11.300000	127.690000	1.470239
11.400000	129.960000	1.450446
11.500000	132.250000	1.430693
11.600000	134.560000	1.411000
11.700000	136.890000	1.391389
11.800000	139.240000	1.371882
11.900000	141.610000	1.352500
12.000000	144.000000	1.333264
12.100000	146.410000	1.314195
12.200000	148.840000	1.295312
12.300000	151.290000	1.276635
12.400000	153.760000	1.258184
12.500000	156.250000	1.239979
12.600000	158.760000	1.222036
12.700000	161.290000	1.204375
12.800000	163.840000	1.187014
12.900000	166.410000	1.169969
13.000000	169.000000	1.153257
13.100000	171.610000	1.136894
13.200000	174.240000	1.120896
13.300000	176.890000	1.105279
13.400000	179.560000	1.090057
13.500000	182.250000	1.075244
13.600000	184.960000	1.060853
13.700000	187.690000	1.046898
13.800000	190.440000	1.033390
13.900000	193.210000	1.020342
14.000000	196.000000	1.007766
14.100000	198.810000	0.995670
14.200000	201.640000	0.984066
14.300000	204.490000	0.972962
14.400000	207.360000	0.962368
14.500000	210.250000	0.952291
14.600000	213.160000	0.942740
14.700000	216.090000	0.933719
14.800000	219.040000	0.925237
14.900000	222.010000	0.917298
15.000000	225.000000	0.909906
15.100000	228.010000	0.903067
15.200000	231.040000	0.896784
15.300000	234.090000	0.891060
15.400000	237.160000	0.885896
15.500000	240.250000	0.881294
15.600000	243.360000	0.877256
15.700000	246.490000	0.873782
15.800000	249.640000	0.870870
15.900000	252.810000	0.868521
16.000000	256.000000	0.866732
16.100000	259.210000	0.865502
16.200000	262.440000	0.864826
16.300000	265.690000	0.864702
16.400000	268.960000	0.865126
16.500000	272.250000	0.866093
16.600000	275.560000	0.867597
16.700000	278.890000	0.869633
16.800000	282.240000	0.872194
16.900000	285.610000	0.875272
17.000000	289.000000	0.878861
17.100000	292.410000	0.882952
17.200000	295.840000	0.887537
17.300000	299.290000	0.892605
17.400000	302.760000	0.898148
17.500000	306.250000	0.904156
17.600000	309.760000	0.910616
17.700000	313.290000	0.917519
17.800000	316.840000	0.924853
17.900000	320.410000	0.932605
18.000000	324.000000	0.940764
18.100000	327.610000	0.949315
18.200000	331.240000	0.958247
18.300000	334.890000	0.967544
18.400000	338.560000	0.977194
18.500000	342.250000	0.987182
18.600000	345.960000	0.997493
18.700000	349.690000	1.008111
18.800000	353.440000	1.019023
18.900000	357.210000	1.030212
19.000000	361.000000	1.041663
19.100000	364.810000	1.053359
19.200000	368.640000	1.065284
19.300000	372.490000	1.077422
19.400000	376.360000	1.089757
19.500000	380.250000	1.102270
19.600000	384.160000	1.114947
19.700000	388.090000	1.127768
19.800000	392.040000	1.140719
19.900000	396.010000	1.153780
20.000000	400.000000	1.166935
20.100000	404.010000	1.180167
20.200000	408.040000	1.193459
20.300000	412.090000	1.206792
20.400000	416.160000	1.220151
20.500000	420.250000	1.233516
20.600000	424.360000	1.246872
20.700000	428.490000	1.260202
20.800000	432.640000	1.273487
20.900000	436.810000	1.286712
21.000000	441.000000	1.299859
21.100000	445.210000	1.312912
21.200000	449.440000	1.325854
21.300000	453.690000	1.338670
21.400000	457.960000	1.351343
21.500000	462.250000	1.363857
21.600000	466.560000	1.376197
21.700000	470.890000	1.388347
21.800000	475.240000	1.400292
21.900000	479.610000	1.412018
22.000000	484.000000	1.423509
22.100000	488.410000	1.434753
22.200000	492.840000	1.445734
22.300000	497.290000	1.456440
22.400000	501.760000	1.466857
22.500000	506.250000	1.476973
22.600000	510.760000	1.486775
22.700000	515.290000	1.496251
22.800000	519.840000	1.505390
22.900000	524.410000	1.514181
23.000000	529.000000	1.522612
23.100000	533.610000	1.530674
23.200000	538.240000	1.538357
23.300000	542.890000	1.545651
23.400000	547.560000	1.552548
23.500000	552.250000	1.559040
23.600000	556.960000	1.565117
23.700000	561.690000	1.570774
23.800000	566.440000	1.576003
23.900000	571.210000	1.580797
24.000000	576.000000	1.585151
24.100000	580.810000	1.589060
24.200000	585.640000	1.592519
24.300000	590.490000	1.595522
24.400000	595.360000	1.598068
24.500000	600.250000	1.600152
24.600000	605.160000	1.601772
24.700000	610.090000	1.602925
24.800000	615.040000	1.603611
24.900000	620.010000	1.603827
25.000000	625.000000	1.603574
25.100000	630.010000	1.602851
25.200000	635.040000	1.601659
25.300000	640.090000	1.599999
25.400000	645.160000	1.597873
25.500000	650.250000	1.595283
25.600000	655.360000	1.592231
25.700000	660.490000	1.588720
25.800000	665.640000	1.584755
25.900000	670.810000	1.580339
26.000000	676.000000	1.575478
26.100000	681.210000	1.570176
26.200000	686.440000	1.564439
26.300000	691.690000	1.558273
26.400000	696.960000	1.551685
26.500000	702.250000	1.544682
26.600000	707.560000	1.537271
26.700000	712.890000	1.529461
26.800000	718.240000	1.521260
26.900000	723.610000	1.512677
27.000000	729.000000	1.503720
27.100000	734.410000	1.494400
27.200000	739.840000	1.484727
27.300000	745.290000	1.474712
27.400000	750.760000	1.464364
27.500000	756.250000	1.453695
27.600000	761.760000	1.442716
27.700000	767.290000	1.431440
27.800000	772.840000	1.419879
27.900000	778.410000	1.408044
28.000000	784.000000	1.395949
28.100000	789.610000	1.383606
28.200000	795.240000	1.371029
28.300000	800.890000	1.358231
28.400000	806.560000	1.345226
28.500000	812.250000	1.332028
28.600000	817.960000	1.318650
28.700000	823.690000	1.305106
28.800000	829.440000	1.291412
28.900000	835.210000	1.277582
29.000000	841.000000	1.263630
29.100000	846.810000	1.249570
29.200000	852.640000	1.235419
29.300000	858.490000	1.221190
29.400000	864.360000	1.206899
29.500000	870.250000	1.192560
29.600000	876.160000	1.178189
29.700000	882.090000	1.163800
29.800000	888.040000	1.149408
29.900000	894.010000	1.135029
30.000000	900.000000	1.120677
30.100000	906.010000	1.106366
30.200000	912.040000	1.092113
30.300000	918.090000	1.077931
30.400000	924.160000	1.063834
30.500000	930.250000	1.049838
30.600000	936.360000	1.035956
30.700000	942.490000	1.022203
30.800000	948.640000	1.008592
30.900000	954.810000	0.995137
31.000000	961.000000	0.981852
31.100000	967.210000	0.968749
31.200000	973.440000	0.955843
31.300000	979.690000	0.943144
31.400000	985.960000	0.930667
31.500000	992.250000	0.918423
31.600000	998.560000	0.906424
31.700000	1004.890000	0.894682
31.800000	1011.240000	0.883209
31.900000	1017.610000	0.872014
32.000000	1024.000000	0.861109
32.100000	1030.410000	0.850503
32.200000	1036.840000	0.840208
32.300000	1043.290000	0.830232
32.400000	1049.760000	0.820585
32.500000	1056.250000	0.811274
32.600000	1062.760000	0.802310
32.700000	1069.290000	0.793699
32.800000	1075.840000	0.785449
32.900000	1082.410000	0.777567
33.000000	1089.000000	0.770060
33.100000	1095.610000	0.762933
33.200000	1102.240000	0.756194
33.300000	1108.890000	0.749846
33.400000	1115.560000	0.743896
33.500000	1122.250000	0.738346
33.600000	1128.960000	0.733202
33.700000	1135.690000	0.728466
33.800000	1142.440000	0.724142
33.900000	1149.210000	0.720232
34.000000	1156.000000	0.716737
34.100000	1162.810000	0.713661
34.200000	1169.640000	0.711003
34.300000	1176.490000	0.708764
34.400000	1183.360000	0.706944
34.500000	1190.250000	0.705543
34.600000	1197.160000	0.704561
34.700000	1204.090000	0.703994
34.800000	1211.040000	0.703843
34.900000	1218.010000	0.704104
35.000000	1225.000000	0.704775
35.100000	1232.010000	0.705852
35.200000	1239.040000	0.707332
35.300000	1246.090000	0.709211
35.400000	1253.160000	0.711484
35.500000	1260.250000	0.714146
35.600000	1267.360000	0.717192
35.700000	1274.490000	0.720615
35.800000	1281.640000	0.724410
35.900000	1288.810000	0.728569
36.000000	1296.000000	0.733086
36.100000	1303.210000	0.737952
36.200000	1310.440000	0.743161
36.300000	1317.690000	0.748704
36.400000	1324.960000	0.754571
36.500000	1332.250000	0.760755
36.600000	1339.560000	0.767245
36.700000	1346.890000	0.774033
36.800000	1354.240000	0.781107
36.900000	1361.610000	0.788458
37.000000	1369.000000	0.796074
37.100000	1376.410000	0.803946
37.200000	1383.840000	0.812062
37.300000	1391.290000	0.820410
37.400000	1398.760000	0.828979
37.500000	1406.250000	0.837756
37.600000	1413.760000	0.846730
37.700000	1421.290000	0.855888
37.800000	1428.840000	0.865218
37.900000	1436.410000	0.874706
38.000000	1444.000000	0.884341
38.100000	1451.610000	0.894109
38.200000	1459.240000	0.903996
38.300000	1466.890000	0.913990
38.400000	1474.560000	0.924077
38.500000	1482.250000	0.934243
38.600000	1489.960000	0.944476
38.700000	1497.690000	0.954761
38.800000	1505.440000	0.965085
38.900000	1513.210000	0.975434
39.000000	1521.000000	0.985794
39.100000	1528.810000	0.996153
39.200000	1536.640000	1.006495
39.300000	1544.490000	1.016808
39.400000	1552.360000	1.027078
39.500000	1560.250000	1.037292
39.600000	1568.160000	1.047435
39.700000	1576.090000	1.057496
39.800000	1584.040000	1.067460
39.900000	1592.010000	1.077315
40.000000	1600.000000	1.087047
40.100000	1608.010000	1.096645
40.200000	1616.040000	1.106094
40.300000	1624.090000	1.115384
40.400000	1632.160000	1.124501
40.500000	1640.250000	1.133434
40.600000	1648.360000	1.142171
40.700000	1656.490000	1.150701
40.800000	1664.640000	1.159012
40.900000	1672.810000	1.167093
41.000000	1681.000000	1.174934
41.100000	1689.210000	1.182524
41.200000	1697.440000	1.189852
41.300000	1705.690000	1.196911
41.400000	1713.960000	1.203688
41.500000	1722.250000	1.210176
41.600000	1730.560000	1.216366
41.700000	1738.890000	1.222250
41.800000	1747.240000	1.227818
41.900000	1755.610000	1.233064
42.000000	1764.000000	1.237980
42.100000	1772.410000	1.242559
42.200000	1780.840000	1.246795
42.300000	1789.290000	1.250681
42.400000	1797.760000	1.254212
42.500000	1806.250000	1.257382
42.600000	1814.760000	1.260186
42.700000	1823.290000	1.262621
42.800000	1831.840000	1.264681
42.900000	1840.410000	1.266364
43.000000	1849.000000	1.267666
43.100000	1857.610000	1.268584
43.200000	1866.240000	1.269115
43.300000	1874.890000	1.269260
43.400000	1883.560000	1.269014
43.500000	1892.250000	1.268379
43.600000	1900.960000	1.267352
43.700000	1909.690000	1.265935
43.800000	1918.440000	1.264128
43.900000	1927.210000	1.261930
44.000000	1936.000000	1.259345
44.100000	1944.810000	1.256372
44.200000	1953.640000	1.253015
44.300000	1962.490000	1.249277
44.400000	1971.360000	1.245159
44.500000	1980.250000	1.240666
44.600000	1989.160000	1.235801
44.700000	1998.090000	1.230569
44.800000	2007.040000	1.224975
44.900000	2016.010000	1.219023
45.000000	2025.000000	1.212720
45.100000	2034.010000	1.206071
45.200000	2043.040000	1.199082
45.300000	2052.090000	1.191760
45.400000	2061.160000	1.184113
45.500000	2070.250000	1.176148
45.600000	2079.360000	1.167872
45.700000	2088.490000	1.159294
45.800000	2097.640000	1.150422
45.900000	2106.810000	1.141265
46.000000	2116.000000	1.131833
46.100000	2125.210000	1.122135
46.200000	2134.440000	1.112180
46.300000	2143.690000	1.101979
46.400000	2152.960000	1.091541
46.500000	2162.250000	1.080878
46.600000	2171.560000	1.070001
46.700000	2180.890000	1.058920
46.800000	2190.240000	1.047647
46.900000	2199.610000	1.036193
47.000000	2209.000000	1.024571
47.100000	2218.410000	1.012791
47.200000	2227.840000	1.000866
47.300000	2237.290000	0.988809
47.400000	2246.760000	0.976632
47.500000	2256.250000	0.964346
47.600000	2265.760000	0.951966
47.700000	2275.290000	0.939503
47.800000	2284.840000	0.926970
47.900000	2294.410000	0.914381
48.000000	2304.000000	0.901748
48.100000	2313.610000	0.889085
48.200000	2323.240000	0.876403
48.300000	2332.890000	0.863717
48.400000	2342.560000	0.851040
48.500000	2352.250000	0.838384
48.600000	2361.960000	0.825762
48.700000	2371.690000	0.813188
48.800000	2381.440000	0.800674
48.900000	2391.210000	0.788234
49.000000	2401.000000	0.775879
49.100000	2410.810000	0.763623
49.200000	2420.640000	0.751478
49.300000	2430.490000	0.739456
49.400000	2440.360000	0.727570
49.500000	2450.250000	0.715832
49.600000	2460.160000	0.704253
49.700000	2470.090000	0.692846
49.800000	2480.040000	0.681622
49.900000	2490.010000	0.670592
50.000000	2500.000000	0.659767
50.100000	2510.010000	0.649159
50.200000	2520.040000	0.638778
50.300000	2530.090000	0.628633
50.400000	2540.160000	0.618737
50.500000	2550.250000	0.609097
50.600000	2560.360000	0.599724
50.700000	2570.490000	0.590627
50.800000	2580.640000	0.581815
50.900000	2590.810000	0.573296
51.000000	2601.000000	0.565078
51.100000	2611.210000	0.557170
51.200000	2621.440000	0.549579
51.300000	2631.690000	0.542313
51.400000	2641.960000	0.535377
51.500000	2652.250000	0.528779
51.600000	2662.560000	0.522525
51.700000	2672.890000	0.516620
51.800000	2683.240000	0.511069
51.900000	2693.610000	0.505878
52.000000	2704.000000	0.501051
52.100000	2714.410000	0.496592
52.200000	2724.840000	0.492505
52.300000	2735.290000	0.488792
52.400000	2745.760000	0.485458
52.500000	2756.250000	0.482503
52.600000	2766.760000	0.479931
52.700000	2777.290000	0.477742
52.800000	2787.840000	0.475939
52.900000	2798.410000	0.474520
53.000000	2809.000000	0.473488
