# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	1.602145
0.200000	0.040000	3.203119
0.300000	0.090000	4.801752
0.400000	0.160000	6.396876
0.500000	0.250000	7.987329
0.600000	0.360000	9.571954
0.700000	0.490000	11.149599
0.800000	0.640000	12.719122
0.900000	0.810000	14.279390
1.000000	1.000000	15.829281
1.100000	1.210000	17.367684
1.200000	1.440000	18.893504
1.300000	1.690000	20.405659
1.400000	1.960000	21.903082
1.500000	2.250000	23.384725
1.600000	2.560000	24.849557
1.700000	2.890000	26.296568
1.800000	3.240000	27.724768
1.900000	3.610000	29.133189
2.000000	4.000000	30.520886
2.100000	4.410000	31.886938
2.200000	4.840000	33.230449
2.300000	5.290000	34.550548
2.400000	5.760000	35.846395
2.500000	6.250000	37.117172
2.600000	6.760000	38.362096
2.700000	7.290000	39.580409
2.800000	7.840000	40.771386
2.900000	8.410000	41.934333
3.000000	9.000000	43.068588
3.100000	9.610000	44.173522
3.200000	10.240000	45.248538
3.300000	10.890000	46.293075
3.400000	11.560000	47.306606
3.500000	12.250000	48.288637
3.600000	12.960000	49.238714
3.700000	13.690000	50.156414
3.800000	14.440000	51.041355
3.900000	15.210000	51.893187
4.000000	16.000000	52.711602
4.100000	16.810000	53.496324
4.200000	17.640000	54.247119
4.300000	18.490000	54.963787
4.400000	19.360000	55.646168
4.500000	20.250000	56.294138
4.600000	21.160000	56.907612
4.700000	22.090000	57.486540
4.800000	23.040000	58.030914
4.900000	24.010000	58.540758
5.000000	25.000000	59.016136
5.100000	26.010000	59.457148
5.200000	27.040000	59.863932
5.300000	28.090000	60.236660
5.400000	29.160000	60.575541
5.500000	30.250000	60.880817
5.600000	31.360000	61.152769
5.700000	32.490000	61.391708
5.800000	33.640000	61.597982
5.900000	34.810000	61.771970
6.000000	36.000000	61.914084
6.100000	37.210000	62.024767
6.200000	38.440000	62.104494
6.300000	39.690000	62.153770
6.400000	40.960000	62.173130
6.500000	42.250000	62.163135
6.600000	43.560000	62.124377
6.700000	44.890000	62.057472
6.800000	46.240000	61.963064
6.900000	47.610000	61.841819
7.000000	49.000000	61.694429
7.100000	50.410000	61.521608
7.200000	51.840000	61.324093
7.300000	53.290000	61.102638
7.400000	54.760000	60.858022
7.500000	56.250000	60.591037
7.600000	57.760000	60.302495
7.700000	59.290000	59.993224
7.800000	60.840000	59.664066
7.900000	62.410000	59.315877
8.000000	64.000000	58.949526
8.100000	65.610000	58.565892
8.200000	67.240000	58.165866
8.300000	68.890000	57.750345
8.400000	70.560000	57.320236
8.500000	72.250000	56.876451
8.600000	73.960000	56.419907
8.700000	75.690000	55.951526
8.800000	77.440000	55.472232
8.900000	79.210000	54.982949
9.000000	81.000000	54.484602
9.100000	82.810000	53.978115
9.200000	84.640000	53.464409
9.300000	86.490000	52.944404
9.400000	88.360000	52.419010
9.500000	90.250000	51.889136
9.600000	92.160000	51.355681
9.700000	94.090000	50.819536
9.800000	96.040000	50.281584
9.900000	98.010000	49.742696
10.000000	100.000000	49.203731
10.100000	102.010000	48.665536
10.200000	104.040000	48.128945
10.300000	106.090000	47.594774
10.400000	108.160000	47.063827
10.500000	110.250000	46.536889
10.600000	112.360000	46.014727
10.700000	114.490000	45.498091
10.800000	116.640000	44.987709
10.900000	118.810000	44.484291
11.000000	121.000000	43.988525
11.100000	123.210000	43.501075
11.200000	125.440000	43.022584
11.300000	127.690000	42.553673
11.400000	129.960000	42.094937
11.500000	132.250000	41.646945
11.600000	134.560000	41.210244
11.700000	136.890000	40.785351
11.800000	139.240000	40.372762
11.900000	141.610000	39.972941
12.000000	144.000000	39.586326
12.100000	146.410000	39.213330
12.200000	148.840000	38.854335
12.300000	151.290000	38.509696
12.400000	153.760000	38.179738
12.500000	156.250000	37.864760
12.600000	158.760000	37.565029
12.700000	161.290000	37.280785
12.800000	163.840000	37.012239
12.900000	166.410000	36.759570
13.000000	169.000000	36.522930
13.100000	171.610000	36.302443
13.200000	174.240000	36.098202
13.300000	176.890000	35.910270
13.400000	179.560000	35.738685
13.500000	182.250000	35.583454
13.600000	184.960000	35.444555
13.700000	187.690000	35.321939
13.800000	190.440000	35.215531
13.900000	193.210000	35.125225
14.000000	196.000000	35.050892
14.100000	198.810000	34.992374
14.200000	201.640000	34.949488
14.300000	204.490000	34.922026
14.400000	207.360000	34.909755
14.500000	210.250000	34.912417
14.600000	213.160000	34.929731
14.700000	216.090000	34.961392
14.800000	219.040000	35.007076
14.900000	222.010000	35.066433
