# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.293436
0.200000	0.040000	0.585449
0.300000	0.090000	0.874628
0.400000	0.160000	1.159581
0.500000	0.250000	1.438952
0.600000	0.360000	1.711428
0.700000	0.490000	1.975746
0.800000	0.640000	2.230709
0.900000	0.810000	2.475191
1.000000	1.000000	2.708146
1.100000	1.210000	2.928617
1.200000	1.440000	3.135741
1.300000	1.690000	3.328756
1.400000	1.960000	3.507008
1.500000	2.250000	3.669952
1.600000	2.560000	3.817158
1.700000	2.890000	3.948314
1.800000	3.240000	4.063224
1.900000	3.610000	4.161811
2.000000	4.000000	4.244116
2.100000	4.410000	4.310297
2.200000	4.840000	4.360625
2.300000	5.290000	4.395480
2.400000	5.760000	4.415350
2.500000	6.250000	4.420822
2.600000	6.760000	4.412578
2.700000	7.290000	4.391386
2.800000	7.840000	4.358096
2.900000	8.410000	4.313628
3.000000	9.000000	4.258967
3.100000	9.610000	4.195149
3.200000	10.240000	4.123257
3.300000	10.890000	4.044407
3.400000	11.560000	3.959739
3.500000	12.250000	3.870410
3.600000	12.960000	3.777577
3.700000	13.690000	3.682395
3.800000	14.440000	3.586001
3.900000	15.210000	3.489508
4.000000	16.000000	3.393993
4.100000	16.810000	3.300491
4.200000	17.640000	3.209984
4.300000	18.490000	3.123396
4.400000	19.360000	3.041583
4.500000	20.250000	2.965327
4.600000	21.160000	2.895335
4.700000	22.090000	2.832227
4.800000	23.040000	2.776537
4.900000	24.010000	2.728707
5.000000	25.000000	2.689088
5.100000	26.010000	2.657934
5.200000	27.040000	2.635407
5.300000	28.090000	2.621572
5.400000	29.160000	2.616402
5.500000	30.250000	2.619779
5.600000	31.360000	2.631497
5.700000	32.490000	2.651265
5.800000	33.640000	2.678712
5.900000	34.810000	2.713395
6.000000	36.000000	2.754799
6.100000	37.210000	2.802348
6.200000	38.440000	2.855410
6.300000	39.690000	2.913307
6.400000	40.960000	2.975317
6.500000	42.250000	3.040690
6.600000	43.560000	3.108648
6.700000	44.890000	3.178398
6.800000	46.240000	3.249142
6.900000	47.610000	3.320080
7.000000	49.000000	3.390421
7.100000	50.410000	3.459393
7.200000	51.840000	3.526245
7.300000	53.290000	3.590262
7.400000	54.760000	3.650764
7.500000	56.250000	3.707118
7.600000	57.760000	3.758742
7.700000	59.290000	3.805111
7.800000	60.840000	3.845759
7.900000	62.410000	3.880286
8.000000	64.000000	3.908360
8.100000	65.610000	3.929721
8.200000	67.240000	3.944178
8.300000	68.890000	3.951617
8.400000	70.560000	3.951997
8.500000	72.250000	3.945349
8.600000	73.960000	3.931775
8.700000	75.690000	3.911451
8.800000	77.440000	3.884616
8.900000	79.210000	3.851576
9.000000	81.000000	3.812696
9.100000	82.810000	3.768395
9.200000	84.640000	3.719146
9.300000	86.490000	3.665464
9.400000	88.360000	3.607904
9.500000	90.250000	3.547055
9.600000	92.160000	3.483532
9.700000	94.090000	3.417969
9.800000	96.040000	3.351013
9.900000	98.010000	3.283318
10.000000	100.000000	3.215538
10.100000	102.010000	3.148317
10.200000	104.040000	3.082285
10.300000	106.090000	3.018054
10.400000	108.160000	2.956207
10.500000	110.250000	2.897295
10.600000	112.360000	2.841831
10.700000	114.490000	2.790284
10.800000	116.640000	2.743079
10.900000	118.810000	2.700586
11.000000	121.000000	2.663121
11.100000	123.210000	2.630946
11.200000	125.440000	2.604259
11.300000	127.690000	2.583199
11.400000	129.960000	2.567845
11.500000	132.250000	2.558212
11.600000	134.560000	2.554253
11.700000	136.890000	2.555862
11.800000	139.240000	2.562875
11.900000	141.610000	2.575071
12.000000	144.000000	2.592174
12.100000	146.410000	2.613861
12.200000	148.840000	2.639761
12.300000	151.290000	2.669463
12.400000	153.760000	2.702517
12.500000	156.250000	2.738444
12.600000	158.760000	2.776736
12.700000	161.290000	2.816866
12.800000	163.840000	2.858292
12.900000	166.410000	2.900462
13.000000	169.000000	2.942822
13.100000	171.610000	2.984821
13.200000	174.240000	3.025915
13.300000	176.890000	3.065577
13.400000	179.560000	3.103298
13.500000	182.250000	3.138595
13.600000	184.960000	3.171015
13.700000	187.690000	3.200139
13.800000	190.440000	3.225588
13.900000	193.210000	3.247025
14.000000	196.000000	3.264159
14.100000	198.810000	3.276747
14.200000	201.640000	3.284598
14.300000	204.490000	3.287572
14.400000	207.360000	3.285584
14.500000	210.250000	3.278601
14.600000	213.160000	3.266647
14.700000	216.090000	3.249796
14.800000	219.040000	3.228175
14.900000	222.010000	3.201963
15.000000	225.000000	3.171386
15.100000	228.010000	3.136714
15.200000	231.040000	3.098261
15.300000	234.090000	3.056378
15.400000	237.160000	3.011451
15.500000	240.250000	2.963897
15.600000	243.360000	2.914157
15.700000	246.490000	2.862692
15.800000	249.640000	2.809980
15.900000	252.810000	2.756508
16.000000	256.000000	2.702768
16.100000	259.210000	2.649252
16.200000	262.440000	2.596447
16.300000	265.690000	2.544827
16.400000	268.960000	2.494853
16.500000	272.250000	2.446962
16.600000	275.560000	2.401570
16.700000	278.890000	2.359060
16.800000	282.240000	2.319782
16.900000	285.610000	2.284051
17.000000	289.000000	2.252141
17.100000	292.410000	2.224282
17.200000	295.840000	2.200661
17.300000	299.290000	2.181417
17.400000	302.760000	2.166641
17.500000	306.250000	2.156378
17.600000	309.760000	2.150620
17.700000	313.290000	2.149315
17.800000	316.840000	2.152359
17.900000	320.410000	2.159607
18.000000	324.000000	2.170864
18.100000	327.610000	2.185898
18.200000	331.240000	2.204435
18.300000	334.890000	2.226166
18.400000	338.560000	2.250748
18.500000	342.250000	2.277811
18.600000	345.960000	2.306960
18.700000	349.690000	2.337779
18.800000	353.440000	2.369836
18.900000	357.210000	2.402690
19.000000	361.000000	2.435893
19.100000	364.810000	2.468993
19.200000	368.640000	2.501546
19.300000	372.490000	2.533113
19.400000	376.360000	2.563270
19.500000	380.250000	2.591607
