# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	15.307111
0.200000	0.040000	30.585193
0.300000	0.090000	45.805301
0.400000	0.160000	60.938653
0.500000	0.250000	75.956718
0.600000	0.360000	90.831290
0.700000	0.490000	105.534576
0.800000	0.640000	120.039269
0.900000	0.810000	134.318625
1.000000	1.000000	148.346542
1.100000	1.210000	162.097632
1.200000	1.440000	175.547289
1.300000	1.690000	188.671757
1.400000	1.960000	201.448200
1.500000	2.250000	213.854759
1.600000	2.560000	225.870611
1.700000	2.890000	237.476029
1.800000	3.240000	248.652426
1.900000	3.610000	259.382410
2.000000	4.000000	269.649824
2.100000	4.410000	279.439784
2.200000	4.840000	288.738721
2.300000	5.290000	297.534403
2.400000	5.760000	305.815969
2.500000	6.250000	313.573950
2.600000	6.760000	320.800281
2.700000	7.290000	327.488322
2.800000	7.840000	333.632860
2.900000	8.410000	339.230116
3.000000	9.000000	344.277742
3.100000	9.610000	348.774820
3.200000	10.240000	352.721844
3.300000	10.890000	356.120714
3.400000	11.560000	358.974710
3.500000	12.250000	361.288473
3.600000	12.960000	363.067976
3.700000	13.690000	364.320492
3.800000	14.440000	365.054559
3.900000	15.210000	365.279940
4.000000	16.000000	365.007579
4.100000	16.810000	364.249558
4.200000	17.640000	363.019041
4.300000	18.490000	361.330228
4.400000	19.360000	359.198291
4.500000	20.250000	356.639324
4.600000	21.160000	353.670274
4.700000	22.090000	350.308883
4.800000	23.040000	346.573622
4.900000	24.010000	342.483620
5.000000	25.000000	338.058600
5.100000	26.010000	333.318807
5.200000	27.040000	328.284938
5.300000	28.090000	322.978070
5.400000	29.160000	317.419587
5.500000	30.250000	311.631111
5.600000	31.360000	305.634425
5.700000	32.490000	299.451407
5.800000	33.640000	293.103954
5.900000	34.810000	286.613914
6.000000	36.000000	280.003014
6.100000	37.210000	273.292797
6.200000	38.440000	266.504550
6.300000	39.690000	259.659242
6.400000	40.960000	252.777462
6.500000	42.250000	245.879354
6.600000	43.560000	238.984564
6.700000	44.890000	232.112183
6.800000	46.240000	225.280691
6.900000	47.610000	218.507909
7.000000	49.000000	211.810953
7.100000	50.410000	205.206189
7.200000	51.840000	198.709194
7.300000	53.290000	192.334714
7.400000	54.760000	186.096638
7.500000	56.250000	180.007961
7.600000	57.760000	174.080763
7.700000	59.290000	168.326185
7.800000	60.840000	162.754406
7.900000	62.410000	157.374636
8.000000	64.000000	152.195098
8.100000	65.610000	147.223024
8.200000	67.240000	142.464649
8.300000	68.890000	137.925216
8.400000	70.560000	133.608975
8.500000	72.250000	129.519191
8.600000	73.960000	125.658159
8.700000	75.690000	122.027213
8.800000	77.440000	118.626750
8.900000	79.210000	115.456245
9.000000	81.000000	112.514281
9.100000	82.810000	109.798572
9.200000	84.640000	107.305995
9.300000	86.490000	105.032623
9.400000	88.360000	102.973761
9.500000	90.250000	101.123981
9.600000	92.160000	99.477165
9.700000	94.090000	98.026547
9.800000	96.040000	96.764752
9.900000	98.010000	95.683849
10.000000	100.000000	94.775390
10.100000	102.010000	94.030463
10.200000	104.040000	93.439739
10.300000	106.090000	92.993522
10.400000	108.160000	92.681800
10.500000	110.250000	92.494292
10.600000	112.360000	92.420505
10.700000	114.490000	92.449778
10.800000	116.640000	92.571337
10.900000	118.810000	92.774343
11.000000	121.000000	93.047942
11.100000	123.210000	93.381311
11.200000	125.440000	93.763710
11.300000	127.690000	94.184523
11.400000	129.960000	94.633306
11.500000	132.250000	95.099829
11.600000	134.560000	95.574118
11.700000	136.890000	96.046493
11.800000	139.240000	96.507606
11.900000	141.610000	96.948480
12.000000	144.000000	97.360535
12.100000	146.410000	97.735626
12.200000	148.840000	98.066066
12.300000	151.290000	98.344655
12.400000	153.760000	98.564702
12.500000	156.250000	98.720045
12.600000	158.760000	98.805070
12.700000	161.290000	98.814725
12.800000	163.840000	98.744532
12.900000	166.410000	98.590598
13.000000	169.000000	98.349619
13.100000	171.610000	98.018887
13.200000	174.240000	97.596289
13.300000	176.890000	97.080305
13.400000	179.560000	96.470006
13.500000	182.250000	95.765045
13.600000	184.960000	94.965648
13.700000	187.690000	94.072601
13.800000	190.440000	93.087240
13.900000	193.210000	92.011427
14.000000	196.000000	90.847540
14.100000	198.810000	89.598442
14.200000	201.640000	88.267468
14.300000	204.490000	86.858394
14.400000	207.360000	85.375413
14.500000	210.250000	83.823106
14.600000	213.160000	82.206414
14.700000	216.090000	80.530606
14.800000	219.040000	78.801249
14.900000	222.010000	77.024174
15.000000	225.000000	75.205443
15.100000	228.010000	73.351317
15.200000	231.040000	71.468218
15.300000	234.090000	69.562696
15.400000	237.160000	67.641397
15.500000	240.250000	65.711021
15.600000	243.360000	63.778297
15.700000	246.490000	61.849940
15.800000	249.640000	59.932623
15.900000	252.810000	58.032942
16.000000	256.000000	56.157381
16.100000	259.210000	54.312287
16.200000	262.440000	52.503834
16.300000	265.690000	50.737995
16.400000	268.960000	49.020517
16.500000	272.250000	47.356891
16.600000	275.560000	45.752332
16.700000	278.890000	44.211749
16.800000	282.240000	42.739729
16.900000	285.610000	41.340516
17.000000	289.000000	40.017993
17.100000	292.410000	38.775665
17.200000	295.840000	37.616647
17.300000	299.290000	36.543651
17.400000	302.760000	35.558977
17.500000	306.250000	34.664503
17.600000	309.760000	33.861685
17.700000	313.290000	33.151546
17.800000	316.840000	32.534681
17.900000	320.410000	32.011255
18.000000	324.000000	31.581003
18.100000	327.610000	31.243242
18.200000	331.240000	30.996871
18.300000	334.890000	30.840382
18.400000	338.560000	30.771873
18.500000	342.250000	30.789055
18.600000	345.960000	30.889273
18.700000	349.690000	31.069514
18.800000	353.440000	31.326432
18.900000	357.210000	31.656361
19.000000	361.000000	32.055337
19.100000	364.810000	32.519122
19.200000	368.640000	33.043221
19.300000	372.490000	33.622912
19.400000	376.360000	34.253264
19.500000	380.250000	34.929166
19.600000	384.160000	35.645355
19.700000	388.090000	36.396435
19.800000	392.040000	37.176912
19.900000	396.010000	37.981215
20.000000	400.000000	38.803727
20.100000	404.010000	39.638811
