# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	3.430477
0.200000	0.040000	6.853966
0.300000	0.090000	10.263503
0.400000	0.160000	13.652172
0.500000	0.250000	17.013129
0.600000	0.360000	20.339622
0.700000	0.490000	23.625018
0.800000	0.640000	26.862823
0.900000	0.810000	30.046707
1.000000	1.000000	33.170521
1.100000	1.210000	36.228318
1.200000	1.440000	39.214377
1.300000	1.690000	42.123218
1.400000	1.960000	44.949620
1.500000	2.250000	47.688638
1.600000	2.560000	50.335621
1.700000	2.890000	52.886222
1.800000	3.240000	55.336417
1.900000	3.610000	57.682512
2.000000	4.000000	59.921155
2.100000	4.410000	62.049348
2.200000	4.840000	64.064451
2.300000	5.290000	65.964193
2.400000	5.760000	67.746671
2.500000	6.250000	69.410360
2.600000	6.760000	70.954112
2.700000	7.290000	72.377157
2.800000	7.840000	73.679102
2.900000	8.410000	74.859930
3.000000	9.000000	75.919995
3.100000	9.610000	76.860017
3.200000	10.240000	77.681079
3.300000	10.890000	78.384614
3.400000	11.560000	78.972399
3.500000	12.250000	79.446543
3.600000	12.960000	79.809479
3.700000	13.690000	80.063948
3.800000	14.440000	80.212983
3.900000	15.210000	80.259901
4.000000	16.000000	80.208281
4.100000	16.810000	80.061949
4.200000	17.640000	79.824963
4.300000	18.490000	79.501592
4.400000	19.360000	79.096295
4.500000	20.250000	78.613706
4.600000	21.160000	78.058613
4.700000	22.090000	77.435935
4.800000	23.040000	76.750701
4.900000	24.010000	76.008034
5.000000	25.000000	75.213125
5.100000	26.010000	74.371211
5.200000	27.040000	73.487560
5.300000	28.090000	72.567443
5.400000	29.160000	71.616118
5.500000	30.250000	70.638806
5.600000	31.360000	69.640673
5.700000	32.490000	68.626810
5.800000	33.640000	67.602216
5.900000	34.810000	66.571772
6.000000	36.000000	65.540234
6.100000	37.210000	64.512207
6.200000	38.440000	63.492134
6.300000	39.690000	62.484277
6.400000	40.960000	61.492708
6.500000	42.250000	60.521289
6.600000	43.560000	59.573666
6.700000	44.890000	58.653253
6.800000	46.240000	57.763225
6.900000	47.610000	56.906510
7.000000	49.000000	56.085776
7.100000	50.410000	55.303432
7.200000	51.840000	54.561616
7.300000	53.290000	53.862196
7.400000	54.760000	53.206767
7.500000	56.250000	52.596645
7.600000	57.760000	52.032872
7.700000	59.290000	51.516216
7.800000	60.840000	51.047170
7.900000	62.410000	50.625959
8.000000	64.000000	50.252546
8.100000	65.610000	49.926631
8.200000	67.240000	49.647667
8.300000	68.890000	49.414859
8.400000	70.560000	49.227180
8.500000	72.250000	49.083376
8.600000	73.960000	48.981982
8.700000	75.690000	48.921327
8.800000	77.440000	48.899551
8.900000	79.210000	48.914619
9.000000	81.000000	48.964328
9.100000	82.810000	49.046331
9.200000	84.640000	49.158143
9.300000	86.490000	49.297163
