# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.020909
0.200000	0.040000	0.041813
0.300000	0.090000	0.062709
0.400000	0.160000	0.083591
0.500000	0.250000	0.104455
0.600000	0.360000	0.125296
0.700000	0.490000	0.146111
0.800000	0.640000	0.166894
0.900000	0.810000	0.187641
1.000000	1.000000	0.208348
1.100000	1.210000	0.229009
1.200000	1.440000	0.249622
1.300000	1.690000	0.270181
1.400000	1.960000	0.290682
1.500000	2.250000	0.311120
1.600000	2.560000	0.331492
1.700000	2.890000	0.351792
1.800000	3.240000	0.372017
1.900000	3.610000	0.392162
2.000000	4.000000	0.412223
2.100000	4.410000	0.432196
2.200000	4.840000	0.452076
2.300000	5.290000	0.471860
2.400000	5.760000	0.491543
2.500000	6.250000	0.511121
2.600000	6.760000	0.530589
2.700000	7.290000	0.549945
2.800000	7.840000	0.569183
2.900000	8.410000	0.588301
3.000000	9.000000	0.607293
3.100000	9.610000	0.626156
3.200000	10.240000	0.644886
3.300000	10.890000	0.663479
3.400000	11.560000	0.681932
3.500000	12.250000	0.700241
3.600000	12.960000	0.718401
3.700000	13.690000	0.736410
3.800000	14.440000	0.754264
3.900000	15.210000	0.771959
4.000000	16.000000	0.789491
4.100000	16.810000	0.806858
4.200000	17.640000	0.824055
4.300000	18.490000	0.841080
4.400000	19.360000	0.857929
4.500000	20.250000	0.874598
4.600000	21.160000	0.891086
4.700000	22.090000	0.907387
4.800000	23.040000	0.923500
4.900000	24.010000	0.939422
5.000000	25.000000	0.955148
5.100000	26.010000	0.970678
5.200000	27.040000	0.986006
5.300000	28.090000	1.001132
5.400000	29.160000	1.016051
5.500000	30.250000	1.030762
5.600000	31.360000	1.045262
5.700000	32.490000	1.059548
5.800000	33.640000	1.073617
5.900000	34.810000	1.087468
6.000000	36.000000	1.101098
6.100000	37.210000	1.114504
6.200000	38.440000	1.127685
6.300000	39.690000	1.140639
6.400000	40.960000	1.153362
6.500000	42.250000	1.165854
6.600000	43.560000	1.178112
6.700000	44.890000	1.190135
6.800000	46.240000	1.201920
6.900000	47.610000	1.213466
7.000000	49.000000	1.224771
7.100000	50.410000	1.235834
7.200000	51.840000	1.246653
7.300000	53.290000	1.257227
7.400000	54.760000	1.267554
7.500000	56.250000	1.277634
7.600000	57.760000	1.287464
7.700000	59.290000	1.297044
7.800000	60.840000	1.306372
7.900000	62.410000	1.315448
8.000000	64.000000	1.324271
8.100000	65.610000	1.332840
8.200000	67.240000	1.341154
8.300000	68.890000	1.349213
8.400000	70.560000	1.357015
8.500000	72.250000	1.364561
8.600000	73.960000	1.371849
8.700000	75.690000	1.378880
8.800000	77.440000	1.385654
8.900000	79.210000	1.392169
9.000000	81.000000	1.398425
9.100000	82.810000	1.404424
9.200000	84.640000	1.410164
9.300000	86.490000	1.415646
9.400000	88.360000	1.420870
9.500000	90.250000	1.425836
9.600000	92.160000	1.430544
9.700000	94.090000	1.434995
9.800000	96.040000	1.439190
9.900000	98.010000	1.443128
10.000000	100.000000	1.446810
10.100000	102.010000	1.450237
10.200000	104.040000	1.453411
10.300000	106.090000	1.456330
10.400000	108.160000	1.458997
10.500000	110.250000	1.461413
10.600000	112.360000	1.463578
10.700000	114.490000	1.465493
10.800000	116.640000	1.467161
10.900000	118.810000	1.468581
11.000000	121.000000	1.469755
11.100000	123.210000	1.470686
11.200000	125.440000	1.471373
11.300000	127.690000	1.471819
11.400000	129.960000	1.472025
11.500000	132.250000	1.471993
11.600000	134.560000	1.471724
11.700000	136.890000	1.471221
11.800000	139.240000	1.470485
11.900000	141.610000	1.469519
12.000000	144.000000	1.468323
12.100000	146.410000	1.466901
12.200000	148.840000	1.465254
12.300000	151.290000	1.463384
12.400000	153.760000	1.461295
12.500000	156.250000	1.458987
12.600000	158.760000	1.456463
12.700000	161.290000	1.453726
12.800000	163.840000	1.450778
12.900000	166.410000	1.447622
13.000000	169.000000	1.444261
13.100000	171.610000	1.440696
13.200000	174.240000	1.436931
13.300000	176.890000	1.432968
13.400000	179.560000	1.428810
13.500000	182.250000	1.424460
13.600000	184.960000	1.419921
13.700000	187.690000	1.415196
13.800000	190.440000	1.410287
13.900000	193.210000	1.405199
14.000000	196.000000	1.399933
14.100000	198.810000	1.394493
14.200000	201.640000	1.388882
14.300000	204.490000	1.383103
14.400000	207.360000	1.377160
14.500000	210.250000	1.371056
14.600000	213.160000	1.364793
14.700000	216.090000	1.358377
14.800000	219.040000	1.351809
14.900000	222.010000	1.345093
15.000000	225.000000	1.338234
15.100000	228.010000	1.331233
15.200000	231.040000	1.324095
15.300000	234.090000	1.316824
15.400000	237.160000	1.309423
15.500000	240.250000	1.301895
15.600000	243.360000	1.294244
15.700000	246.490000	1.286474
15.800000	249.640000	1.278588
15.900000	252.810000	1.270591
16.000000	256.000000	1.262485
16.100000	259.210000	1.254276
16.200000	262.440000	1.245965
16.300000	265.690000	1.237558
16.400000	268.960000	1.229058
16.500000	272.250000	1.220469
16.600000	275.560000	1.211794
16.700000	278.890000	1.203038
16.800000	282.240000	1.194204
16.900000	285.610000	1.185296
17.000000	289.000000	1.176318
17.100000	292.410000	1.167275
17.200000	295.840000	1.158169
17.300000	299.290000	1.149004
17.400000	302.760000	1.139786
17.500000	306.250000	1.130516
17.600000	309.760000	1.121201
17.700000	313.290000	1.111842
17.800000	316.840000	1.102444
17.900000	320.410000	1.093012
18.000000	324.000000	1.083548
18.100000	327.610000	1.074057
18.200000	331.240000	1.064542
18.300000	334.890000	1.055008
18.400000	338.560000	1.045458
18.500000	342.250000	1.035897
18.600000	345.960000	1.026327
18.700000	349.690000	1.016753
18.800000	353.440000	1.007178
18.900000	357.210000	0.997607
19.000000	361.000000	0.988043
19.100000	364.810000	0.978490
19.200000	368.640000	0.968951
19.300000	372.490000	0.959430
19.400000	376.360000	0.949931
19.500000	380.250000	0.940457
19.600000	384.160000	0.931013
19.700000	388.090000	0.921601
19.800000	392.040000	0.912226
