# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.060419
0.200000	0.040000	0.120779
0.300000	0.090000	0.181021
0.400000	0.160000	0.241086
0.500000	0.250000	0.300916
0.600000	0.360000	0.360452
0.700000	0.490000	0.419638
0.800000	0.640000	0.478414
0.900000	0.810000	0.536726
1.000000	1.000000	0.594517
1.100000	1.210000	0.651732
1.200000	1.440000	0.708316
1.300000	1.690000	0.764216
1.400000	1.960000	0.819381
1.500000	2.250000	0.873758
1.600000	2.560000	0.927297
1.700000	2.890000	0.979950
1.800000	3.240000	1.031668
1.900000	3.610000	1.082407
2.000000	4.000000	1.132120
2.100000	4.410000	1.180765
2.200000	4.840000	1.228300
2.300000	5.290000	1.274684
2.400000	5.760000	1.319880
2.500000	6.250000	1.363851
2.600000	6.760000	1.406561
2.700000	7.290000	1.447978
2.800000	7.840000	1.488070
2.900000	8.410000	1.526809
3.000000	9.000000	1.564166
3.100000	9.610000	1.600116
3.200000	10.240000	1.634637
3.300000	10.890000	1.667706
3.400000	11.560000	1.699305
3.500000	12.250000	1.729416
3.600000	12.960000	1.758025
3.700000	13.690000	1.785118
3.800000	14.440000	1.810685
3.900000	15.210000	1.834718
4.000000	16.000000	1.857209
4.100000	16.810000	1.878154
4.200000	17.640000	1.897552
4.300000	18.490000	1.915402
4.400000	19.360000	1.931707
4.500000	20.250000	1.946471
4.600000	21.160000	1.959700
4.700000	22.090000	1.971403
4.800000	23.040000	1.981591
4.900000	24.010000	1.990275
5.000000	25.000000	1.997471
5.100000	26.010000	2.003195
5.200000	27.040000	2.007466
5.300000	28.090000	2.010305
5.400000	29.160000	2.011733
5.500000	30.250000	2.011774
5.600000	31.360000	2.010456
5.700000	32.490000	2.007805
5.800000	33.640000	2.003851
5.900000	34.810000	1.998624
6.000000	36.000000	1.992158
6.100000	37.210000	1.984487
6.200000	38.440000	1.975645
6.300000	39.690000	1.965669
6.400000	40.960000	1.954599
6.500000	42.250000	1.942472
6.600000	43.560000	1.929331
6.700000	44.890000	1.915215
6.800000	46.240000	1.900170
6.900000	47.610000	1.884236
7.000000	49.000000	1.867461
7.100000	50.410000	1.849888
7.200000	51.840000	1.831563
7.300000	53.290000	1.812535
7.400000	54.760000	1.792849
7.500000	56.250000	1.772553
7.600000	57.760000	1.751697
7.700000	59.290000	1.730327
7.800000	60.840000	1.708493
7.900000	62.410000	1.686245
8.000000	64.000000	1.663629
8.100000	65.610000	1.640697
8.200000	67.240000	1.617497
8.300000	68.890000	1.594076
8.400000	70.560000	1.570485
8.500000	72.250000	1.546771
8.600000	73.960000	1.522982
8.700000	75.690000	1.499165
8.800000	77.440000	1.475366
8.900000	79.210000	1.451634
9.000000	81.000000	1.428011
9.100000	82.810000	1.404544
9.200000	84.640000	1.381276
9.300000	86.490000	1.358250
9.400000	88.360000	1.335509
9.500000	90.250000	1.313092
9.600000	92.160000	1.291040
9.700000	94.090000	1.269392
9.800000	96.040000	1.248186
