# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	3.742701
0.200000	0.040000	7.475881
0.300000	0.090000	11.190061
0.400000	0.160000	14.875843
0.500000	0.250000	18.523954
0.600000	0.360000	22.125284
0.700000	0.490000	25.670925
0.800000	0.640000	29.152210
0.900000	0.810000	32.560751
1.000000	1.000000	35.888471
1.100000	1.210000	39.127643
1.200000	1.440000	42.270919
1.300000	1.690000	45.311359
1.400000	1.960000	48.242461
1.500000	2.250000	51.058189
1.600000	2.560000	53.752991
1.700000	2.890000	56.321825
1.800000	3.240000	58.760175
1.900000	3.610000	61.064067
2.000000	4.000000	63.230082
2.100000	4.410000	65.255368
2.200000	4.840000	67.137644
2.300000	5.290000	68.875207
2.400000	5.760000	70.466934
2.500000	6.250000	71.912278
2.600000	6.760000	73.211267
2.700000	7.290000	74.364495
2.800000	7.840000	75.373115
2.900000	8.410000	76.238823
3.000000	9.000000	76.963847
3.100000	9.610000	77.550925
3.200000	10.240000	78.003290
3.300000	10.890000	78.324646
3.400000	11.560000	78.519142
3.500000	12.250000	78.591347
3.600000	12.960000	78.546226
3.700000	13.690000	78.389102
3.800000	14.440000	78.125631
3.900000	15.210000	77.761769
4.000000	16.000000	77.303736
4.100000	16.810000	76.757981
4.200000	17.640000	76.131149
4.300000	18.490000	75.430045
4.400000	19.360000	74.661595
4.500000	20.250000	73.832811
4.600000	21.160000	72.950756
4.700000	22.090000	72.022506
4.800000	23.040000	71.055113
4.900000	24.010000	70.055573
5.000000	25.000000	69.030791
5.100000	26.010000	67.987545
5.200000	27.040000	66.932456
5.300000	28.090000	65.871957
5.400000	29.160000	64.812265
5.500000	30.250000	63.759348
5.600000	31.360000	62.718907
5.700000	32.490000	61.696344
5.800000	33.640000	60.696746
5.900000	34.810000	59.724863
6.000000	36.000000	58.785087
6.100000	37.210000	57.881441
6.200000	38.440000	57.017567
6.300000	39.690000	56.196707
6.400000	40.960000	55.421705
6.500000	42.250000	54.694994
6.600000	43.560000	54.018594
6.700000	44.890000	53.394111
6.800000	46.240000	52.822742
6.900000	47.610000	52.305272
7.000000	49.000000	51.842085
7.100000	50.410000	51.433169
7.200000	51.840000	51.078129
7.300000	53.290000	50.776196
7.400000	54.760000	50.526248
7.500000	56.250000	50.326815
7.600000	57.760000	50.176110
7.700000	59.290000	50.072038
7.800000	60.840000	50.012223
7.900000	62.410000	49.994028
8.000000	64.000000	50.014578
8.100000	65.610000	50.070787
8.200000	67.240000	50.159382
8.300000	68.890000	50.276928
8.400000	70.560000	50.419856
8.500000	72.250000	50.584490
8.600000	73.960000	50.767074
8.700000	75.690000	50.963796
8.800000	77.440000	51.170823
8.900000	79.210000	51.384317
9.000000	81.000000	51.600472
9.100000	82.810000	51.815530
9.200000	84.640000	52.025814
9.300000	86.490000	52.227745
9.400000	88.360000	52.417869
9.500000	90.250000	52.592879
9.600000	92.160000	52.749632
9.700000	94.090000	52.885172
9.800000	96.040000	52.996744
9.900000	98.010000	53.081810
10.000000	100.000000	53.138068
10.100000	102.010000	53.163458
10.200000	104.040000	53.156176
10.300000	106.090000	53.114682
10.400000	108.160000	53.037708
10.500000	110.250000	52.924262
10.600000	112.360000	52.773629
10.700000	114.490000	52.585376
10.800000	116.640000	52.359351
10.900000	118.810000	52.095677
11.000000	121.000000	51.794750
11.100000	123.210000	51.457233
11.200000	125.440000	51.084047
11.300000	127.690000	50.676365
11.400000	129.960000	50.235595
11.500000	132.250000	49.763372
11.600000	134.560000	49.261544
11.700000	136.890000	48.732154
11.800000	139.240000	48.177429
11.900000	141.610000	47.599756
12.000000	144.000000	47.001669
12.100000	146.410000	46.385829
12.200000	148.840000	45.755003
12.300000	151.290000	45.112045
12.400000	153.760000	44.459877
12.500000	156.250000	43.801465
12.600000	158.760000	43.139802
12.700000	161.290000	42.477883
12.800000	163.840000	41.818691
12.900000	166.410000	41.165171
13.000000	169.000000	40.520210
13.100000	171.610000	39.886625
13.200000	174.240000	39.267137
13.300000	176.890000	38.664356
13.400000	179.560000	38.080766
13.500000	182.250000	37.518707
13.600000	184.960000	36.980361
13.700000	187.690000	36.467742
13.800000	190.440000	35.982676
13.900000	193.210000	35.526799
14.000000	196.000000	35.101544
14.100000	198.810000	34.708131
14.200000	201.640000	34.347564
14.300000	204.490000	34.020625
14.400000	207.360000	33.727870
14.500000	210.250000	33.469629
14.600000	213.160000	33.246002
14.700000	216.090000	33.056866
14.800000	219.040000	32.901873
14.900000	222.010000	32.780456
15.000000	225.000000	32.691836
15.100000	228.010000	32.635025
15.200000	231.040000	32.608841
15.300000	234.090000	32.611911
15.400000	237.160000	32.642686
15.500000	240.250000	32.699452
15.600000	243.360000	32.780342
15.700000	246.490000	32.883350
15.800000	249.640000	33.006348
15.900000	252.810000	33.147099
16.000000	256.000000	33.303273
16.100000	259.210000	33.472466
16.200000	262.440000	33.652211
16.300000	265.690000	33.840004
16.400000	268.960000	34.033314
16.500000	272.250000	34.229603
16.600000	275.560000	34.426341
16.700000	278.890000	34.621029
16.800000	282.240000	34.811207
16.900000	285.610000	34.994479
17.000000	289.000000	35.168520
17.100000	292.410000	35.331098
17.200000	295.840000	35.480087
17.300000	299.290000	35.613476
17.400000	302.760000	35.729387
17.500000	306.250000	35.826085
17.600000	309.760000	35.901986
17.700000	313.290000	35.955670
17.800000	316.840000	35.985888
17.900000	320.410000	35.991569
18.000000	324.000000	35.971824
18.100000	327.610000	35.925955
18.200000	331.240000	35.853452
18.300000	334.890000	35.754001
18.400000	338.560000	35.627481
18.500000	342.250000	35.473964
18.600000	345.960000	35.293714
18.700000	349.690000	35.087181
18.800000	353.440000	34.855001
18.900000	357.210000	34.597984
19.000000	361.000000	34.317114
19.100000	364.810000	34.013536
19.200000	368.640000	33.688547
19.300000	372.490000	33.343590
19.400000	376.360000	32.980239
19.500000	380.250000	32.600188
19.600000	384.160000	32.205242
19.700000	388.090000	31.797298
19.800000	392.040000	31.378337
19.900000	396.010000	30.950404
20.000000	400.000000	30.515601
