# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.035783
0.200000	0.040000	0.071521
0.300000	0.090000	0.107168
0.400000	0.160000	0.142681
0.500000	0.250000	0.178014
0.600000	0.360000	0.213123
0.700000	0.490000	0.247964
0.800000	0.640000	0.282495
0.900000	0.810000	0.316671
1.000000	1.000000	0.350451
1.100000	1.210000	0.383794
1.200000	1.440000	0.416660
1.300000	1.690000	0.449008
1.400000	1.960000	0.480800
1.500000	2.250000	0.511998
1.600000	2.560000	0.542567
1.700000	2.890000	0.572470
1.800000	3.240000	0.601674
1.900000	3.610000	0.630146
2.000000	4.000000	0.657855
2.100000	4.410000	0.684770
2.200000	4.840000	0.710864
2.300000	5.290000	0.736110
2.400000	5.760000	0.760482
2.500000	6.250000	0.783956
2.600000	6.760000	0.806511
2.700000	7.290000	0.828126
2.800000	7.840000	0.848783
2.900000	8.410000	0.868464
3.000000	9.000000	0.887156
3.100000	9.610000	0.904844
3.200000	10.240000	0.921517
3.300000	10.890000	0.937166
3.400000	11.560000	0.951784
3.500000	12.250000	0.965363
3.600000	12.960000	0.977901
3.700000	13.690000	0.989396
3.800000	14.440000	0.999846
3.900000	15.210000	1.009254
4.000000	16.000000	1.017624
4.100000	16.810000	1.024960
4.200000	17.640000	1.031269
4.300000	18.490000	1.036562
4.400000	19.360000	1.040847
4.500000	20.250000	1.044138
4.600000	21.160000	1.046449
4.700000	22.090000	1.047795
4.800000	23.040000	1.048195
4.900000	24.010000	1.047666
5.000000	25.000000	1.046229
5.100000	26.010000	1.043906
5.200000	27.040000	1.040720
5.300000	28.090000	1.036697
5.400000	29.160000	1.031862
5.500000	30.250000	1.026242
5.600000	31.360000	1.019866
5.700000	32.490000	1.012763
5.800000	33.640000	1.004965
5.900000	34.810000	0.996501
6.000000	36.000000	0.987406
6.100000	37.210000	0.977713
6.200000	38.440000	0.967454
6.300000	39.690000	0.956666
6.400000	40.960000	0.945384
6.500000	42.250000	0.933643
6.600000	43.560000	0.921480
6.700000	44.890000	0.908931
6.800000	46.240000	0.896035
6.900000	47.610000	0.882827
7.000000	49.000000	0.869347
7.100000	50.410000	0.855630
7.200000	51.840000	0.841714
7.300000	53.290000	0.827638
7.400000	54.760000	0.813437
7.500000	56.250000	0.799150
7.600000	57.760000	0.784812
7.700000	59.290000	0.770460
7.800000	60.840000	0.756130
7.900000	62.410000	0.741857
8.000000	64.000000	0.727675
8.100000	65.610000	0.713619
8.200000	67.240000	0.699722
8.300000	68.890000	0.686016
8.400000	70.560000	0.672532
8.500000	72.250000	0.659301
8.600000	73.960000	0.646353
8.700000	75.690000	0.633717
8.800000	77.440000	0.621419
8.900000	79.210000	0.609486
9.000000	81.000000	0.597943
9.100000	82.810000	0.586813
9.200000	84.640000	0.576120
9.300000	86.490000	0.565885
9.400000	88.360000	0.556127
9.500000	90.250000	0.546866
9.600000	92.160000	0.538117
9.700000	94.090000	0.529897
9.800000	96.040000	0.522220
9.900000	98.010000	0.515098
10.000000	100.000000	0.508543
