# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.729572
0.200000	0.040000	1.458543
0.300000	0.090000	2.186309
0.400000	0.160000	2.912273
0.500000	0.250000	3.635836
0.600000	0.360000	4.356405
0.700000	0.490000	5.073390
0.800000	0.640000	5.786206
0.900000	0.810000	6.494274
1.000000	1.000000	7.197021
1.100000	1.210000	7.893882
1.200000	1.440000	8.584301
1.300000	1.690000	9.267727
1.400000	1.960000	9.943623
1.500000	2.250000	10.611460
1.600000	2.560000	11.270720
1.700000	2.890000	11.920898
1.800000	3.240000	12.561501
1.900000	3.610000	13.192047
2.000000	4.000000	13.812070
2.100000	4.410000	14.421118
2.200000	4.840000	15.018754
2.300000	5.290000	15.604554
2.400000	5.760000	16.178114
2.500000	6.250000	16.739043
2.600000	6.760000	17.286970
2.700000	7.290000	17.821538
2.800000	7.840000	18.342412
2.900000	8.410000	18.849272
3.000000	9.000000	19.341819
3.100000	9.610000	19.819771
3.200000	10.240000	20.282867
3.300000	10.890000	20.730865
3.400000	11.560000	21.163544
3.500000	12.250000	21.580701
3.600000	12.960000	21.982156
3.700000	13.690000	22.367749
3.800000	14.440000	22.737338
3.900000	15.210000	23.090806
4.000000	16.000000	23.428054
4.100000	16.810000	23.749005
4.200000	17.640000	24.053602
4.300000	18.490000	24.341812
4.400000	19.360000	24.613619
4.500000	20.250000	24.869029
4.600000	21.160000	25.108071
4.700000	22.090000	25.330791
4.800000	23.040000	25.537258
4.900000	24.010000	25.727561
5.000000	25.000000	25.901807
5.100000	26.010000	26.060125
5.200000	27.040000	26.202662
5.300000	28.090000	26.329585
5.400000	29.160000	26.441078
5.500000	30.250000	26.537344
5.600000	31.360000	26.618607
5.700000	32.490000	26.685103
5.800000	33.640000	26.737089
5.900000	34.810000	26.774838
6.000000	36.000000	26.798638
6.100000	37.210000	26.808794
6.200000	38.440000	26.805623
6.300000	39.690000	26.789459
6.400000	40.960000	26.760650
6.500000	42.250000	26.719556
6.600000	43.560000	26.666550
6.700000	44.890000	26.602017
6.800000	46.240000	26.526353
6.900000	47.610000	26.439964
7.000000	49.000000	26.343268
7.100000	50.410000	26.236690
7.200000	51.840000	26.120664
7.300000	53.290000	25.995634
7.400000	54.760000	25.862047
7.500000	56.250000	25.720360
7.600000	57.760000	25.571034
7.700000	59.290000	25.414534
7.800000	60.840000	25.251330
7.900000	62.410000	25.081897
8.000000	64.000000	24.906709
8.100000	65.610000	24.726246
8.200000	67.240000	24.540984
8.300000	68.890000	24.351404
8.400000	70.560000	24.157984
8.500000	72.250000	23.961203
8.600000	73.960000	23.761534
8.700000	75.690000	23.559452
8.800000	77.440000	23.355426
8.900000	79.210000	23.149922
9.000000	81.000000	22.943401
9.100000	82.810000	22.736317
9.200000	84.640000	22.529121
9.300000	86.490000	22.322254
9.400000	88.360000	22.116153
9.500000	90.250000	21.911243
9.600000	92.160000	21.707943
9.700000	94.090000	21.506663
9.800000	96.040000	21.307801
9.900000	98.010000	21.111747
10.000000	100.000000	20.918878
10.100000	102.010000	20.729562
10.200000	104.040000	20.544152
10.300000	106.090000	20.362991
10.400000	108.160000	20.186408
10.500000	110.250000	20.014719
10.600000	112.360000	19.848228
10.700000	114.490000	19.687222
10.800000	116.640000	19.531975
10.900000	118.810000	19.382747
11.000000	121.000000	19.239782
11.100000	123.210000	19.103310
11.200000	125.440000	18.973544
11.300000	127.690000	18.850682
11.400000	129.960000	18.734907
11.500000	132.250000	18.626383
11.600000	134.560000	18.525263
11.700000	136.890000	18.431678
11.800000	139.240000	18.345747
11.900000	141.610000	18.267571
12.000000	144.000000	18.197234
12.100000	146.410000	18.134805
12.200000	148.840000	18.080335
12.300000	151.290000	18.033861
12.400000	153.760000	17.995402
12.500000	156.250000	17.964962
12.600000	158.760000	17.942528
12.700000	161.290000	17.928073
12.800000	163.840000	17.921553
12.900000	166.410000	17.922909
13.000000	169.000000	17.932068
13.100000	171.610000	17.948941
13.200000	174.240000	17.973425
13.300000	176.890000	18.005404
13.400000	179.560000	18.044747
13.500000	182.250000	18.091309
13.600000	184.960000	18.144934
13.700000	187.690000	18.205452
13.800000	190.440000	18.272681
13.900000	193.210000	18.346427
14.000000	196.000000	18.426485
14.100000	198.810000	18.512641
14.200000	201.640000	18.604668
14.300000	204.490000	18.702330
14.400000	207.360000	18.805383
14.500000	210.250000	18.913573
14.600000	213.160000	19.026639
14.700000	216.090000	19.144310
14.800000	219.040000	19.266310
14.900000	222.010000	19.392358
15.000000	225.000000	19.522163
15.100000	228.010000	19.655432
15.200000	231.040000	19.791867
15.300000	234.090000	19.931164
15.400000	237.160000	20.073018
15.500000	240.250000	20.217119
15.600000	243.360000	20.363156
15.700000	246.490000	20.510815
15.800000	249.640000	20.659784
15.900000	252.810000	20.809747
16.000000	256.000000	20.960390
16.100000	259.210000	21.111399
16.200000	262.440000	21.262463
16.300000	265.690000	21.413270
16.400000	268.960000	21.563512
16.500000	272.250000	21.712886
16.600000	275.560000	21.861089
16.700000	278.890000	22.007826
16.800000	282.240000	22.152802
16.900000	285.610000	22.295732
17.000000	289.000000	22.436333
17.100000	292.410000	22.574331
17.200000	295.840000	22.709458
17.300000	299.290000	22.841451
17.400000	302.760000	22.970057
17.500000	306.250000	23.095032
17.600000	309.760000	23.216136
17.700000	313.290000	23.333144
17.800000	316.840000	23.445834
17.900000	320.410000	23.553999
18.000000	324.000000	23.657438
