# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.609353
0.200000	0.040000	1.217997
0.300000	0.090000	1.825224
0.400000	0.160000	2.430329
0.500000	0.250000	3.032612
0.600000	0.360000	3.631378
0.700000	0.490000	4.225940
0.800000	0.640000	4.815620
0.900000	0.810000	5.399747
1.000000	1.000000	5.977666
1.100000	1.210000	6.548732
1.200000	1.440000	7.112313
1.300000	1.690000	7.667796
1.400000	1.960000	8.214582
1.500000	2.250000	8.752089
1.600000	2.560000	9.279756
1.700000	2.890000	9.797042
1.800000	3.240000	10.303425
1.900000	3.610000	10.798407
2.000000	4.000000	11.281512
2.100000	4.410000	11.752289
2.200000	4.840000	12.210311
2.300000	5.290000	12.655178
2.400000	5.760000	13.086514
2.500000	6.250000	13.503971
2.600000	6.760000	13.907230
2.700000	7.290000	14.295999
2.800000	7.840000	14.670014
2.900000	8.410000	15.029041
3.000000	9.000000	15.372875
3.100000	9.610000	15.701341
3.200000	10.240000	16.014294
3.300000	10.890000	16.311618
3.400000	11.560000	16.593228
3.500000	12.250000	16.859068
3.600000	12.960000	17.109112
3.700000	13.690000	17.343367
3.800000	14.440000	17.561864
3.900000	15.210000	17.764668
4.000000	16.000000	17.951871
4.100000	16.810000	18.123593
4.200000	17.640000	18.279983
4.300000	18.490000	18.421218
4.400000	19.360000	18.547501
4.500000	20.250000	18.659062
4.600000	21.160000	18.756154
4.700000	22.090000	18.839059
4.800000	23.040000	18.908080
4.900000	24.010000	18.963543
5.000000	25.000000	19.005798
5.100000	26.010000	19.035214
5.200000	27.040000	19.052181
5.300000	28.090000	19.057109
5.400000	29.160000	19.050425
5.500000	30.250000	19.032572
5.600000	31.360000	19.004010
5.700000	32.490000	18.965213
5.800000	33.640000	18.916669
5.900000	34.810000	18.858875
6.000000	36.000000	18.792343
6.100000	37.210000	18.717591
6.200000	38.440000	18.635147
6.300000	39.690000	18.545545
6.400000	40.960000	18.449325
6.500000	42.250000	18.347029
6.600000	43.560000	18.239206
6.700000	44.890000	18.126402
6.800000	46.240000	18.009167
6.900000	47.610000	17.888048
7.000000	49.000000	17.763590
7.100000	50.410000	17.636333
7.200000	51.840000	17.506814
7.300000	53.290000	17.375564
7.400000	54.760000	17.243104
7.500000	56.250000	17.109951
7.600000	57.760000	16.976607
7.700000	59.290000	16.843567
7.800000	60.840000	16.711313
7.900000	62.410000	16.580314
8.000000	64.000000	16.451024
8.100000	65.610000	16.323886
8.200000	67.240000	16.199321
8.300000	68.890000	16.077740
8.400000	70.560000	15.959531
8.500000	72.250000	15.845067
8.600000	73.960000	15.734702
8.700000	75.690000	15.628768
8.800000	77.440000	15.527580
8.900000	79.210000	15.431431
9.000000	81.000000	15.340591
9.100000	82.810000	15.255310
9.200000	84.640000	15.175817
9.300000	86.490000	15.102317
9.400000	88.360000	15.034994
9.500000	90.250000	14.974007
9.600000	92.160000	14.919494
9.700000	94.090000	14.871569
9.800000	96.040000	14.830325
9.900000	98.010000	14.795830
10.000000	100.000000	14.768129
10.100000	102.010000	14.747247
10.200000	104.040000	14.733185
10.300000	106.090000	14.725921
10.400000	108.160000	14.725413
10.500000	110.250000	14.731598
10.600000	112.360000	14.744389
10.700000	114.490000	14.763683
10.800000	116.640000	14.789354
10.900000	118.810000	14.821258
11.000000	121.000000	14.859233
11.100000	123.210000	14.903098
11.200000	125.440000	14.952656
11.300000	127.690000	15.007692
11.400000	129.960000	15.067978
11.500000	132.250000	15.133269
11.600000	134.560000	15.203308
11.700000	136.890000	15.277823
11.800000	139.240000	15.356532
11.900000	141.610000	15.439142
12.000000	144.000000	15.525348
12.100000	146.410000	15.614837
12.200000	148.840000	15.707290
12.300000	151.290000	15.802378
12.400000	153.760000	15.899768
12.500000	156.250000	15.999120
12.600000	158.760000	16.100093
12.700000	161.290000	16.202342
12.800000	163.840000	16.305518
12.900000	166.410000	16.409276
13.000000	169.000000	16.513266
13.100000	171.610000	16.617144
13.200000	174.240000	16.720565
13.300000	176.890000	16.823189
