# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.004025
0.200000	0.040000	0.008050
0.300000	0.090000	0.012075
0.400000	0.160000	0.016099
0.500000	0.250000	0.020123
0.600000	0.360000	0.024147
0.700000	0.490000	0.028171
0.800000	0.640000	0.032193
0.900000	0.810000	0.036215
1.000000	1.000000	0.040237
1.100000	1.210000	0.044258
1.200000	1.440000	0.048277
1.300000	1.690000	0.052296
1.400000	1.960000	0.056314
1.500000	2.250000	0.060331
1.600000	2.560000	0.064347
1.700000	2.890000	0.068361
1.800000	3.240000	0.072374
1.900000	3.610000	0.076386
2.000000	4.000000	0.080396
2.100000	4.410000	0.084404
2.200000	4.840000	0.088411
2.300000	5.290000	0.092417
2.400000	5.760000	0.096420
2.500000	6.250000	0.100422
2.600000	6.760000	0.104421
2.700000	7.290000	0.108419
2.800000	7.840000	0.112414
2.900000	8.410000	0.116408
3.000000	9.000000	0.120399
3.100000	9.610000	0.124388
3.200000	10.240000	0.128374
3.300000	10.890000	0.132358
3.400000	11.560000	0.136339
3.500000	12.250000	0.140318
3.600000	12.960000	0.144294
3.700000	13.690000	0.148267
3.800000	14.440000	0.152237
3.900000	15.210000	0.156204
4.000000	16.000000	0.160168
4.100000	16.810000	0.164130
4.200000	17.640000	0.168088
4.300000	18.490000	0.172042
4.400000	19.360000	0.175994
4.500000	20.250000	0.179942
4.600000	21.160000	0.183886
4.700000	22.090000	0.187827
4.800000	23.040000	0.191764
4.900000	24.010000	0.195698
5.000000	25.000000	0.199628
5.100000	26.010000	0.203554
5.200000	27.040000	0.207476
5.300000	28.090000	0.211394
5.400000	29.160000	0.215308
5.500000	30.250000	0.219217
5.600000	31.360000	0.223123
5.700000	32.490000	0.227024
5.800000	33.640000	0.230921
5.900000	34.810000	0.234813
6.000000	36.000000	0.238701
6.100000	37.210000	0.242584
6.200000	38.440000	0.246462
6.300000	39.690000	0.250336
6.400000	40.960000	0.254205
6.500000	42.250000	0.258069
6.600000	43.560000	0.261928
6.700000	44.890000	0.265782
6.800000	46.240000	0.269631
6.900000	47.610000	0.273474
7.000000	49.000000	0.277313
7.100000	50.410000	0.281145
7.200000	51.840000	0.284973
7.300000	53.290000	0.288795
7.400000	54.760000	0.292611
7.500000	56.250000	0.296422
7.600000	57.760000	0.300227
7.700000	59.290000	0.304027
7.800000	60.840000	0.307820
7.900000	62.410000	0.311607
8.000000	64.000000	0.315389
8.100000	65.610000	0.319164
8.200000	67.240000	0.322934
8.300000	68.890000	0.326697
8.400000	70.560000	0.330453
8.500000	72.250000	0.334204
8.600000	73.960000	0.337948
8.700000	75.690000	0.341685
8.800000	77.440000	0.345416
8.900000	79.210000	0.349140
9.000000	81.000000	0.352858
9.100000	82.810000	0.356568
9.200000	84.640000	0.360272
9.300000	86.490000	0.363969
9.400000	88.360000	0.367659
9.500000	90.250000	0.371342
9.600000	92.160000	0.375017
9.700000	94.090000	0.378686
9.800000	96.040000	0.382347
9.900000	98.010000	0.386001
10.000000	100.000000	0.389648
10.100000	102.010000	0.393287
10.200000	104.040000	0.396918
10.300000	106.090000	0.400542
10.400000	108.160000	0.404158
10.500000	110.250000	0.407766
10.600000	112.360000	0.411367
10.700000	114.490000	0.414960
10.800000	116.640000	0.418544
10.900000	118.810000	0.422121
11.000000	121.000000	0.425690
11.100000	123.210000	0.429250
11.200000	125.440000	0.432802
11.300000	127.690000	0.436346
11.400000	129.960000	0.439882
11.500000	132.250000	0.443409
11.600000	134.560000	0.446928
11.700000	136.890000	0.450438
11.800000	139.240000	0.453939
11.900000	141.610000	0.457432
12.000000	144.000000	0.460916
12.100000	146.410000	0.464392
12.200000	148.840000	0.467858
12.300000	151.290000	0.471316
12.400000	153.760000	0.474764
12.500000	156.250000	0.478204
12.600000	158.760000	0.481634
12.700000	161.290000	0.485055
12.800000	163.840000	0.488467
12.900000	166.410000	0.491870
13.000000	169.000000	0.495263
13.100000	171.610000	0.498647
13.200000	174.240000	0.502021
13.300000	176.890000	0.505386
13.400000	179.560000	0.508741
13.500000	182.250000	0.512086
13.600000	184.960000	0.515422
13.700000	187.690000	0.518748
13.800000	190.440000	0.522064
13.900000	193.210000	0.525370
14.000000	196.000000	0.528666
14.100000	198.810000	0.531952
14.200000	201.640000	0.535228
14.300000	204.490000	0.538494
14.400000	207.360000	0.541750
14.500000	210.250000	0.544995
14.600000	213.160000	0.548230
14.700000	216.090000	0.551454
14.800000	219.040000	0.554669
14.900000	222.010000	0.557872
15.000000	225.000000	0.561065
15.100000	228.010000	0.564248
15.200000	231.040000	0.567420
15.300000	234.090000	0.570581
15.400000	237.160000	0.573731
15.500000	240.250000	0.576870
15.600000	243.360000	0.579999
15.700000	246.490000	0.583116
15.800000	249.640000	0.586223
15.900000	252.810000	0.589319
16.000000	256.000000	0.592403
16.100000	259.210000	0.595476
16.200000	262.440000	0.598538
16.300000	265.690000	0.601589
16.400000	268.960000	0.604628
16.500000	272.250000	0.607656
16.600000	275.560000	0.610673
16.700000	278.890000	0.613678
16.800000	282.240000	0.616671
16.900000	285.610000	0.619653
17.000000	289.000000	0.622623
17.100000	292.410000	0.625582
17.200000	295.840000	0.628529
17.300000	299.290000	0.631464
17.400000	302.760000	0.634387
17.500000	306.250000	0.637298
17.600000	309.760000	0.640198
17.700000	313.290000	0.643085
17.800000	316.840000	0.645960
17.900000	320.410000	0.648824
18.000000	324.000000	0.651675
18.100000	327.610000	0.654513
18.200000	331.240000	0.657340
18.300000	334.890000	0.660154
18.400000	338.560000	0.662957
18.500000	342.250000	0.665746
18.600000	345.960000	0.668523
18.700000	349.690000	0.671288
18.800000	353.440000	0.674040
18.900000	357.210000	0.676780
19.000000	361.000000	0.679507
19.100000	364.810000	0.682221
19.200000	368.640000	0.684923
19.300000	372.490000	0.687612
19.400000	376.360000	0.690288
19.500000	380.250000	0.692952
19.600000	384.160000	0.695602
19.700000	388.090000	0.698240
19.800000	392.040000	0.700864
19.900000	396.010000	0.703476
20.000000	400.000000	0.706074
20.100000	404.010000	0.708660
