# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.173337
0.200000	0.040000	0.345880
0.300000	0.090000	0.516841
0.400000	0.160000	0.685446
0.500000	0.250000	0.850940
0.600000	0.360000	1.012596
0.700000	0.490000	1.169717
0.800000	0.640000	1.321644
0.900000	0.810000	1.467763
1.000000	1.000000	1.607507
1.100000	1.210000	1.740360
1.200000	1.440000	1.865865
1.300000	1.690000	1.983623
1.400000	1.960000	2.093298
1.500000	2.250000	2.194617
1.600000	2.560000	2.287375
1.700000	2.890000	2.371433
1.800000	3.240000	2.446718
1.900000	3.610000	2.513224
2.000000	4.000000	2.571010
2.100000	4.410000	2.620199
2.200000	4.840000	2.660975
2.300000	5.290000	2.693579
2.400000	5.760000	2.718310
2.500000	6.250000	2.735513
2.600000	6.760000	2.745585
2.700000	7.290000	2.748960
2.800000	7.840000	2.746112
2.900000	8.410000	2.737544
3.000000	9.000000	2.723786
3.100000	9.610000	2.705387
3.200000	10.240000	2.682911
3.300000	10.890000	2.656930
3.400000	11.560000	2.628017
3.500000	12.250000	2.596743
3.600000	12.960000	2.563671
3.700000	13.690000	2.529347
3.800000	14.440000	2.494300
3.900000	15.210000	2.459033
4.000000	16.000000	2.424021
4.100000	16.810000	2.389707
4.200000	17.640000	2.356497
4.300000	18.490000	2.324758
4.400000	19.360000	2.294817
4.500000	20.250000	2.266953
4.600000	21.160000	2.241405
4.700000	22.090000	2.218361
4.800000	23.040000	2.197966
4.900000	24.010000	2.180316
5.000000	25.000000	2.165463
5.100000	26.010000	2.153414
5.200000	27.040000	2.144131
5.300000	28.090000	2.137539
5.400000	29.160000	2.133523
5.500000	30.250000	2.131931
5.600000	31.360000	2.132582
5.700000	32.490000	2.135264
5.800000	33.640000	2.139743
5.900000	34.810000	2.145764
6.000000	36.000000	2.153054
6.100000	37.210000	2.161330
6.200000	38.440000	2.170301
6.300000	39.690000	2.179672
6.400000	40.960000	2.189149
6.500000	42.250000	2.198444
6.600000	43.560000	2.207277
6.700000	44.890000	2.215382
6.800000	46.240000	2.222508
6.900000	47.610000	2.228425
7.000000	49.000000	2.232923
7.100000	50.410000	2.235819
7.200000	51.840000	2.236957
7.300000	53.290000	2.236209
7.400000	54.760000	2.233475
7.500000	56.250000	2.228690
7.600000	57.760000	2.221817
7.700000	59.290000	2.212851
7.800000	60.840000	2.201819
7.900000	62.410000	2.188777
8.000000	64.000000	2.173810
8.100000	65.610000	2.157030
8.200000	67.240000	2.138574
8.300000	68.890000	2.118603
8.400000	70.560000	2.097298
8.500000	72.250000	2.074856
8.600000	73.960000	2.051490
8.700000	75.690000	2.027425
8.800000	77.440000	2.002894
8.900000	79.210000	1.978133
9.000000	81.000000	1.953381
