# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.021973
0.200000	0.040000	0.043930
0.300000	0.090000	0.065854
0.400000	0.160000	0.087730
0.500000	0.250000	0.109541
0.600000	0.360000	0.131272
0.700000	0.490000	0.152906
0.800000	0.640000	0.174428
0.900000	0.810000	0.195822
1.000000	1.000000	0.217073
1.100000	1.210000	0.238164
1.200000	1.440000	0.259081
1.300000	1.690000	0.279809
1.400000	1.960000	0.300333
1.500000	2.250000	0.320638
1.600000	2.560000	0.340710
1.700000	2.890000	0.360534
1.800000	3.240000	0.380098
1.900000	3.610000	0.399387
2.000000	4.000000	0.418388
2.100000	4.410000	0.437088
2.200000	4.840000	0.455474
2.300000	5.290000	0.473535
2.400000	5.760000	0.491257
2.500000	6.250000	0.508630
2.600000	6.760000	0.525643
2.700000	7.290000	0.542284
2.800000	7.840000	0.558542
2.900000	8.410000	0.574409
3.000000	9.000000	0.589874
3.100000	9.610000	0.604928
3.200000	10.240000	0.619563
3.300000	10.890000	0.633769
3.400000	11.560000	0.647540
3.500000	12.250000	0.660868
3.600000	12.960000	0.673745
3.700000	13.690000	0.686166
3.800000	14.440000	0.698125
3.900000	15.210000	0.709615
4.000000	16.000000	0.720633
4.100000	16.810000	0.731173
4.200000	17.640000	0.741231
4.300000	18.490000	0.750805
4.400000	19.360000	0.759890
4.500000	20.250000	0.768486
4.600000	21.160000	0.776588
4.700000	22.090000	0.784197
4.800000	23.040000	0.791312
4.900000	24.010000	0.797930
5.000000	25.000000	0.804054
5.100000	26.010000	0.809683
5.200000	27.040000	0.814819
5.300000	28.090000	0.819463
5.400000	29.160000	0.823617
5.500000	30.250000	0.827283
5.600000	31.360000	0.830466
5.700000	32.490000	0.833168
5.800000	33.640000	0.835393
5.900000	34.810000	0.837146
6.000000	36.000000	0.838432
6.100000	37.210000	0.839256
6.200000	38.440000	0.839625
6.300000	39.690000	0.839544
6.400000	40.960000	0.839020
6.500000	42.250000	0.838060
6.600000	43.560000	0.836673
6.700000	44.890000	0.834866
6.800000	46.240000	0.832647
6.900000	47.610000	0.830025
7.000000	49.000000	0.827010
7.100000	50.410000	0.823611
7.200000	51.840000	0.819837
7.300000	53.290000	0.815699
7.400000	54.760000	0.811208
7.500000	56.250000	0.806374
7.600000	57.760000	0.801209
7.700000	59.290000	0.795723
7.800000	60.840000	0.789929
7.900000	62.410000	0.783838
8.000000	64.000000	0.777463
8.100000	65.610000	0.770816
8.200000	67.240000	0.763909
