#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 16 85.287558 51.743252 2677.364137 84.770224 nan nan 0 0 0
2 17 81.446230 51.786901 2681.883154 81.061756 nan nan 0 0 0
3 18 77.948912 51.440250 2646.099343 77.677983 nan nan 0 0 0
4 19 74.566365 50.936788 2594.556327 74.440525 nan nan 0 0 0
5 20 71.375565 50.378196 2537.962674 71.396289 nan nan 0 0 0
6 21 68.413606 49.787108 2478.756097 68.571490 nan nan 0 0 0
7 22 65.491790 49.053108 2406.207377 65.822924 nan nan 0 0 0
8 23 62.945253 48.471551 2349.491231 63.381515 nan nan 0 0 0
9 24 60.480223 47.796423 2284.498095 61.041878 nan nan 0 0 0
10 25 58.108850 47.021183 2210.991622 58.808118 nan nan 0 0 0
11 26 55.965264 46.373403 2150.492539 56.761695 nan nan 0 0 0
12 27 54.093525 45.808943 2098.459231 54.945333 nan nan 0 0 0
13 28 52.342172 45.256049 2048.110011 53.238108 nan nan 0 0 0
14 29 50.231536 44.172799 1951.236146 51.318356 nan nan 0 0 0
15 30 46.854128 41.659264 1735.494308 48.471387 nan nan 0 0 0
16 31 43.536098 38.723796 1499.532409 45.648023 nan nan 0 0 0
17 32 40.455368 36.117514 1304.474812 42.899423 nan nan 0 0 0
18 33 37.906800 33.618495 1130.203187 40.584540 nan nan 0 0 0
19 34 34.913275 30.878165 953.461088 37.844923 nan nan 0 0 0
20 35 32.947480 28.901282 835.284121 35.994723 nan nan 0 0 0
21 36 31.101359 26.634743 709.409532 34.155083 nan nan 0 0 0
22 37 28.693584 24.713372 610.750776 31.884630 nan nan 0 0 0
23 38 27.466198 23.044116 531.031272 30.571393 nan nan 0 0 0
24 39 26.147044 21.433141 459.379550 29.118396 nan nan 0 0 0
25 40 25.528238 20.352210 414.212442 28.377487 nan nan 0 0 0
26 41 24.446100 19.427522 377.428621 27.245611 nan nan 0 0 0
27 42 24.010241 18.709151 350.032342 26.721117 nan nan 0 0 0
28 43 22.598770 17.400281 302.769765 25.192449 nan nan 0 0 0
29 44 21.841269 16.994877 288.825853 24.423435 nan nan 0 0 0
30 45 21.737389 16.161180 261.183725 24.149260 nan nan 0 0 0
31 46 21.743544 15.611415 243.716290 24.031015 nan nan 0 0 0
32 47 20.354260 15.222554 231.726136 22.731726 nan nan 0 0 0
33 48 20.023722 15.488506 239.893828 22.445868 nan nan 0 0 0
34 49 21.039737 14.588753 212.831707 23.110853 nan nan 0 0 0
35 50 20.545837 14.169067 200.762463 22.566703 nan nan 0 0 0
