#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 12 85.235464 51.784161 2681.599291 84.330537 nan nan 0 0 0
2 13 81.231469 51.823149 2685.638821 80.291852 nan nan 0 0 0
3 14 77.570089 51.468363 2648.992395 76.632073 nan nan 0 0 0
4 15 74.014471 50.942637 2595.152291 73.149354 nan nan 0 0 0
5 16 70.675202 50.353617 2535.486741 69.907204 nan nan 0 0 0
6 17 67.464607 49.660476 2466.162840 66.830845 nan nan 0 0 0
7 18 64.435032 48.921682 2393.330925 63.944717 nan nan 0 0 0
8 19 61.627358 48.172571 2320.596641 61.271947 nan nan 0 0 0
9 20 58.885572 47.294074 2236.729469 58.697153 nan nan 0 0 0
10 21 56.483324 46.571093 2168.866673 56.401749 nan nan 0 0 0
11 22 54.183504 45.783711 2096.148238 54.222252 nan nan 0 0 0
12 23 51.981632 44.909604 2016.872497 52.151238 nan nan 0 0 0
13 24 50.005194 44.165483 1950.589865 50.265688 nan nan 0 0 0
14 25 48.246778 43.512105 1893.303247 48.567649 nan nan 0 0 0
15 26 46.605596 42.884686 1839.096305 46.975330 nan nan 0 0 0
16 27 44.722705 41.811331 1748.187441 45.253486 nan nan 0 0 0
17 28 41.909788 39.461825 1557.235662 42.875514 nan nan 0 0 0
18 29 38.992156 36.654618 1343.561003 40.407784 nan nan 0 0 0
19 30 36.368884 34.211694 1170.439990 38.087661 nan nan 0 0 0
20 31 34.142939 31.905060 1017.932832 36.086290 nan nan 0 0 0
21 32 31.820926 29.444491 866.978050 33.971693 nan nan 0 0 0
22 33 30.041464 27.525017 757.626544 32.309211 nan nan 0 0 0
23 34 28.485743 25.532997 651.933950 30.782326 nan nan 0 0 0
24 35 26.814252 23.813534 567.084410 29.185229 nan nan 0 0 0
25 36 25.701067 22.251873 495.145854 28.036025 nan nan 0 0 0
26 37 24.164439 20.828235 433.815385 26.486384 nan nan 0 0 0
27 38 23.449277 19.795499 391.861766 25.700095 nan nan 0 0 0
28 39 22.592123 18.817134 354.084521 24.785013 nan nan 0 0 0
29 40 22.085524 18.025397 324.914932 24.191360 nan nan 0 0 0
30 41 21.146242 17.136689 293.666124 23.195499 nan nan 0 0 0
31 42 20.983691 16.719028 279.525901 22.995038 nan nan 0 0 0
32 43 20.049360 15.683859 245.983427 21.966598 nan nan 0 0 0
33 44 19.121506 15.219671 231.638381 21.030959 nan nan 0 0 0
34 45 19.138126 14.679143 215.477229 20.934843 nan nan 0 0 0
35 46 19.537774 14.389636 207.061618 21.229576 nan nan 0 0 0
36 47 17.985654 13.797810 190.379573 19.782443 nan nan 0 0 0
37 48 17.479922 13.893391 193.026315 19.296012 nan nan 0 0 0
38 49 19.127322 13.578173 184.366770 20.649363 nan nan 0 0 0
39 50 18.852778 13.223522 174.861534 20.318371 nan nan 0 0 0
