#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 28 86.117462 51.748203 2677.876526 86.122917 44.923359 2018.108216 -0.005455 6.82484 659.768
2 29 83.536720 51.991340 2703.099412 83.638605 47.273564 2234.789896 -0.101885 4.71778 468.31
3 30 80.669652 51.668607 2669.644945 80.836698 48.108429 2314.420982 -0.167046 3.56018 355.224
4 31 77.723740 51.243328 2625.878630 77.936300 48.401322 2342.687995 -0.21256 2.84201 283.191
5 32 75.170579 50.906154 2591.436480 75.403054 48.545510 2356.666558 -0.232475 2.36064 234.77
6 33 72.994774 50.599775 2560.337245 73.232929 48.585269 2360.528411 -0.238155 2.01451 199.809
7 34 70.525700 50.241960 2524.254576 70.779051 48.489032 2351.186222 -0.253351 1.75293 173.068
8 35 67.687637 49.044386 2405.351790 67.964631 47.528081 2258.918458 -0.276994 1.51631 146.433
9 36 62.419919 46.404503 2153.377854 62.768916 45.115153 2035.376989 -0.348997 1.28935 118.001
10 37 57.011878 43.343093 1878.623683 57.419846 42.230329 1783.400653 -0.407968 1.11276 95.223
11 38 51.209161 40.190834 1615.303124 51.663888 39.201681 1536.771796 -0.454727 0.989153 78.5313
12 39 48.517276 37.379117 1397.198371 48.960292 36.509302 1332.929158 -0.443016 0.869815 64.2692
13 40 44.053648 34.130225 1164.872258 44.506557 33.336816 1111.343270 -0.452909 0.793409 53.529
14 41 41.019540 32.240438 1039.445861 41.487891 31.489233 991.571823 -0.468351 0.751205 47.874
15 42 38.333931 29.192673 852.212177 38.785583 28.515400 813.128045 -0.451652 0.677273 39.0841
16 43 33.971082 26.105594 681.502057 34.454090 25.435512 646.965259 -0.483008 0.670082 34.5368
17 44 32.532801 23.846078 568.635431 32.983081 23.205689 538.503986 -0.45028 0.640389 30.1314
18 45 29.289628 21.813777 475.840877 29.744970 21.173555 448.319451 -0.455342 0.640222 27.5214
19 46 28.592076 20.971342 439.797177 29.019549 20.361207 414.578736 -0.427473 0.610135 25.2184
20 47 28.554920 20.159202 406.393409 28.952040 19.577001 383.258977 -0.39712 0.582201 23.1344
21 48 28.653730 19.905220 396.217783 29.024368 19.355125 374.620872 -0.370638 0.550095 21.5969
22 49 26.548711 17.667708 312.147900 26.901119 17.120469 293.110447 -0.352408 0.547239 19.0375
23 50 25.680627 17.083522 291.846710 26.019285 16.558267 274.176194 -0.338658 0.525255 17.6705
