#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 29 87.040293 51.796226 2682.849004 86.998909 44.968663 2022.180679 0.041384 6.82756 660.668
2 30 83.602274 51.790998 2682.307485 83.708319 47.079879 2216.515041 -0.106045 4.71112 465.792
3 31 81.853778 51.957315 2699.562590 81.973082 48.381746 2340.793327 -0.119304 3.57557 358.769
4 32 79.204984 51.546179 2657.008565 79.370978 48.693184 2371.026141 -0.165994 2.85299 285.982
5 33 73.418118 49.471167 2447.396388 73.726865 47.175365 2225.515102 -0.308747 2.2958 221.881
6 34 67.999210 47.781333 2283.055782 68.391665 45.856966 2102.861285 -0.392455 1.92437 180.194
7 35 64.990088 47.042985 2213.042427 65.377331 45.365968 2058.071083 -0.387243 1.67702 154.971
8 36 60.912516 45.974828 2113.684775 61.326873 44.499795 1980.231783 -0.414357 1.47503 133.453
9 37 58.705465 45.315232 2053.470271 59.110416 44.001944 1936.171038 -0.404951 1.31329 117.299
10 38 52.296302 43.074210 1855.387594 52.781577 41.903820 1755.930106 -0.485275 1.17039 99.4575
11 39 51.862234 42.319520 1790.941807 52.305115 41.261337 1702.497947 -0.442881 1.05818 88.4439
12 40 48.067171 39.860866 1588.888646 48.503719 38.912388 1514.173968 -0.436548 0.948478 74.7147
13 41 44.529289 36.859827 1358.646830 44.996366 36.028662 1298.064491 -0.467077 0.831165 60.5823
14 42 37.725251 30.752945 945.743613 38.236763 30.011804 900.708389 -0.511512 0.741141 45.0352
15 43 34.746098 28.802285 829.571610 35.287888 28.084571 788.743124 -0.54179 0.717714 40.8285
16 44 35.844687 26.828072 719.745425 36.292219 26.186668 685.741589 -0.447532 0.641404 34.0038
17 45 33.142283 24.728501 611.498754 33.588320 24.103464 580.976978 -0.446037 0.625037 30.5218
18 46 32.723970 23.006846 529.314948 33.125662 22.408380 502.135476 -0.401692 0.598466 27.1795
19 47 29.381896 21.370560 456.700844 29.804801 20.760224 430.986885 -0.422905 0.610336 25.714
20 48 30.682106 22.394208 501.500531 31.077441 21.836887 476.849652 -0.395335 0.557321 24.6509
21 49 27.674449 19.508999 380.601044 28.060631 18.935347 358.547369 -0.386182 0.573652 22.0537
22 50 26.440723 18.950883 359.135984 26.825790 18.394504 338.357763 -0.385067 0.556379 20.7782
