#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 16 85.530874 51.759694 2679.065886 85.409836 44.960963 2021.488213 0.121038 6.79873 657.578
2 17 81.708889 51.790128 2682.217393 81.740588 47.116619 2219.975832 -0.031699 4.67351 462.242
3 18 78.237974 51.453173 2647.429014 78.346883 47.944053 2298.632231 -0.108909 3.50912 348.797
4 19 74.842063 50.944972 2595.390159 75.003146 48.161780 2319.557032 -0.161083 2.78319 275.833
5 20 71.590961 50.356761 2535.803346 71.787098 48.067000 2310.436481 -0.196137 2.28976 225.367
6 21 68.715143 49.835978 2483.624695 68.928354 47.897745 2294.193993 -0.213211 1.93823 189.431
7 22 65.974812 49.235721 2424.156173 66.200842 47.565439 2262.471016 -0.22603 1.67028 161.685
8 23 63.582960 48.754903 2377.040608 63.811993 47.288091 2236.163593 -0.229033 1.46681 140.877
9 24 61.145578 48.065543 2310.296388 61.381231 46.769728 2187.407415 -0.235653 1.29581 122.889
10 25 58.715553 47.245648 2232.151237 58.957298 46.092293 2124.499456 -0.241745 1.15336 107.652
11 26 56.504104 46.553910 2167.266496 56.747217 45.513130 2071.445030 -0.243113 1.04078 95.8215
12 27 54.501463 45.873965 2104.420671 54.742886 44.928512 2018.571201 -0.241423 0.945453 85.8495
13 28 52.543583 45.112789 2035.163745 52.783339 44.252124 1958.250442 -0.239756 0.860665 76.9133
14 29 50.395906 44.013502 1937.188344 50.640837 43.234771 1869.245445 -0.244931 0.778731 67.9429
15 30 47.254418 41.845935 1751.082302 47.518746 41.162491 1694.350651 -0.264328 0.683444 56.7317
16 31 44.009064 38.980269 1519.461382 44.291854 38.388123 1473.647977 -0.28279 0.592146 45.8134
17 32 40.765486 36.197714 1310.274515 41.056096 35.671385 1272.447691 -0.29061 0.526329 37.8268
18 33 38.324474 33.752221 1139.212446 38.615465 33.275600 1107.265542 -0.290991 0.476621 31.9469
19 34 35.318022 31.166882 971.374553 35.611353 30.730936 944.390420 -0.293331 0.435946 26.9841
20 35 33.434301 29.403275 864.552573 33.728921 28.987984 840.303215 -0.29462 0.415291 24.2494
21 36 31.534234 27.058880 732.183007 31.815745 26.680847 711.867606 -0.281511 0.378033 20.3154
22 37 29.029816 25.022675 626.134268 29.320727 24.658086 608.021216 -0.290911 0.364589 18.1131
23 38 27.857550 23.282823 542.089862 28.128202 22.939079 526.201326 -0.270652 0.343744 15.8885
24 39 26.509898 21.679048 469.981117 26.763342 21.354011 455.993807 -0.253444 0.325037 13.9873
25 40 26.025410 20.621421 425.242997 26.259014 20.312245 412.587304 -0.233604 0.309176 12.6557
26 41 24.871618 19.697509 387.991856 25.097465 19.401290 376.410039 -0.225847 0.296219 11.5818
27 42 24.529096 19.020114 361.764733 24.741401 18.738061 351.114930 -0.212305 0.282053 10.6498
28 43 23.039892 17.687145 312.835091 23.244586 17.412017 303.178353 -0.204694 0.275128 9.65674
29 44 22.317976 17.293803 299.075633 22.518860 17.026762 289.910626 -0.200884 0.267041 9.16501
30 45 22.194438 16.340751 267.020147 22.376353 16.086341 258.770355 -0.181915 0.25441 8.24979
31 46 22.216087 15.885970 252.364048 22.386254 15.641634 244.660706 -0.170167 0.244336 7.70334
32 47 20.798112 15.487207 239.853592 20.984000 15.231322 231.993157 -0.185888 0.255885 7.86043
33 48 20.300596 15.666023 245.424267 20.489158 15.415017 237.622751 -0.188562 0.251006 7.80152
34 49 21.242410 14.691908 215.852169 21.389475 14.472816 209.462397 -0.147065 0.219092 6.38977
35 50 20.778872 14.333523 205.449878 20.925812 14.114762 199.226496 -0.14694 0.218761 6.22338
