#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 25 87.138608 51.807614 2684.028831 87.061097 44.982944 2023.465271 0.077511 6.82467 660.564
2 26 85.742473 52.197755 2724.605582 85.702323 47.471826 2253.574274 0.04015 4.72593 471.031
3 27 83.591635 51.952163 2699.027225 83.606799 48.382934 2340.908276 -0.015164 3.56923 358.119
4 28 80.571894 51.352080 2637.036090 80.657224 48.516397 2353.840814 -0.08533 2.83568 283.195
5 29 78.444754 51.205432 2621.996313 78.548176 48.846173 2385.948593 -0.103422 2.35926 236.048
6 30 75.859047 50.845910 2585.306572 75.993336 48.841085 2385.451604 -0.134289 2.00483 199.855
7 31 71.066311 48.810374 2382.452566 71.293379 47.141024 2222.276189 -0.227068 1.66935 160.176
8 32 66.251316 46.816934 2191.825281 66.538302 45.389273 2060.186119 -0.286986 1.42766 131.639
9 33 62.833439 45.729757 2091.210695 63.133033 44.459063 1976.608240 -0.299594 1.27069 114.602
10 34 58.306812 44.551190 1984.808526 58.641990 43.407359 1884.198778 -0.335178 1.14383 100.61
11 35 56.418474 43.783992 1917.037973 56.742486 42.748278 1827.415235 -0.324012 1.03571 89.6227
12 36 51.048021 41.512940 1723.324183 51.422759 40.590055 1647.552536 -0.374738 0.922885 75.7716
13 37 49.837132 40.484564 1638.999926 50.190273 39.640665 1571.382295 -0.353141 0.843899 67.6176
14 38 45.308987 38.270609 1464.639544 45.670451 37.506468 1406.735129 -0.361464 0.764141 57.9044
15 39 42.884968 36.144296 1306.410127 43.273158 35.461946 1257.549619 -0.38819 0.68235 48.8605
16 40 38.574951 31.485721 991.350647 38.970269 30.899363 954.770628 -0.395318 0.586358 36.58
17 41 34.890469 28.535763 814.289767 35.311137 27.958488 781.677059 -0.420668 0.577275 32.6127
18 42 32.953011 24.902257 620.122412 33.328456 24.369914 593.892696 -0.375445 0.532343 26.2297
19 43 30.878306 23.596225 556.781841 31.255273 23.078616 532.622523 -0.376967 0.517609 24.1593
20 44 31.948037 23.318718 543.762592 32.282903 22.845913 521.935758 -0.334866 0.472805 21.8268
21 45 29.356033 21.879330 478.705091 29.704380 21.399790 457.951006 -0.348347 0.47954 20.7541
22 46 29.445122 20.987839 440.489373 29.765041 20.524430 421.252216 -0.319919 0.463409 19.2372
23 47 27.139041 19.370974 375.234652 27.458980 18.903647 357.347869 -0.319939 0.467327 17.8868
24 48 27.215328 20.340210 413.724148 27.537534 19.893909 395.767603 -0.322206 0.446301 17.9565
25 49 25.877604 18.190310 330.887372 26.175960 17.750903 315.094550 -0.298356 0.439407 15.7928
26 50 24.775729 17.617405 310.372974 25.066100 17.195108 295.671747 -0.290371 0.422297 14.7012
