#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 13 80.532804 51.242542 2625.798148 80.607228 44.487554 1979.142462 -0.074424 6.75499 646.656
2 14 74.404167 50.897160 2590.520871 74.722781 46.298634 2143.563528 -0.318614 4.59853 446.957
3 15 70.135768 50.512778 2551.540766 70.506688 47.071662 2215.741378 -0.37092 3.44112 335.799
4 16 66.531041 50.002698 2500.269846 66.914259 47.273735 2234.806035 -0.383218 2.72896 265.464
5 17 64.030525 49.875384 2487.553976 64.388855 47.609844 2266.697226 -0.35833 2.26554 220.857
6 18 62.025838 49.783609 2478.407695 62.357482 47.850741 2289.693421 -0.331644 1.93287 188.714
7 19 60.047762 49.492721 2449.529411 60.362608 47.817573 2286.520308 -0.314846 1.67515 163.009
8 20 58.717342 49.543300 2454.538591 59.003284 48.055776 2309.357606 -0.285942 1.48752 145.181
9 21 57.266587 49.321234 2432.584139 57.536915 47.995520 2303.569905 -0.270328 1.32571 129.014
10 22 55.231085 48.534119 2355.560661 55.502860 47.358190 2242.798177 -0.271775 1.17593 112.762
11 23 53.512062 47.945466 2298.767709 53.775930 46.882998 2198.015471 -0.263868 1.06247 100.752
12 24 52.008080 47.443433 2250.879287 52.262532 46.475384 2159.961276 -0.254452 0.968049 90.918
13 25 49.035086 45.413562 2062.391643 49.313351 44.572686 1986.724306 -0.278265 0.840876 75.6673
14 26 45.611553 42.902194 1840.598211 45.910797 42.168927 1778.218363 -0.299244 0.733267 62.3798
15 27 43.360515 41.353670 1710.126063 43.657849 40.682391 1655.056965 -0.297334 0.671279 55.0691
16 28 40.985308 39.728495 1578.353314 41.278634 39.115997 1530.061214 -0.293326 0.612498 48.2921
17 29 39.261740 38.546275 1485.815325 39.551048 37.977739 1442.308634 -0.289308 0.568536 43.5067
18 30 36.405578 36.489935 1331.515361 36.693378 35.979414 1294.518252 -0.2878 0.510521 36.9971
19 31 34.636439 35.022925 1226.605298 34.928605 34.548906 1193.626903 -0.292166 0.474019 32.9784
20 32 32.659166 33.388393 1114.784799 32.931787 32.954164 1085.976951 -0.272621 0.434229 28.8078
21 33 30.553837 31.455867 989.471542 30.835406 31.061811 964.836081 -0.281569 0.394056 24.6355
22 34 28.141471 27.855898 775.951042 28.410329 27.527189 757.746144 -0.268858 0.328709 18.2049
23 35 25.849145 25.429137 646.641027 26.119491 25.124925 631.261860 -0.270346 0.304212 15.3792
24 36 25.303749 23.642305 558.958569 25.549556 23.359203 545.652380 -0.245807 0.283102 13.3062
25 37 23.857684 22.085312 487.761004 24.092571 21.815712 475.925283 -0.234887 0.2696 11.8357
26 38 23.228527 20.815534 433.286456 23.450751 20.553168 422.432698 -0.222224 0.262366 10.8538
27 39 22.052913 19.620837 384.977243 22.262217 19.371461 375.253516 -0.209304 0.249376 9.72373
28 40 21.986378 18.903211 357.331391 22.183428 18.664143 348.350220 -0.19705 0.239068 8.98117
29 41 21.066998 17.749259 315.036182 21.248776 17.524493 307.107869 -0.181778 0.224766 7.92831
30 42 20.447608 17.502772 306.347031 20.631960 17.280008 298.598670 -0.184352 0.222764 7.74836
31 43 20.169114 16.937579 286.881580 20.344375 16.721243 279.599971 -0.175261 0.216336 7.28161
32 44 20.527521 16.505290 272.424609 20.686115 16.303239 265.795602 -0.158594 0.202051 6.62901
33 45 19.653562 15.976717 255.255486 19.818832 15.767697 248.620257 -0.16527 0.20902 6.63523
34 46 18.365945 16.015387 256.492606 18.547757 15.801759 249.695572 -0.181812 0.213628 6.79703
35 47 18.451875 14.812440 219.408376 18.609967 14.609597 213.440313 -0.158092 0.202843 5.96806
36 48 17.559048 14.588139 212.813813 17.724999 14.383453 206.883733 -0.165951 0.204686 5.93008
37 49 18.668303 14.793206 218.838949 18.822906 14.591822 212.921264 -0.154603 0.201384 5.91769
38 50 18.189942 14.390361 207.082497 18.332458 14.204756 201.775101 -0.142516 0.185605 5.3074
