#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 7 74.829491 50.389058 2539.057174 74.815944 43.812650 1919.548278 0.013547 6.57641 619.509
2 8 64.990565 48.704358 2372.114520 65.390460 44.378927 1969.489154 -0.399895 4.32543 402.625
3 9 57.354163 46.529068 2164.954123 57.891867 43.420945 1885.378458 -0.537704 3.10812 279.576
4 10 51.327283 44.426915 1973.750746 51.903134 42.052772 1768.435650 -0.575851 2.37414 205.315
5 11 46.596561 42.624073 1816.811609 47.166413 40.726793 1658.671686 -0.569852 1.89728 158.14
6 12 43.056123 41.390860 1713.203300 43.595584 39.814460 1585.191185 -0.539461 1.5764 128.012
7 13 40.169512 40.333235 1626.769853 40.676476 38.993360 1520.482099 -0.506964 1.33987 106.288
8 14 37.989749 39.730220 1578.490409 38.459219 38.560955 1486.947270 -0.46947 1.16927 91.5431
9 15 36.253042 39.340559 1547.679560 36.687511 38.304516 1467.235948 -0.434469 1.03604 80.4436
10 16 34.664748 38.839776 1508.528163 35.070969 37.916828 1437.685833 -0.406221 0.922948 70.8423
11 17 33.479155 38.690222 1496.933265 33.855911 37.851750 1432.755001 -0.376756 0.838472 64.1783
12 18 32.347725 38.388752 1473.696308 32.701077 37.627806 1415.851747 -0.353352 0.760946 57.8446
13 19 31.033907 37.630735 1416.072212 31.372059 36.946650 1365.054929 -0.338152 0.684085 51.0173
14 20 29.863579 36.982081 1367.674327 30.185993 36.358171 1321.916629 -0.322414 0.62391 45.7577
15 21 28.854839 36.463307 1329.572748 29.161299 35.888758 1288.002976 -0.30646 0.574549 41.5698
16 22 27.255984 34.771962 1209.089308 27.559320 34.268834 1174.352952 -0.303336 0.503128 34.7364
17 23 25.523407 32.689308 1068.590890 25.824176 32.249079 1040.003092 -0.300769 0.440229 28.5878
18 24 24.160265 31.224826 974.989769 24.451375 30.821169 949.944456 -0.29111 0.403657 25.0453
19 25 22.958637 29.914660 894.886894 23.241059 29.543060 872.792383 -0.282422 0.3716 22.0945
20 26 21.860551 28.722023 824.954622 22.131663 28.378202 805.322338 -0.271112 0.343821 19.6323
21 27 20.851717 27.525573 757.657150 21.115434 27.208299 740.291517 -0.263717 0.317274 17.3656
22 28 19.756758 25.948725 673.336350 20.009261 25.660379 658.455029 -0.252503 0.288346 14.8813
23 29 18.813142 25.034036 626.702955 19.058615 24.760187 613.066856 -0.245473 0.273849 13.6361
24 30 17.960967 23.455763 550.172826 18.194467 23.210226 538.714592 -0.2335 0.245537 11.4582
25 31 16.785777 21.423862 458.981852 17.013656 21.209314 449.835001 -0.227879 0.214548 9.14685
26 32 16.224073 19.735565 389.492534 16.440147 19.537466 381.712582 -0.216074 0.198099 7.77995
27 33 15.345241 18.281645 334.218527 15.550676 18.093877 327.388401 -0.205435 0.187768 6.83013
28 34 15.041274 17.468174 305.137089 15.239296 17.286158 298.811264 -0.198022 0.182016 6.32583
29 35 14.428814 16.453373 270.713495 14.615375 16.278759 264.997996 -0.186561 0.174614 5.7155
30 36 14.168507 15.851426 251.267703 14.348044 15.682113 245.928682 -0.179537 0.169313 5.33902
31 37 13.680726 15.046621 226.400804 13.851140 14.883396 221.515482 -0.170414 0.163225 4.88532
32 38 13.687686 14.729431 216.956136 13.848908 14.572021 212.343803 -0.161222 0.15741 4.61233
33 39 13.428181 14.163617 200.608041 13.580618 14.011841 196.331683 -0.152437 0.151776 4.27636
34 40 13.097230 13.920083 193.768714 13.247188 13.772570 189.683694 -0.149958 0.147513 4.08502
35 41 12.765520 13.359501 178.476266 12.908280 13.217613 174.705291 -0.14276 0.141888 3.77098
36 42 12.704196 13.054799 170.427778 12.836270 12.922719 166.996679 -0.132074 0.13208 3.4311
37 43 12.702780 12.883485 165.984174 12.828899 12.755410 162.700474 -0.126119 0.128075 3.2837
38 44 13.123763 13.013477 169.350581 13.236751 12.895405 166.291475 -0.112988 0.118072 3.05911
39 45 12.533700 12.671173 160.558636 12.653411 12.549344 157.486035 -0.119711 0.121829 3.0726
40 46 11.586199 12.071805 145.728476 11.704122 11.956180 142.950235 -0.117923 0.115625 2.77824
41 47 11.960092 11.693661 136.741696 12.065246 11.583487 134.177162 -0.105154 0.110174 2.56453
42 48 12.121315 11.776652 138.689539 12.222955 11.669029 136.166231 -0.10164 0.107623 2.52331
43 49 12.620566 12.001497 144.035936 12.717458 11.894657 141.482870 -0.096892 0.10684 2.55307
44 50 12.013765 11.486194 131.932657 12.105342 11.385106 129.620645 -0.091577 0.101088 2.31201
