#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 6 83.864585 51.914673 2695.133324 83.224746 45.284715 2050.705433 0.639839 6.62996 644.428
2 7 79.974779 52.185254 2723.300767 79.518514 47.677438 2273.138137 0.456265 4.50782 450.163
3 8 76.538398 51.985358 2702.477409 76.198645 48.637426 2365.599195 0.339753 3.34793 336.878
4 9 73.282799 51.618759 2664.496261 73.030818 48.992074 2400.223268 0.251981 2.62668 264.273
5 10 69.987561 51.049881 2606.090334 69.809690 48.919305 2393.098403 0.177871 2.13058 212.992
6 11 66.847403 50.417955 2541.970176 66.726384 48.645248 2366.360115 0.121019 1.77271 175.61
7 12 63.689726 49.605938 2460.749128 63.617905 48.108663 2314.443497 0.071821 1.49728 146.306
8 13 60.686740 48.747567 2376.325298 60.652801 47.463880 2252.819920 0.033939 1.28369 123.505
9 14 57.796918 47.806338 2285.446000 57.793404 46.694315 2180.359040 0.003514 1.11202 105.087
10 15 55.033072 46.803344 2190.553038 55.054171 45.831788 2100.552808 -0.021099 0.971556 90.0002
11 16 52.556487 45.901927 2106.986916 52.593584 45.041198 2028.709507 -0.037097 0.860729 78.2774
12 17 50.227459 44.970584 2022.353381 50.277742 44.204157 1954.007497 -0.050283 0.766427 68.3459
13 18 48.179756 44.185248 1952.336174 48.237675 43.493532 1891.687287 -0.057919 0.691716 60.6489
14 19 46.152280 43.264585 1871.824274 46.218455 42.642136 1818.351732 -0.066175 0.622449 53.4725
15 20 44.165751 42.238545 1784.094669 44.239680 41.678292 1737.080062 -0.073929 0.560253 47.0146
16 21 42.385010 41.336668 1708.720104 42.463219 40.826095 1666.770070 -0.078209 0.510573 41.95
17 22 40.725731 40.477033 1638.390177 40.806547 40.009238 1600.739156 -0.080816 0.467795 37.651
18 23 39.155528 39.587000 1567.130542 39.238891 39.158619 1533.397444 -0.083363 0.428381 33.7331
19 24 37.494743 38.444548 1477.983268 37.582330 38.057427 1448.367747 -0.087587 0.387121 29.6155
20 25 35.462562 36.588535 1338.720861 35.559928 36.254281 1314.372924 -0.097366 0.334254 24.3479
21 26 33.109651 34.053095 1159.613301 33.217971 33.775811 1140.805388 -0.10832 0.277284 18.8079
22 27 31.039675 31.729686 1006.772952 31.153291 31.491224 991.697189 -0.113616 0.238462 15.0758
23 28 29.066808 29.539044 872.555112 29.182973 29.330216 860.261553 -0.116165 0.208828 12.2936
24 29 27.427861 27.573771 760.312831 27.544718 27.387690 750.085542 -0.116857 0.186081 10.2273
25 30 25.998098 25.846023 668.016897 26.111379 25.676520 659.283682 -0.113281 0.169503 8.73321
26 31 24.629102 24.187377 585.029220 24.741134 24.032897 577.580140 -0.112032 0.15448 7.44908
27 32 23.428745 22.542299 508.155265 23.539362 22.401987 501.849043 -0.110617 0.140312 6.30622
28 33 22.215228 21.205873 449.689065 22.323080 21.073119 444.076326 -0.107852 0.132754 5.61274
29 34 21.429512 20.077727 403.115128 21.533418 19.950397 398.018336 -0.103906 0.12733 5.09679
30 35 20.481147 19.004182 361.158931 20.581546 18.881844 356.524023 -0.100399 0.122338 4.63491
31 36 19.864627 18.173422 330.273267 19.960799 18.055127 325.987595 -0.096172 0.118295 4.28567
32 37 19.138626 17.376958 301.958663 19.230654 17.263964 298.044447 -0.092028 0.112994 3.91422
33 38 18.681324 16.781770 281.627815 18.770877 16.670722 277.912979 -0.089553 0.111048 3.71484
34 39 17.940676 16.019754 256.632532 18.025226 15.914718 253.278258 -0.08455 0.105036 3.35427
35 40 17.639408 15.514463 240.698570 17.719321 15.413758 237.583945 -0.079913 0.100705 3.11462
36 41 17.302466 14.839639 220.214891 17.377412 14.743481 217.370239 -0.074946 0.096158 2.84465
37 42 16.978166 14.370677 206.516357 17.047199 14.279700 203.909843 -0.069033 0.090977 2.60651
38 43 16.449542 13.766047 189.504052 16.514533 13.680684 187.161121 -0.064991 0.085363 2.34293
39 44 16.080140 13.474529 181.562941 16.141927 13.393984 179.398803 -0.061787 0.080545 2.16414
40 45 15.810371 12.992478 168.804484 15.869444 12.915686 166.814937 -0.059073 0.076792 1.98955
41 46 15.516632 12.770262 163.079592 15.571102 12.699088 161.266846 -0.05447 0.071174 1.81275
42 47 15.195891 12.353999 152.621302 15.255062 12.277474 150.736377 -0.059171 0.076525 1.88492
43 48 15.313580 12.287298 150.977693 15.369318 12.215128 149.209347 -0.055738 0.07217 1.76835
44 49 16.451558 12.288884 151.016676 16.491883 12.225580 149.464817 -0.040325 0.063304 1.55186
45 50 16.421253 12.380086 153.266536 16.460196 12.320065 151.784013 -0.038943 0.060021 1.48252
