#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 19 84.864556 51.689816 2671.837035 84.839859 44.884245 2014.595475 0.024697 6.80557 657.242
2 20 82.332967 52.091621 2713.536979 82.391524 47.391781 2245.980909 -0.058557 4.69984 467.556
3 21 80.100567 52.032766 2707.408697 80.189281 48.479453 2350.257383 -0.088714 3.55331 357.151
4 22 77.868159 51.833804 2686.743249 77.978874 48.992537 2400.268709 -0.110715 2.84127 286.475
5 23 76.474498 51.920520 2695.740402 76.572850 49.547215 2454.926505 -0.098352 2.37331 240.814
6 24 74.702182 51.692826 2672.148257 74.808314 49.671206 2467.228723 -0.106132 2.02162 204.92
7 25 72.113374 50.977213 2598.676207 72.250612 49.241059 2424.681853 -0.137238 1.73615 173.994
8 26 70.048784 50.571486 2557.475220 70.192857 49.041851 2405.103112 -0.144073 1.52963 152.372
9 27 68.089696 50.154561 2515.480001 68.240291 48.793370 2380.792979 -0.150595 1.36119 134.687
10 28 63.796415 48.129773 2316.475022 64.009447 46.964935 2205.705081 -0.213032 1.16484 110.77
11 29 59.726059 45.825387 2099.966132 59.977311 44.816818 2008.547139 -0.251252 1.00857 91.419
12 30 56.448033 44.391602 1970.614347 56.709747 43.480091 1890.518297 -0.261714 0.911511 80.096
13 31 53.799595 43.099917 1857.602852 54.065353 42.270348 1786.782313 -0.265758 0.829569 70.8205
14 32 49.760599 41.737241 1741.997321 50.047087 40.975139 1678.962021 -0.286488 0.762102 63.0353
15 33 47.913860 40.311307 1625.001470 48.200949 39.618796 1569.649020 -0.287089 0.692511 55.3524
16 34 44.011396 38.061980 1448.714339 44.304399 37.445628 1402.175065 -0.293003 0.616352 46.5393
17 35 42.430012 37.303398 1391.543504 42.724740 36.713367 1347.871337 -0.294728 0.590031 43.6722
18 36 37.928265 33.648637 1132.230770 38.227561 33.145977 1098.655811 -0.299296 0.50266 33.575
19 37 34.736160 30.695212 942.196016 35.066782 30.239016 914.398090 -0.330622 0.456196 27.7979
20 38 33.469675 27.470288 754.616717 33.754218 27.080289 733.342071 -0.284543 0.389999 21.2746
21 39 30.958688 25.611023 655.924509 31.251229 25.232424 636.675224 -0.292541 0.378599 19.2493
22 40 29.440673 23.555378 554.855845 29.712076 23.197547 538.126176 -0.271403 0.357831 16.7297
23 41 27.389240 21.822730 476.231554 27.655319 21.471479 461.024395 -0.266079 0.351251 15.2072
24 42 27.771651 20.837452 434.199423 28.012747 20.502996 420.372843 -0.241096 0.334456 13.8266
25 43 26.509287 19.930974 397.243731 26.746831 19.604313 384.329093 -0.237544 0.326661 12.9146
26 44 26.281421 19.682497 387.400692 26.511936 19.364324 374.977055 -0.230515 0.318173 12.4236
27 45 24.950421 18.627166 346.971300 25.178069 18.312266 335.339079 -0.227648 0.3149 11.6322
28 46 24.735461 18.615755 346.546353 24.968060 18.297963 334.815460 -0.232599 0.317792 11.7309
29 47 23.565000 17.106213 292.622532 23.783008 16.800041 282.241387 -0.218008 0.306172 10.3811
30 48 22.519145 17.456106 304.715620 22.748771 17.149072 294.090686 -0.229626 0.307034 10.6249
31 49 23.046558 16.490898 271.949717 23.248456 16.201786 262.497884 -0.201898 0.289112 9.45183
32 50 22.279501 16.127568 260.098460 22.478470 15.846133 251.099924 -0.198969 0.281435 8.99854
