#j jp SCavg SCstd SCvar QMavg QMstd QMvar diffavg diffstd diffvar
1 27 88.096186 51.835627 2686.932239 87.980980 45.005566 2025.500979 0.115206 6.83006 661.431
2 28 85.654532 51.942721 2698.046293 85.638919 47.224137 2230.119117 0.015613 4.71858 467.927
3 29 82.345367 51.461996 2648.337069 82.429148 47.914181 2295.768749 -0.083781 3.54781 352.568
4 30 80.142091 51.478570 2650.043155 80.251945 48.630815 2364.956130 -0.109854 2.84775 285.087
5 31 77.801363 51.142880 2615.594127 77.940001 48.784135 2379.891796 -0.138638 2.35874 235.702
6 32 72.439500 49.070014 2407.866306 72.695120 47.135651 2221.769557 -0.25562 1.93436 186.097
7 33 67.318124 47.186531 2226.568747 67.645416 45.545581 2074.399944 -0.327292 1.64095 152.169
8 34 62.906415 46.247308 2138.813457 63.270152 44.793267 2006.436805 -0.363737 1.45404 132.377
9 35 60.464435 45.408944 2061.972167 60.821669 44.116448 1946.260960 -0.357234 1.2925 115.711
10 36 56.207298 44.196640 1953.342970 56.594316 43.032101 1851.761743 -0.387018 1.16454 101.581
11 37 54.005260 42.625321 1816.917955 54.386245 41.598072 1730.399604 -0.380985 1.02725 86.5184
12 38 48.301263 40.407502 1632.766257 48.724392 39.472476 1558.076355 -0.423129 0.935026 74.6899
13 39 47.797867 40.164237 1613.165914 48.198618 39.293618 1543.988435 -0.400751 0.870619 69.1775
14 40 43.116062 35.868582 1286.555210 43.539476 35.126768 1233.889840 -0.423414 0.741814 52.6654
15 41 38.974770 32.086368 1029.535041 39.435663 31.413515 986.808899 -0.460893 0.672853 42.7261
16 42 34.827234 27.307200 745.683154 35.272051 26.681571 711.906236 -0.444817 0.625629 33.7769
17 43 32.135750 25.744124 662.759917 32.597837 25.124127 631.221748 -0.462087 0.619997 31.5382
18 44 33.636961 24.874977 618.764501 34.027340 24.321995 591.559433 -0.390379 0.552982 27.2051
19 45 31.102048 23.221779 539.251023 31.499105 22.665523 513.725931 -0.397057 0.556256 25.5251
20 46 31.008949 21.948749 481.747593 31.371675 21.426421 459.091502 -0.362726 0.522328 22.6561
21 47 28.240599 20.308422 412.431991 28.612467 19.778328 391.182249 -0.371868 0.530094 21.2497
22 48 28.947195 21.331904 455.050118 29.300857 20.829337 433.861297 -0.353662 0.502567 21.1888
23 49 26.837172 18.798048 353.366617 27.173441 18.299380 334.867298 -0.336269 0.498668 18.4993
24 50 25.653818 18.250241 333.071305 25.986589 17.764003 315.559816 -0.332771 0.486238 17.5115
