j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 02 1.5 -6.8 30.0000 36.799999999999997 46.108379617350280 4.610838E+01 28.6479
02 03 2.5 -3.4288 19.4712 22.899999999999999 46.487414813290748 4.648741E+01 19.0986
03 04 3.5 -2.1225 14.4775 16.599999999999998 46.654430580314219 4.665443E+01 14.3239
04 05 4.5 -1.563 11.5370 13.100000000000001 46.741599419639407 4.674160E+01 11.4592
05 06 5.5 -1.2059 9.5941 10.800000000000001 46.782292112694819 4.678229E+01 9.5493
06 07 6.5 -0.8868 8.2132 9.1000000000000014 46.791431714574642 4.679143E+01 8.18511
07 08 7.5 -0.8192 7.1808 8.0000000000000000 46.777754104715306 4.677775E+01 7.16197
08 09 8.5 -0.6206 6.3794 7.0000000000000009 46.745194749536068 4.674519E+01 6.3662
09 10 9.5 -0.5608 5.7392 6.3000000000000007 46.697872056530422 4.669787E+01 5.72958
10 11 10.5 -0.4841 5.2159 5.7000000000000011 46.633934894098239 4.663393E+01 5.20871
11 12 11.5 -0.4198 4.7802 5.2000000000000011 46.554818347139204 4.655482E+01 4.77465
12 13 12.5 -0.3883 4.4117 4.8000000000000007 46.467485263204225 4.646749E+01 4.40737
13 14 13.5 -0.404 4.0960 4.5000000000000009 46.364375695034525 4.636438E+01 4.09256
14 15 14.5 -0.3774 3.8226 4.2000000000000002 46.246981380384554 4.624698E+01 3.81972
15 16 15.5 -0.3167 3.5833 3.8999999999999999 46.129027462218460 4.612903E+01 3.58099
16 17 16.5 -0.3277 3.3723 3.7000000000000002 45.993970429915741 4.599397E+01 3.37034
17 18 17.5 -0.3153 3.1847 3.5000000000000000 45.841134318486347 4.584113E+01 3.1831
18 19 18.5 -0.283 3.0170 3.3000000000000003 45.685581148315634 4.568558E+01 3.01557
19 20 19.5 -0.234 2.8660 3.1000000000000001 45.530108147399687 4.553011E+01 2.86479
20 21 20.5 -0.2706 2.7294 3.0000000000000000 45.339746549076622 4.533975E+01 2.72837
21 22 21.5 -0.1947 2.6053 2.8000000000000003 45.162242688839278 4.516224E+01 2.60435
22 23 22.5 -0.2081 2.4919 2.7000000000000002 44.976019014760830 4.497602E+01 2.49112
23 24 23.5 -0.212 2.3880 2.6000000000000001 44.777709819322531 4.477771E+01 2.38732
24 25 24.5 -0.2076 2.2924 2.5000000000000000 44.553492479467053 4.455349E+01 2.29183
25 26 25.5 -0.1958 2.2042 2.3999999999999999 44.376874948395177 4.437687E+01 2.20368
26 27 26.5 -0.1774 2.1226 2.3000000000000003 44.175534633985556 4.417553E+01 2.12207
27 28 27.5 -0.1533 2.0467 2.2000000000000002 43.878129942314629 4.387813E+01 2.04628
28 29 28.5 -0.1239 1.9761 2.1000000000000001 43.586712231580883 4.358671E+01 1.97572
29 30 29.5 -0.1898 1.9102 2.1000000000000001 43.330729205237127 4.333073E+01 1.90986
30 31 30.5 -0.1514 1.8486 2.0000000000000000 43.159257688451291 4.315926E+01 1.84825
31 32 31.5 -0.1092 1.7908 1.8999999999999999 42.794916096148626 4.279492E+01 1.79049
32 33 32.5 -0.1635 1.7365 1.8999999999999999 42.525835776459644 4.252584E+01 1.73624
33 34 33.5 -0.1146 1.6854 1.8000000000000000 42.225183358666058 4.222518E+01 1.68517
34 35 34.5 -0.1628 1.6372 1.8000000000000000 42.081920424191928 4.208192E+01 1.63702
35 36 35.5 -0.1082 1.5918 1.7000000000000000 41.761811745544350 4.176181E+01 1.59155
36 37 36.5 -0.1513 1.5487 1.7000000000000000 41.172017924434584 4.117202E+01 1.54853
37 38 37.5 -0.092 1.5080 1.6000000000000001 40.833371686729123 4.083337E+01 1.50778
38 39 38.5 -0.1307 1.4693 1.6000000000000001 40.420949588282561 4.042095E+01 1.46912
39 40 39.5 -0.0675 1.4325 1.5000000000000000 39.482459037736071 3.948246E+01 1.43239
40 41 40.5 -0.1024 1.3976 1.5000000000000000 39.409247537796730 3.940925E+01 1.39746
41 42 41.5 -0.1357 1.3643 1.5000000000000000 38.686756536078555 3.868676E+01 1.36419
42 43 42.5 -0.0674 1.3326 1.3999999999999999 38.188895239676839 3.818890E+01 1.33246
43 44 43.5 -0.0977 1.3023 1.3999999999999999 37.740339192576023 3.774034E+01 1.30218
44 45 44.5 -0.1267 1.2733 1.3999999999999999 38.261743803988210 3.826174E+01 1.27324
45 46 45.5 -0.0543 1.2457 1.3000000000000000 37.832964391009661 3.783296E+01 1.24556
46 47 46.5 -0.1808 1.2192 1.3999999999999999 38.354783815731373 3.835478E+01 1.21906
47 48 47.5 -0.1063 1.1937 1.3000000000000000 37.805366789894414 3.780537E+01 1.19366
48 49 48.5 -0.1306 1.1694 1.3000000000000000 30.381699864087913 3.038170E+01 1.1693
49 50 49.5 -0.054 1.1460 1.2000000000000000 38.954053404017486 3.895405E+01 1.14592
