j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 21 11 6.2353 43.6353 37.399999999999999 1.3008974015042873 1.300897E+00 22.2813
02 22 12 9.9001 33.4001 23.500000000000000 1.2866657891030051 1.286666E+00 20.4988
03 23 13 10.5913 27.7913 17.199999999999999 1.2730604527165397 1.273060E+00 18.9803
04 24 14 10.4948 24.0948 13.600000000000001 1.2585020157916729 1.258502E+00 17.6713
05 25 15 10.1167 21.4167 11.300000000000001 1.2471382277093290 1.247138E+00 16.5313
06 26 16 9.6596 19.3596 9.7000000000000011 1.2410651198517579 1.241065E+00 15.5294
07 27 17 9.3155 17.7155 8.4000000000000004 1.2278438688312452 1.227844E+00 14.642
08 28 18 8.8628 16.3628 7.5000000000000009 1.2201421371322987 1.220142E+00 13.8505
09 29 19 8.4252 15.2252 6.8000000000000007 1.2090645595204410 1.209065E+00 13.1402
10 30 20 8.0518 14.2518 6.2000000000000011 1.2125552868713403 1.212555E+00 12.4992
11 31 21 7.7072 13.4072 5.7000000000000011 1.1966872663000041 1.196687E+00 11.9179
12 32 22 7.2658 12.6658 5.4000000000000004 1.2521310186163934 1.252131E+00 11.3882
13 33 23 7.1088 12.0088 4.9000000000000004 1.1882984016752363 1.188298E+00 10.9036
14 34 24 6.7218 11.4218 4.7000000000000011 1.2742114227868471 1.274211E+00 10.4586
15 35 25 6.4934 10.8934 4.4000000000000004 1.2495661174764974 1.249566E+00 10.0484
16 36 26 6.1149 10.4149 4.3000000000000007 1.4021719432600988 1.402172E+00 9.66923
17 37 27 5.8793 9.9793 4.1000000000000005 1.3768670115518842 1.376867E+00 9.31762
18 38 28 5.6806 9.5806 3.8999999999999999 1.3100019238355967 1.310002E+00 8.99068
19 39 29 5.5143 9.2143 3.7000000000000002 1.3703921859853812 1.370392E+00 8.68592
20 40 30 5.1764 8.8764 3.7000000000000002 1.3439837452167078 1.343984E+00 8.40113
21 41 31 5.0635 8.5635 3.5000000000000000 1.4818496866969781 1.481850E+00 8.13443
22 42 32 5.0729 8.2729 3.2000000000000002 1.3997464466706717 1.399746E+00 7.88414
23 43 33 4.9022 8.0022 3.1000000000000001 1.3239500461858387 1.323950E+00 7.64879
24 44 34 4.6494 7.7494 3.1000000000000001 1.1693757816958843 1.169376E+00 7.42709
25 45 35 4.6126 7.5126 2.8999999999999999 1.2511916533661385 1.251192E+00 7.21787
26 46 36 4.4904 7.2904 2.8000000000000003 1.3625737965394180 1.362574E+00 7.02012
27 47 37 4.4813 7.0813 2.6000000000000001 1.3911398275180382 1.391140E+00 6.83292
28 48 38 4.1844 6.8844 2.7000000000000002 1.2898980938284752 1.289898E+00 6.65544
29 49 39 4.2984 6.6984 2.3999999999999999 1.4042392998150031 1.404239E+00 6.48695
30 50 40 4.2224 6.5224 2.3000000000000003 1.4526328892036757 1.452633E+00 6.32678
