j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 40 20.5 6.7837 44.2837 37.500000000000000 0.61453464586376527 6.145346E-01 17.0387
02 41 21.5 10.6699 34.2699 23.600000000000001 0.61386814277537283 6.138681E-01 16.2642
03 42 22.5 11.5038 28.8038 17.300000000000001 0.64151586537756689 6.415159E-01 15.557
04 43 23.5 11.108 25.2080 14.100000000000001 0.64824250714420573 6.482425E-01 14.9088
05 44 24.5 10.6036 22.6036 12.000000000000002 0.72106143158912772 7.210614E-01 14.3125
06 45 25.5 10.4015 20.6015 10.200000000000001 0.54047118220447565 5.404712E-01 13.762
07 46 26.5 9.9985 18.9985 9.0000000000000000 0.52978689045753491 5.297869E-01 13.2523
08 47 27.5 9.3765 17.6765 8.3000000000000007 0.71657197527581351 7.165720E-01 12.779
09 48 28.5 9.0615 16.5615 7.5000000000000009 0.80064212418749414 8.006421E-01 12.3383
10 49 29.5 8.3042 15.6042 7.3000000000000007 0.67415066453752903 6.741507E-01 11.9271
11 50 30.5 7.9707 14.7707 6.8000000000000007 0.63457630325170511 6.345763E-01 11.5423
