j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 25 13 6.4538 43.8538 37.399999999999999 0.98414808342092441 9.841481E-01 20.7919
02 26 14 10.2901 33.6901 23.399999999999999 0.97225121932912451 9.722512E-01 19.358
03 27 15 11.0255 28.1255 17.099999999999998 0.96145794707504917 9.614579E-01 18.1091
04 28 16 10.9588 24.4588 13.500000000000002 0.95030651544508227 9.503065E-01 17.0116
05 29 17 10.6014 21.8014 11.200000000000001 0.94035274301504390 9.403527E-01 16.0395
06 30 18 10.1588 19.7588 9.6000000000000014 0.94150358872182183 9.415036E-01 15.1725
07 31 19 9.7247 18.1247 8.4000000000000004 0.92287296446938938 9.228730E-01 14.3944
08 32 20 9.3787 16.7787 7.4000000000000004 0.91287637212717521 9.128764E-01 13.6922
09 33 21 8.9452 15.6452 6.7000000000000011 0.90349130322276372 9.034913E-01 13.0554
10 34 22 8.4741 14.6741 6.2000000000000011 0.96436162593548258 9.643616E-01 12.4751
11 35 23 8.1302 13.8302 5.7000000000000011 0.91776850207095984 9.177685E-01 11.9443
12 36 24 7.6885 13.0885 5.4000000000000004 1.0210031847887442 1.021003E+00 11.4568
13 37 25 7.5301 12.4301 4.9000000000000004 0.93199504534923105 9.319950E-01 11.0075
14 38 26 7.141 11.8410 4.7000000000000011 1.0364319581148032 1.036432E+00 10.5921
15 39 27 6.8099 11.3099 4.5000000000000009 0.98751659270460601 9.875166E-01 10.2069
16 40 28 6.5283 10.8283 4.3000000000000007 1.0264447701019959 1.026445E+00 9.8488
17 41 29 6.2892 10.3892 4.1000000000000005 1.1202245427530342 1.120225E+00 9.51494
18 42 30 6.1868 9.9868 3.8000000000000003 1.1959521555461006 1.195952E+00 9.20298
19 43 31 6.0166 9.6166 3.6000000000000001 1.1368105341314727 1.136811E+00 8.91082
20 44 32 5.7745 9.2745 3.5000000000000000 0.89094528539450912 8.909453E-01 8.63664
21 45 33 5.6574 8.9574 3.3000000000000003 0.99009895649338631 9.900990E-01 8.37883
22 46 34 5.4625 8.6625 3.2000000000000002 1.0347168021039592 1.034717E+00 8.13597
23 47 35 5.3874 8.3874 3.0000000000000000 1.0594107885550093 1.059411E+00 7.90678
24 48 36 5.1301 8.1301 3.0000000000000000 0.89790506245755286 8.979051E-01 7.69016
25 49 37 5.0889 7.8889 2.8000000000000003 1.0176202098392171 1.017620E+00 7.48509
26 50 38 4.9623 7.6623 2.7000000000000002 1.0515043355020113 1.051504E+00 7.29067
