j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 10 5.5 4.7304 42.1304 37.399999999999999 9.1071000401900513 9.107100E+00 28.6479
02 11 6.5 7.8822 31.4822 23.600000000000001 9.0248528263479226 9.024853E+00 24.5553
03 12 7.5 8.3589 25.6589 17.300000000000001 8.9432710829228395 8.943271E+00 21.4859
04 13 8.5 8.1454 21.8454 13.700000000000001 8.8705660361755925 8.870566E+00 19.0986
05 14 9.5 7.8066 19.1066 11.300000000000001 8.8046380534396658 8.804638E+00 17.1887
06 15 10.5 7.3239 17.0239 9.7000000000000011 8.7431649412820214 8.743165E+00 15.6261
07 16 11.5 6.8768 15.3768 8.5000000000000000 8.6840487484973625 8.684049E+00 14.3239
08 17 12.5 6.5362 14.0362 7.5000000000000009 8.6285630860261300 8.628563E+00 13.2221
09 18 13.5 6.121 12.9210 6.8000000000000007 8.5723156868768413 8.572316E+00 12.2777
10 19 14.5 5.7767 11.9767 6.2000000000000011 8.5141919025495234 8.514192E+00 11.4592
11 20 15.5 5.4658 11.1658 5.7000000000000011 8.4603251216475996 8.460325E+00 10.743
12 21 16.5 5.2611 10.4611 5.2000000000000011 8.4088446825760208 8.408845E+00 10.111
13 22 17.5 4.9425 9.8425 4.9000000000000004 8.3487860088609605 8.348786E+00 9.5493
14 23 18.5 4.7948 9.2948 4.5000000000000009 8.2892339657862433 8.289234E+00 9.0467
15 24 19.5 4.5062 8.8062 4.3000000000000007 8.2405038695556012 8.240504E+00 8.59437
16 25 20.5 4.3675 8.3675 4.0000000000000009 8.1651440969960198 8.165144E+00 8.18511
17 26 21.5 4.1712 7.9712 3.8000000000000003 8.0818969312424276 8.081897E+00 7.81306
18 27 22.5 4.0114 7.6114 3.6000000000000001 8.0145675623904502 8.014568E+00 7.47336
19 28 23.5 3.8832 7.2832 3.3999999999999999 7.9778662494275450 7.977866E+00 7.16197
20 29 24.5 3.6825 6.9825 3.3000000000000003 7.9012710440163012 7.901271E+00 6.87549
21 30 25.5 3.506 6.7060 3.2000000000000002 7.9801897547431357 7.980190E+00 6.61105
22 31 26.5 3.4509 6.4509 3.0000000000000000 7.8851790669938868 7.885179E+00 6.3662
23 32 27.5 3.3146 6.2146 2.8999999999999999 7.8222497749149777 7.822250E+00 6.13883
24 33 28.5 3.1953 5.9953 2.8000000000000003 7.8711973632163055 7.871197E+00 5.92715
25 34 29.5 3.0911 5.7911 2.7000000000000002 7.5969823384573703 7.596982E+00 5.72958
26 35 30.5 3.0004 5.6004 2.6000000000000001 7.5830892872871916 7.583089E+00 5.54475
27 36 31.5 2.922 5.4220 2.5000000000000000 7.4767068304921898 7.476707E+00 5.37148
28 37 32.5 2.8548 5.2548 2.3999999999999999 7.5262896105736550 7.526290E+00 5.20871
29 38 33.5 2.7976 5.0976 2.3000000000000003 7.1843066182813304 7.184307E+00 5.05551
30 39 34.5 2.6496 4.9496 2.3000000000000003 7.1358057298928905 7.135806E+00 4.91107
31 40 35.5 2.61 4.8100 2.2000000000000002 6.7210608422362448 6.721061E+00 4.77465
32 41 36.5 2.5782 4.6782 2.1000000000000001 6.6625731661134671 6.662573E+00 4.6456
33 42 37.5 2.4534 4.5534 2.1000000000000001 6.3667384292265767 6.366738E+00 4.52335
34 43 38.5 2.4352 4.4352 2.0000000000000000 6.4452835328063580 6.445284E+00 4.40737
35 44 39.5 2.4229 4.3229 1.8999999999999999 6.2432747362949526 6.243275E+00 4.29718
36 45 40.5 2.3163 4.2163 1.8999999999999999 6.0994817358884417 6.099482E+00 4.19237
37 46 41.5 2.2148 4.1148 1.8999999999999999 5.8495526409738900 5.849553E+00 4.09256
38 47 42.5 2.0181 4.0181 2.0000000000000000 6.9542562627888467 6.954256E+00 3.99738
39 48 43.5 1.9258 3.9258 2.0000000000000000 6.9540370199617252 6.954037E+00 3.90653
40 49 44.5 2.2378 3.8378 1.6000000000000001 7.1429556827321976 7.142956E+00 3.81972
41 50 45.5 2.2536 3.7536 1.5000000000000000 7.4000708836819147 7.400071E+00 3.73668
