j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 32 16.5 6.6046 44.1046 37.500000000000000 1.1714601914616758 1.171460E+00 18.7653
02 33 17.5 10.4269 34.0269 23.600000000000001 1.1497186667484061 1.149719E+00 17.7227
03 34 18.5 11.2178 28.5178 17.300000000000001 1.1257815570427396 1.125782E+00 16.79
04 35 19.5 11.1904 24.8904 13.700000000000001 1.1120164377390458 1.112016E+00 15.9505
05 36 20.5 10.7617 22.2617 11.500000000000002 1.1148371627985978 1.114837E+00 15.1909
06 37 21.5 10.4407 20.2407 9.8000000000000007 1.0883256516785307 1.088326E+00 14.5004
07 38 22.5 9.9226 18.6226 8.7000000000000011 1.1226408896876998 1.122641E+00 13.87
08 39 23.5 9.5886 17.2886 7.7000000000000011 1.0812822276319689 1.081282E+00 13.2921
09 40 24.5 9.164 16.1640 7.0000000000000009 1.1357272149312774 1.135727E+00 12.7604
10 41 25.5 8.8992 15.1992 6.3000000000000007 1.0247497159387629 1.024750E+00 12.2696
11 42 26.5 8.4597 14.3597 5.9000000000000004 1.0566232128768440 1.056623E+00 11.8152
12 43 27.5 8.1206 13.6206 5.5000000000000009 1.1102485905663670 1.110249E+00 11.3932
13 44 28.5 7.8636 12.9636 5.1000000000000005 1.2199310208308476 1.219931E+00 11.0003
14 45 29.5 7.2747 12.3747 5.1000000000000005 1.3242567503588147 1.324257E+00 10.6336
15 46 30.5 7.143 11.8430 4.7000000000000011 1.1974956265736025 1.197496E+00 10.2906
16 47 31.5 7.16 11.3600 4.2000000000000002 1.2647797729060701 1.264780E+00 9.96904
17 48 32.5 7.0189 10.9189 3.8999999999999999 1.2931312034059632 1.293131E+00 9.66695
18 49 33.5 6.714 10.5140 3.8000000000000003 1.2184213080038411 1.218421E+00 9.38263
19 50 34.5 6.5408 10.1408 3.6000000000000001 1.1601197844489091 1.160120E+00 9.11455
