j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 12 6.5 5.1099 42.6099 37.500000000000000 7.4813471147127162 7.481347E+00 27.1469
02 13 7.5 8.4788 32.0788 23.600000000000001 7.4073259798723488 7.407326E+00 23.7536
03 14 8.5 9.0084 26.3084 17.300000000000001 7.3324171089817414 7.332417E+00 21.1143
04 15 9.5 8.8178 22.5178 13.700000000000001 7.2649684260037404 7.264968E+00 19.0029
05 16 10.5 8.3856 19.7856 11.400000000000000 7.2030195157255976 7.203020E+00 17.2753
06 17 11.5 8.0001 17.7001 9.7000000000000011 7.1446668740661057 7.144667E+00 15.8357
07 18 12.5 7.5446 16.0446 8.5000000000000000 7.0913746641364108 7.091375E+00 14.6176
08 19 13.5 7.0923 14.6923 7.6000000000000005 7.0395389929457028 7.039539E+00 13.5735
09 20 14.5 6.7634 13.5634 6.8000000000000007 6.9850797860009761 6.985080E+00 12.6686
10 21 15.5 6.4044 12.6044 6.2000000000000011 6.9368237135546318 6.936824E+00 11.8768
11 22 16.5 6.0782 11.7782 5.7000000000000011 6.8885879687109721 6.888588E+00 11.1782
12 23 17.5 5.7582 11.0582 5.3000000000000007 6.8303608893150471 6.830361E+00 10.5571
13 24 18.5 5.5243 10.4243 4.9000000000000004 6.7825335730475897 6.782534E+00 10.0015
14 25 19.5 5.2617 9.8617 4.6000000000000005 6.7323060958266963 6.732306E+00 9.50143
15 26 20.5 5.0585 9.3585 4.3000000000000007 6.6763134460938263 6.676313E+00 9.04898
16 27 21.5 4.8056 8.9056 4.1000000000000005 6.6182937260816450 6.618294E+00 8.63766
17 28 22.5 4.5956 8.4956 3.8999999999999999 6.5928506807933056 6.592851E+00 8.26211
18 29 23.5 4.4227 8.1227 3.7000000000000002 6.5401748089556575 6.540175E+00 7.91786
19 30 24.5 4.2818 7.7818 3.5000000000000000 6.5456020695198331 6.545602E+00 7.60114
20 31 25.5 4.1689 7.4689 3.3000000000000003 6.4455655069442761 6.445566E+00 7.30879
21 32 26.5 3.9808 7.1808 3.2000000000000002 6.4870708731781566 6.487071E+00 7.0381
22 33 27.5 3.8144 6.9144 3.1000000000000001 6.4679373655722818 6.467937E+00 6.78674
23 34 28.5 3.6674 6.6674 3.0000000000000000 6.2332770059623970 6.233277E+00 6.55271
24 35 29.5 3.5377 6.4377 2.8999999999999999 6.2532679325401883 6.253268E+00 6.33429
25 36 30.5 3.4235 6.2235 2.8000000000000003 6.1390196434544828 6.139020E+00 6.12996
26 37 31.5 3.3233 6.0233 2.7000000000000002 6.2650259860638569 6.265026E+00 5.93839
27 38 32.5 3.3358 5.8358 2.5000000000000000 5.9980869542214448 5.998087E+00 5.75844
28 39 33.5 3.1597 5.6597 2.5000000000000000 5.8589367142630131 5.858937E+00 5.58908
29 40 34.5 3.0941 5.4941 2.3999999999999999 5.5185482323518578 5.518548E+00 5.42939
30 41 35.5 3.038 5.3380 2.3000000000000003 5.4026604000796947 5.402660E+00 5.27857
31 42 36.5 2.8906 5.1906 2.3000000000000003 5.2823215633332863 5.282322E+00 5.13591
32 43 37.5 2.8512 5.0512 2.2000000000000002 5.4493218457564936 5.449322E+00 5.00075
33 44 38.5 2.8191 4.9191 2.1000000000000001 5.4437524203132321 5.443752E+00 4.87253
34 45 39.5 2.6939 4.7939 2.1000000000000001 5.0357001397723655 5.035700E+00 4.75072
35 46 40.5 2.6749 4.6749 2.0000000000000000 4.6348171215575631 4.634817E+00 4.63484
36 47 41.5 2.4617 4.5617 2.1000000000000001 5.4808483910278190 5.480848E+00 4.52449
37 48 42.5 2.3539 4.4539 2.1000000000000001 5.6080748338092343 5.608075E+00 4.41927
38 49 43.5 2.6512 4.3512 1.7000000000000000 5.9221486190816552 5.922149E+00 4.31883
39 50 44.5 2.6531 4.2531 1.6000000000000001 6.0450618162243179 6.045062E+00 4.22286
