j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 38 19.5 6.846 44.2460 37.399999999999999 0.72422948844688295 7.242295E-01 17.4258
02 39 20.5 10.7186 34.2186 23.500000000000000 0.71037234819667661 7.103723E-01 16.596
03 40 21.5 11.3432 28.7432 17.399999999999999 0.71327690711532088 7.132769E-01 15.8417
04 41 22.5 11.4404 25.1404 13.700000000000001 0.68360771750729632 6.836077E-01 15.1529
05 42 23.5 11.2307 22.5307 11.300000000000001 0.70764299763185734 7.076430E-01 14.5215
06 43 24.5 10.7243 20.5243 9.8000000000000007 0.72300205023153741 7.230021E-01 13.9407
07 44 25.5 10.1179 18.9179 8.8000000000000007 0.82078039790008905 8.207804E-01 13.4045
08 45 26.5 9.6931 17.5931 7.9000000000000004 0.62979309172105424 6.297931E-01 12.908
09 46 27.5 9.2758 16.4758 7.2000000000000011 0.63030275536526581 6.303028E-01 12.447
10 47 28.5 8.7167 15.5167 6.8000000000000007 0.88255490048314156 8.825549E-01 12.0178
11 48 29.5 8.5817 14.6817 6.1000000000000005 0.94745934688198707 9.474593E-01 11.6172
12 49 30.5 8.046 13.9460 5.9000000000000004 0.81890566423922306 8.189057E-01 11.2425
13 50 31.5 7.6916 13.2916 5.6000000000000005 0.77067908876718050 7.706791E-01 10.8911
