j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 03 2 -2.4356 35.2644 37.700000000000003 176.27337827793312 1.762734E+02 32.4114
02 04 3 0.0948 24.0948 24.000000000000000 176.29317514900285 1.762932E+02 23.151
03 05 4 0.7349 18.4349 17.699999999999999 175.86702175006604 1.758670E+02 18.0063
04 06 5 0.8632 14.9632 14.100000000000001 175.36317878169169 1.753632E+02 14.7324
05 07 6 0.9044 12.6044 11.700000000000001 174.82495191307171 1.748250E+02 12.4659
06 08 7 0.8934 10.8934 10.000000000000002 174.25132519140726 1.742513E+02 10.8038
07 09 8 0.7941 9.5941 8.8000000000000007 173.63316057124968 1.736332E+02 9.53276
08 10 9 0.7731 8.5731 7.8000000000000007 172.97694121028889 1.729769E+02 8.52931
09 11 10 0.7494 7.7494 7.0000000000000009 172.26587331180326 1.722659E+02 7.717
10 12 11 0.6706 7.0706 6.4000000000000004 171.50244547243167 1.715024E+02 7.04595
11 13 12 0.6014 6.5014 5.9000000000000004 170.67811986477824 1.706781E+02 6.48228
12 14 13 0.6173 6.0173 5.4000000000000004 169.81961017586747 1.698196E+02 6.00211
13 15 14 0.6004 5.6004 5.0000000000000009 168.88517709490171 1.688852E+02 5.58817
14 16 15 0.5377 5.2377 4.7000000000000011 167.90110329038981 1.679011E+02 5.22764
15 17 16 0.5191 4.9191 4.4000000000000004 166.86367601692606 1.668637E+02 4.91082
16 18 17 0.4371 4.6371 4.2000000000000002 165.76563678537852 1.657656E+02 4.6302
17 19 18 0.4858 4.3858 3.8999999999999999 164.60796998046303 1.646080E+02 4.37992
18 20 19 0.4603 4.1603 3.7000000000000002 163.40898346997540 1.634090E+02 4.15531
19 21 20 0.3569 3.9569 3.6000000000000001 162.12748650274872 1.621275E+02 3.95261
20 22 21 0.3725 3.7725 3.3999999999999999 160.85759347267256 1.608576E+02 3.76877
21 23 22 0.4045 3.6045 3.2000000000000002 159.44442484822562 1.594444E+02 3.60127
22 24 23 0.3509 3.4509 3.1000000000000001 157.99108966262142 1.579911E+02 3.44802
23 25 24 0.3098 3.3098 3.0000000000000000 156.41087307611866 1.564109E+02 3.30728
24 26 25 0.2798 3.1798 2.8999999999999999 155.04461546712230 1.550446E+02 3.17759
25 27 26 0.2597 3.0597 2.8000000000000003 153.86967813773603 1.538697E+02 3.05768
26 28 27 0.2483 2.9483 2.7000000000000002 151.96660569702894 1.519666E+02 2.94649
27 29 28 0.2447 2.8447 2.6000000000000001 150.23513033517867 1.502351E+02 2.8431
28 30 29 0.2482 2.7482 2.5000000000000000 148.30146391796794 1.483015E+02 2.74673
29 31 30 0.258 2.6580 2.3999999999999999 147.01549599608262 1.470155E+02 2.65667
30 32 31 0.2735 2.5735 2.3000000000000003 144.69657707847986 1.446966E+02 2.57233
31 33 32 0.1943 2.4943 2.3000000000000003 142.67596085314338 1.426760E+02 2.49318
32 34 33 0.2197 2.4197 2.2000000000000002 141.10150446644019 1.411015E+02 2.41876
33 35 34 0.2496 2.3496 2.1000000000000001 139.44591515640016 1.394459E+02 2.34865
34 36 35 0.1833 2.2833 2.1000000000000001 136.76909374642358 1.367691E+02 2.28249
35 37 36 0.2207 2.2207 2.0000000000000000 134.44482600549955 1.344448E+02 2.21996
36 38 37 0.1615 2.1615 2.0000000000000000 132.83467816814823 1.328347E+02 2.16076
37 39 38 0.2053 2.1053 1.8999999999999999 130.53081268953443 1.305308E+02 2.10464
38 40 39 0.152 2.0520 1.8999999999999999 127.61560275337756 1.276156E+02 2.05135
39 41 40 0.2013 2.0013 1.8000000000000000 124.09707854385731 1.240971E+02 2.0007
40 42 41 0.153 1.9530 1.8000000000000000 122.33717896887407 1.223372E+02 1.95249
41 43 42 0.207 1.9070 1.7000000000000000 120.86722345867302 1.208672E+02 1.90655
42 44 43 0.1632 1.8632 1.7000000000000000 119.16548650499045 1.191655E+02 1.86272
43 45 44 0.1213 1.8213 1.7000000000000000 116.92638485555689 1.169264E+02 1.82086
44 46 45 0.1812 1.7812 1.6000000000000001 115.94708417653167 1.159471E+02 1.78085
45 47 46 0.1429 1.7429 1.6000000000000001 112.41446971893740 1.124145E+02 1.74255
46 48 47 0.2062 1.7062 1.5000000000000000 115.45652614074420 1.154565E+02 1.70586
47 49 48 0.271 1.6710 1.3999999999999999 117.89048864479940 1.178905E+02 1.67069
48 50 49 0.2372 1.6372 1.3999999999999999 120.55260422072297 1.205526E+02 1.63694
