j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 35 18 6.6814 44.1814 37.500000000000000 0.53560047098846719 5.356005E-01 18.0589
02 36 19 10.2308 34.1308 23.899999999999999 0.53536944417035992 5.353694E-01 17.1328
03 37 20 11.0398 28.6398 17.599999999999998 0.50902481946076206 5.090248E-01 16.297
04 38 21 11.0255 25.0255 14.000000000000002 0.48507745478980846 4.850775E-01 15.539
05 39 22 10.6069 22.4069 11.800000000000001 0.50127727051669646 5.012773E-01 14.8484
06 40 23 9.8935 20.3935 10.500000000000002 0.59901301774651505 5.990130E-01 14.2166
07 41 24 9.5815 18.7815 9.2000000000000011 0.53349936529126940 5.334994E-01 13.6363
08 42 25 9.0523 17.4523 8.4000000000000004 0.59586061833427384 5.958606E-01 13.1015
09 43 26 8.9314 16.3314 7.4000000000000004 0.46218431622349937 4.621843E-01 12.6071
10 44 27 8.6695 15.3695 6.7000000000000011 0.52522017899139761 5.252202E-01 12.1487
11 45 28 8.1322 14.5322 6.4000000000000004 0.52291546230298724 5.229155E-01 11.7224
12 46 29 8.0948 13.7948 5.7000000000000011 0.57968641930973341 5.796864E-01 11.325
13 47 30 7.639 13.1390 5.5000000000000009 0.55707434087710195 5.570743E-01 10.9537
14 48 31 7.7509 12.5509 4.8000000000000007 0.41430795700523793 4.143080E-01 10.606
15 49 32 7.5197 12.0197 4.5000000000000009 0.44487000785556091 4.448700E-01 10.2797
16 50 33 7.137 11.5370 4.4000000000000004 0.41385530535500087 4.138553E-01 9.9728
