j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 39 20 6.5654 44.2654 37.700000000000003 0.29051981122960618 2.905198E-01 17.229
02 40 21 10.2449 34.2449 24.000000000000000 0.30880441821759297 3.088044E-01 16.4277
03 41 22 11.1743 28.7743 17.599999999999998 0.28586180031760422 2.858618E-01 15.6976
04 42 23 11.075 25.1750 14.100000000000001 0.30794798320055783 3.079480E-01 15.0296
05 43 24 11.168 22.5680 11.400000000000000 0.26617474973989547 2.661747E-01 14.4161
06 44 25 10.6638 20.5638 9.9000000000000004 0.33513009018449375 3.351301E-01 13.8508
07 45 26 10.4591 18.9591 8.5000000000000000 0.28620717221812092 2.862072E-01 13.3281
08 46 27 9.8357 17.6357 7.8000000000000007 0.37841035259443878 3.784104E-01 12.8435
09 47 28 9.2196 16.5196 7.3000000000000007 0.32002574977246834 3.200257E-01 12.3928
10 48 29 9.2614 15.5614 6.3000000000000007 0.29282097891585490 2.928210E-01 11.9727
11 49 30 8.6271 14.7271 6.1000000000000005 0.32510435461811377 3.251044E-01 11.5802
12 50 31 8.4921 13.9921 5.5000000000000009 0.27775942339947501 2.777594E-01 11.2125
