j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 23 12 6.354 43.7540 37.399999999999999 1.1330522456658303 1.133052E+00 21.4993
02 24 13 10.0573 33.5573 23.500000000000000 1.1215232428278581 1.121523E+00 19.9067
03 25 14 10.7721 27.9721 17.199999999999999 1.1086681456110890 1.108668E+00 18.5339
04 26 15 10.6913 24.2913 13.600000000000001 1.0999107968892683 1.099911E+00 17.3381
05 27 16 10.324 21.6240 11.300000000000001 1.0893967634061246 1.089397E+00 16.2873
06 28 17 9.9743 19.5743 9.6000000000000014 1.0773912492895790 1.077391E+00 15.3566
07 29 18 9.5352 17.9352 8.4000000000000004 1.0696323767904745 1.069632E+00 14.5265
08 30 19 9.0857 16.5857 7.5000000000000009 1.0758449580747813 1.075845E+00 13.7816
09 31 20 8.65 15.4500 6.8000000000000007 1.0529512766734830 1.052951E+00 13.1093
10 32 21 8.2775 14.4775 6.2000000000000011 1.0581914699225834 1.058191E+00 12.4996
11 33 22 7.933 13.6330 5.7000000000000011 1.0256711144948898 1.025671E+00 11.944
12 34 23 7.5912 12.8912 5.3000000000000007 1.1108056334297758 1.110806E+00 11.4358
13 35 24 7.3332 12.2332 4.9000000000000004 1.0646588517380147 1.064659E+00 10.969
14 36 25 6.8448 11.6448 4.8000000000000007 1.1989375132939792 1.198938E+00 10.5389
15 37 26 6.7148 11.1148 4.4000000000000004 1.1117468729696638 1.111747E+00 10.1412
16 38 27 6.4344 10.6344 4.2000000000000002 1.1572407128274922 1.157241E+00 9.7724
17 39 28 6.0967 10.1967 4.1000000000000005 1.1778482453567869 1.177848E+00 9.42951
18 40 29 5.7959 9.7959 4.0000000000000009 1.1744570491338491 1.174457E+00 9.10987
19 41 30 5.6273 9.4273 3.8000000000000003 1.2872513313048566 1.287251E+00 8.81118
20 42 31 5.687 9.0870 3.3999999999999999 1.2747561955672755 1.274756E+00 8.53146
21 43 32 5.5718 8.7718 3.2000000000000002 1.1988803746726775 1.198880E+00 8.26895
22 44 33 5.2787 8.4787 3.2000000000000002 0.99971202338440501 9.997120E-01 8.02212
23 45 34 5.1055 8.2055 3.1000000000000001 1.1057060666970997 1.105706E+00 7.7896
24 46 35 5.0502 7.9502 2.8999999999999999 1.1785989087207389 1.178599E+00 7.57017
25 47 36 4.911 7.7110 2.8000000000000003 1.2183819211912925 1.218382E+00 7.36277
26 48 37 4.6863 7.4863 2.8000000000000003 1.0644365130431512 1.064437E+00 7.16643
27 49 38 4.6749 7.2749 2.6000000000000001 1.2087063753996299 1.208706E+00 6.98029
28 50 39 4.5755 7.0755 2.5000000000000000 1.2664381185973586 1.266438E+00 6.80357
