j jp jbar dtheta discrete continuous Bmax(a) Bmax(l) appalpha
01 16 8.5 5.7083 43.2083 37.500000000000000 5.0541526482356787 5.054153E+00 24.6562
02 17 9.5 9.2421 32.8421 23.600000000000001 4.9950850912100853 4.995085E+00 22.1906
03 18 10.5 9.7573 27.1573 17.399999999999999 4.9350245290644699 4.935025E+00 20.1732
04 19 11.5 9.6132 23.4132 13.800000000000001 4.8793164135490361 4.879316E+00 18.4921
05 20 12.5 9.3048 20.7048 11.400000000000000 4.8284132295997804 4.828413E+00 17.0697
06 21 13.5 8.829 18.6290 9.8000000000000007 4.7801555520770433 4.780156E+00 15.8504
07 22 14.5 8.374 16.9740 8.6000000000000014 4.7333509442575004 4.733351E+00 14.7937
08 23 15.5 7.9161 15.6161 7.7000000000000011 4.6923665154077510 4.692367E+00 13.8691
09 24 16.5 7.5775 14.4775 6.9000000000000004 4.6500172978604457 4.650017E+00 13.0533
10 25 17.5 7.2061 13.5061 6.3000000000000007 4.6049560350614325 4.604956E+00 12.3281
11 26 18.5 6.8658 12.6658 5.8000000000000007 4.5739779034762584 4.573978E+00 11.6792
12 27 19.5 6.5305 11.9305 5.4000000000000004 4.5294439796965520 4.529444E+00 11.0953
13 28 20.5 6.2807 11.2807 5.0000000000000009 4.4813343465648687 4.481334E+00 10.5669
14 29 21.5 6.0017 10.7017 4.7000000000000011 4.4331646307546828 4.433165E+00 10.0866
15 30 22.5 5.7821 10.1821 4.4000000000000004 4.4309488782189987 4.430949E+00 9.64807
16 31 23.5 5.5128 9.7128 4.2000000000000002 4.3625006683849206 4.362501E+00 9.24607
17 32 24.5 5.2867 9.2867 4.0000000000000009 4.3588571196273014 4.358857E+00 8.87622
18 33 25.5 5.1978 8.8978 3.7000000000000002 4.2553269626562678 4.255327E+00 8.53483
19 34 26.5 4.9413 8.5413 3.6000000000000001 4.3677941909316473 4.367794E+00 8.21873
20 35 27.5 4.7132 8.2132 3.5000000000000000 4.3156988167117651 4.315699E+00 7.9252
21 36 28.5 4.6102 7.9102 3.3000000000000003 4.2064168070154233 4.206417E+00 7.65192
22 37 29.5 4.4294 7.6294 3.2000000000000002 4.4620296736335030 4.462030E+00 7.39685
23 38 30.5 4.2683 7.3683 3.1000000000000001 4.2619736936182573 4.261974E+00 7.15825
24 39 31.5 4.225 7.1250 2.8999999999999999 4.1944521719858674 4.194452E+00 6.93455
25 40 32.5 4.0976 6.8976 2.8000000000000003 3.9384548423674124 3.938455E+00 6.72441
26 41 33.5 3.8847 6.6847 2.8000000000000003 3.7643489086975830 3.764349E+00 6.52664
27 42 34.5 3.7847 6.4847 2.7000000000000002 3.5104448703084588 3.510445E+00 6.34016
28 43 35.5 3.6967 6.2967 2.6000000000000001 3.8272748827085974 3.827275E+00 6.16404
29 44 36.5 3.6194 6.1194 2.5000000000000000 3.8210772729405789 3.821077E+00 5.99745
30 45 37.5 3.552 5.9520 2.3999999999999999 3.6784589059138550 3.678459E+00 5.83962
31 46 38.5 3.4937 5.7937 2.3000000000000003 3.4274575292051876 3.427458E+00 5.68989
32 47 39.5 3.3437 5.6437 2.3000000000000003 3.6562604477613831 3.656260E+00 5.54764
33 48 40.5 3.2014 5.5014 2.3000000000000003 3.8267418592670328 3.826742E+00 5.41233
34 49 41.5 3.4663 5.3663 1.8999999999999999 4.0092391049151024 4.009239E+00 5.28347
35 50 42.5 3.3377 5.2377 1.8999999999999999 4.2133776378736352 4.213378E+00 5.1606
