# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.095216
0.200000	0.040000	0.190370
0.300000	0.090000	0.285400
0.400000	0.160000	0.380244
0.500000	0.250000	0.474841
0.600000	0.360000	0.569130
0.700000	0.490000	0.663049
0.800000	0.640000	0.756537
0.900000	0.810000	0.849535
1.000000	1.000000	0.941983
1.100000	1.210000	1.033821
1.200000	1.440000	1.124992
1.300000	1.690000	1.215436
1.400000	1.960000	1.305097
1.500000	2.250000	1.393919
1.600000	2.560000	1.481846
1.700000	2.890000	1.568823
1.800000	3.240000	1.654796
1.900000	3.610000	1.739713
2.000000	4.000000	1.823523
2.100000	4.410000	1.906174
2.200000	4.840000	1.987617
2.300000	5.290000	2.067804
2.400000	5.760000	2.146688
2.500000	6.250000	2.224223
2.600000	6.760000	2.300366
2.700000	7.290000	2.375072
2.800000	7.840000	2.448301
2.900000	8.410000	2.520013
3.000000	9.000000	2.590168
3.100000	9.610000	2.658730
3.200000	10.240000	2.725663
3.300000	10.890000	2.790934
3.400000	11.560000	2.854510
3.500000	12.250000	2.916360
3.600000	12.960000	2.976457
3.700000	13.690000	3.034771
3.800000	14.440000	3.091278
3.900000	15.210000	3.145955
4.000000	16.000000	3.198779
4.100000	16.810000	3.249729
4.200000	17.640000	3.298789
4.300000	18.490000	3.345940
4.400000	19.360000	3.391169
4.500000	20.250000	3.434462
4.600000	21.160000	3.475809
4.700000	22.090000	3.515200
4.800000	23.040000	3.552628
4.900000	24.010000	3.588087
5.000000	25.000000	3.621574
5.100000	26.010000	3.653086
5.200000	27.040000	3.682625
5.300000	28.090000	3.710191
5.400000	29.160000	3.735789
5.500000	30.250000	3.759424
5.600000	31.360000	3.781102
5.700000	32.490000	3.800835
5.800000	33.640000	3.818631
5.900000	34.810000	3.834504
6.000000	36.000000	3.848469
6.100000	37.210000	3.860540
6.200000	38.440000	3.870736
6.300000	39.690000	3.879077
6.400000	40.960000	3.885583
6.500000	42.250000	3.890276
6.600000	43.560000	3.893182
6.700000	44.890000	3.894325
6.800000	46.240000	3.893732
6.900000	47.610000	3.891434
7.000000	49.000000	3.887458
7.100000	50.410000	3.881838
7.200000	51.840000	3.874605
7.300000	53.290000	3.865794
7.400000	54.760000	3.855440
7.500000	56.250000	3.843579
7.600000	57.760000	3.830250
7.700000	59.290000	3.815491
7.800000	60.840000	3.799342
7.900000	62.410000	3.781843
8.000000	64.000000	3.763037
8.100000	65.610000	3.742967
8.200000	67.240000	3.721676
8.300000	68.890000	3.699208
8.400000	70.560000	3.675610
8.500000	72.250000	3.650925
8.600000	73.960000	3.625203
8.700000	75.690000	3.598488
8.800000	77.440000	3.570830
8.900000	79.210000	3.542276
9.000000	81.000000	3.512875
9.100000	82.810000	3.482676
9.200000	84.640000	3.451729
9.300000	86.490000	3.420082
9.400000	88.360000	3.387785
9.500000	90.250000	3.354889
9.600000	92.160000	3.321444
9.700000	94.090000	3.287499
9.800000	96.040000	3.253104
9.900000	98.010000	3.218310
10.000000	100.000000	3.183165
10.100000	102.010000	3.147721
10.200000	104.040000	3.112025
10.300000	106.090000	3.076127
10.400000	108.160000	3.040076
10.500000	110.250000	3.003919
10.600000	112.360000	2.967706
10.700000	114.490000	2.931482
10.800000	116.640000	2.895294
10.900000	118.810000	2.859190
11.000000	121.000000	2.823213
