# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.615520
0.200000	0.040000	1.228344
0.300000	0.090000	1.835793
0.400000	0.160000	2.435223
0.500000	0.250000	3.024042
0.600000	0.360000	3.599729
0.700000	0.490000	4.159846
0.800000	0.640000	4.702057
0.900000	0.810000	5.224140
1.000000	1.000000	5.724006
1.100000	1.210000	6.199708
1.200000	1.440000	6.649454
1.300000	1.690000	7.071618
1.400000	1.960000	7.464751
1.500000	2.250000	7.827590
1.600000	2.560000	8.159061
1.700000	2.890000	8.458291
1.800000	3.240000	8.724608
1.900000	3.610000	8.957545
2.000000	4.000000	9.156842
2.100000	4.410000	9.322448
2.200000	4.840000	9.454516
2.300000	5.290000	9.553402
2.400000	5.760000	9.619660
2.500000	6.250000	9.654041
2.600000	6.760000	9.657477
2.700000	7.290000	9.631082
2.800000	7.840000	9.576137
2.900000	8.410000	9.494080
3.000000	9.000000	9.386498
3.100000	9.610000	9.255110
3.200000	10.240000	9.101756
3.300000	10.890000	8.928383
3.400000	11.560000	8.737029
3.500000	12.250000	8.529809
3.600000	12.960000	8.308895
3.700000	13.690000	8.076508
3.800000	14.440000	7.834894
3.900000	15.210000	7.586312
4.000000	16.000000	7.333016
4.100000	16.810000	7.077239
4.200000	17.640000	6.821178
4.300000	18.490000	6.566979
4.400000	19.360000	6.316721
4.500000	20.250000	6.072402
4.600000	21.160000	5.835927
4.700000	22.090000	5.609092
4.800000	23.040000	5.393579
4.900000	24.010000	5.190936
5.000000	25.000000	5.002577
5.100000	26.010000	4.829766
5.200000	27.040000	4.673614
5.300000	28.090000	4.535073
5.400000	29.160000	4.414928
5.500000	30.250000	4.313798
5.600000	31.360000	4.232131
5.700000	32.490000	4.170203
5.800000	33.640000	4.128122
5.900000	34.810000	4.105824
6.000000	36.000000	4.103082
6.100000	37.210000	4.119509
6.200000	38.440000	4.154561
6.300000	39.690000	4.207544
6.400000	40.960000	4.277627
6.500000	42.250000	4.363843
6.600000	43.560000	4.465106
6.700000	44.890000	4.580216
6.800000	46.240000	4.707874
6.900000	47.610000	4.846692
7.000000	49.000000	4.995207
7.100000	50.410000	5.151894
7.200000	51.840000	5.315176
7.300000	53.290000	5.483443
