# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.002297
0.200000	0.040000	0.004594
0.300000	0.090000	0.006891
0.400000	0.160000	0.009187
0.500000	0.250000	0.011484
0.600000	0.360000	0.013780
0.700000	0.490000	0.016076
0.800000	0.640000	0.018372
0.900000	0.810000	0.020667
1.000000	1.000000	0.022962
1.100000	1.210000	0.025257
1.200000	1.440000	0.027551
1.300000	1.690000	0.029844
1.400000	1.960000	0.032137
1.500000	2.250000	0.034429
1.600000	2.560000	0.036721
1.700000	2.890000	0.039012
1.800000	3.240000	0.041302
1.900000	3.610000	0.043592
2.000000	4.000000	0.045880
2.100000	4.410000	0.048168
2.200000	4.840000	0.050454
2.300000	5.290000	0.052740
2.400000	5.760000	0.055025
2.500000	6.250000	0.057309
2.600000	6.760000	0.059591
2.700000	7.290000	0.061873
2.800000	7.840000	0.064153
2.900000	8.410000	0.066432
3.000000	9.000000	0.068709
3.100000	9.610000	0.070986
3.200000	10.240000	0.073261
3.300000	10.890000	0.075534
3.400000	11.560000	0.077806
3.500000	12.250000	0.080077
3.600000	12.960000	0.082346
3.700000	13.690000	0.084614
3.800000	14.440000	0.086879
3.900000	15.210000	0.089144
4.000000	16.000000	0.091406
4.100000	16.810000	0.093667
4.200000	17.640000	0.095926
4.300000	18.490000	0.098183
4.400000	19.360000	0.100438
4.500000	20.250000	0.102691
4.600000	21.160000	0.104942
4.700000	22.090000	0.107192
4.800000	23.040000	0.109439
4.900000	24.010000	0.111684
5.000000	25.000000	0.113927
5.100000	26.010000	0.116167
5.200000	27.040000	0.118406
5.300000	28.090000	0.120642
5.400000	29.160000	0.122876
5.500000	30.250000	0.125107
5.600000	31.360000	0.127336
5.700000	32.490000	0.129563
5.800000	33.640000	0.131787
5.900000	34.810000	0.134009
6.000000	36.000000	0.136228
6.100000	37.210000	0.138444
6.200000	38.440000	0.140658
6.300000	39.690000	0.142869
6.400000	40.960000	0.145077
6.500000	42.250000	0.147282
6.600000	43.560000	0.149485
6.700000	44.890000	0.151685
6.800000	46.240000	0.153882
6.900000	47.610000	0.156076
7.000000	49.000000	0.158266
7.100000	50.410000	0.160454
7.200000	51.840000	0.162639
7.300000	53.290000	0.164821
7.400000	54.760000	0.166999
7.500000	56.250000	0.169174
7.600000	57.760000	0.171346
7.700000	59.290000	0.173515
7.800000	60.840000	0.175681
7.900000	62.410000	0.177843
8.000000	64.000000	0.180001
8.100000	65.610000	0.182156
8.200000	67.240000	0.184308
8.300000	68.890000	0.186456
8.400000	70.560000	0.188601
8.500000	72.250000	0.190742
8.600000	73.960000	0.192879
8.700000	75.690000	0.195013
8.800000	77.440000	0.197142
8.900000	79.210000	0.199268
9.000000	81.000000	0.201391
9.100000	82.810000	0.203509
9.200000	84.640000	0.205624
9.300000	86.490000	0.207734
9.400000	88.360000	0.209841
9.500000	90.250000	0.211943
9.600000	92.160000	0.214042
9.700000	94.090000	0.216136
9.800000	96.040000	0.218226
9.900000	98.010000	0.220313
10.000000	100.000000	0.222395
10.100000	102.010000	0.224472
10.200000	104.040000	0.226545
10.300000	106.090000	0.228615
