# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	1.557146
0.200000	0.040000	3.098948
0.300000	0.090000	4.610303
0.400000	0.160000	6.076587
0.500000	0.250000	7.483880
0.600000	0.360000	8.819183
0.700000	0.490000	10.070618
0.800000	0.640000	11.227605
0.900000	0.810000	12.281018
1.000000	1.000000	13.223316
1.100000	1.210000	14.048642
1.200000	1.440000	14.752899
1.300000	1.690000	15.333787
1.400000	1.960000	15.790815
1.500000	2.250000	16.125276
1.600000	2.560000	16.340201
1.700000	2.890000	16.440270
1.800000	3.240000	16.431708
1.900000	3.610000	16.322146
2.000000	4.000000	16.120465
2.100000	4.410000	15.836622
2.200000	4.840000	15.481451
2.300000	5.290000	15.066461
2.400000	5.760000	14.603624
2.500000	6.250000	14.105151
2.600000	6.760000	13.583283
2.700000	7.290000	13.050066
2.800000	7.840000	12.517153
2.900000	8.410000	11.995606
3.000000	9.000000	11.495715
3.100000	9.610000	11.026839
3.200000	10.240000	10.597262
3.300000	10.890000	10.214078
3.400000	11.560000	9.883099
3.500000	12.250000	9.608785
3.600000	12.960000	9.394211
3.700000	13.690000	9.241049
3.800000	14.440000	9.149587
3.900000	15.210000	9.118770
4.000000	16.000000	9.146267
4.100000	16.810000	9.228558
4.200000	17.640000	9.361049
4.300000	18.490000	9.538196
4.400000	19.360000	9.753651
4.500000	20.250000	10.000421
4.600000	21.160000	10.271027
4.700000	22.090000	10.557681
4.800000	23.040000	10.852451
4.900000	24.010000	11.147437
5.000000	25.000000	11.434937
5.100000	26.010000	11.707596
5.200000	27.040000	11.958562
5.300000	28.090000	12.181609
5.400000	29.160000	12.371258
5.500000	30.250000	12.522867
5.600000	31.360000	12.632716
5.700000	32.490000	12.698055
5.800000	33.640000	12.717143
5.900000	34.810000	12.689252
6.000000	36.000000	12.614668
6.100000	37.210000	12.494647
6.200000	38.440000	12.331373
6.300000	39.690000	12.127883
6.400000	40.960000	11.887984
6.500000	42.250000	11.616148
6.600000	43.560000	11.317404
6.700000	44.890000	10.997210
6.800000	46.240000	10.661330
6.900000	47.610000	10.315701
7.000000	49.000000	9.966297
7.100000	50.410000	9.619001
7.200000	51.840000	9.279481
7.300000	53.290000	8.953067
7.400000	54.760000	8.644650
7.500000	56.250000	8.358578
7.600000	57.760000	8.098583
7.700000	59.290000	7.867705
7.800000	60.840000	7.668253
7.900000	62.410000	7.501760
8.000000	64.000000	7.368981
8.100000	65.610000	7.269883
8.200000	67.240000	7.203676
8.300000	68.890000	7.168843
8.400000	70.560000	7.163192
8.500000	72.250000	7.183925
8.600000	73.960000	7.227713
8.700000	75.690000	7.290784
8.800000	77.440000	7.369020
8.900000	79.210000	7.458058
9.000000	81.000000	7.553396
9.100000	82.810000	7.650496
9.200000	84.640000	7.744894
9.300000	86.490000	7.832295
9.400000	88.360000	7.908672
9.500000	90.250000	7.970352
9.600000	92.160000	8.014093
9.700000	94.090000	8.037148
9.800000	96.040000	8.037323
9.900000	98.010000	8.013013
10.000000	100.000000	7.963228
10.100000	102.010000	7.887607
10.200000	104.040000	7.786411
10.300000	106.090000	7.660508
10.400000	108.160000	7.511340
10.500000	110.250000	7.340880
10.600000	112.360000	7.151578
10.700000	114.490000	6.946295
10.800000	116.640000	6.728228
10.900000	118.810000	6.500835
11.000000	121.000000	6.267745
11.100000	123.210000	6.032674
11.200000	125.440000	5.799340
11.300000	127.690000	5.571371
11.400000	129.960000	5.352228
11.500000	132.250000	5.145127
11.600000	134.560000	4.952965
11.700000	136.890000	4.778264
11.800000	139.240000	4.623114
11.900000	141.610000	4.489136
12.000000	144.000000	4.377449
12.100000	146.410000	4.288654
12.200000	148.840000	4.222830
12.300000	151.290000	4.179537
12.400000	153.760000	4.157842
12.500000	156.250000	4.156340
12.600000	158.760000	4.173202
12.700000	161.290000	4.206222
12.800000	163.840000	4.252875
12.900000	166.410000	4.310382
13.000000	169.000000	4.375777
13.100000	171.610000	4.445984
13.200000	174.240000	4.517887
13.300000	176.890000	4.588409
13.400000	179.560000	4.654577
13.500000	182.250000	4.713597
13.600000	184.960000	4.762915
13.700000	187.690000	4.800272
13.800000	190.440000	4.823756
13.900000	193.210000	4.831841
14.000000	196.000000	4.823417
14.100000	198.810000	4.797813
14.200000	201.640000	4.754800
14.300000	204.490000	4.694600
14.400000	207.360000	4.617865
14.500000	210.250000	4.525661
14.600000	213.160000	4.419437
14.700000	216.090000	4.300980
14.800000	219.040000	4.172375
14.900000	222.010000	4.035944
15.000000	225.000000	3.894193
15.100000	228.010000	3.749746
15.200000	231.040000	3.605282
15.300000	234.090000	3.463467
15.400000	237.160000	3.326896
15.500000	240.250000	3.198024
15.600000	243.360000	3.079112
15.700000	246.490000	2.972174
15.800000	249.640000	2.878932
15.900000	252.810000	2.800775
16.000000	256.000000	2.738728
16.100000	259.210000	2.693434
16.200000	262.440000	2.665140
16.300000	265.690000	2.653692
16.400000	268.960000	2.658544
16.500000	272.250000	2.678777
16.600000	275.560000	2.713119
16.700000	278.890000	2.759977
16.800000	282.240000	2.817486
16.900000	285.610000	2.883545
17.000000	289.000000	2.955876
17.100000	292.410000	3.032076
17.200000	295.840000	3.109674
17.300000	299.290000	3.186195
17.400000	302.760000	3.259214
17.500000	306.250000	3.326414
17.600000	309.760000	3.385643
17.700000	313.290000	3.434958
17.800000	316.840000	3.472677
17.900000	320.410000	3.497409
18.000000	324.000000	3.508092
18.100000	327.610000	3.504010
18.200000	331.240000	3.484811
18.300000	334.890000	3.450510
18.400000	338.560000	3.401489
18.500000	342.250000	3.338483
18.600000	345.960000	3.262560
18.700000	349.690000	3.175096
18.800000	353.440000	3.077735
18.900000	357.210000	2.972354
19.000000	361.000000	2.861015
19.100000	364.810000	2.745912
19.200000	368.640000	2.629321
19.300000	372.490000	2.513547
19.400000	376.360000	2.400865
19.500000	380.250000	2.293469
19.600000	384.160000	2.193420
19.700000	388.090000	2.102600
19.800000	392.040000	2.022666
19.900000	396.010000	1.955011
20.000000	400.000000	1.900738
20.100000	404.010000	1.860631
20.200000	408.040000	1.835140
20.300000	412.090000	1.824374
20.400000	416.160000	1.828097
20.500000	420.250000	1.845740
20.600000	424.360000	1.876413
20.700000	428.490000	1.918929
20.800000	432.640000	1.971836
20.900000	436.810000	2.033450
21.000000	441.000000	2.101897
21.100000	445.210000	2.175159
21.200000	449.440000	2.251124
21.300000	453.690000	2.327632
21.400000	457.960000	2.402532
21.500000	462.250000	2.473728
21.600000	466.560000	2.539230
21.700000	470.890000	2.597201
21.800000	475.240000	2.645999
