# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.422006
0.200000	0.040000	0.843254
0.300000	0.090000	1.262986
0.400000	0.160000	1.680449
0.500000	0.250000	2.094896
0.600000	0.360000	2.505588
0.700000	0.490000	2.911796
0.800000	0.640000	3.312803
0.900000	0.810000	3.707902
1.000000	1.000000	4.096407
1.100000	1.210000	4.477646
1.200000	1.440000	4.850965
1.300000	1.690000	5.215732
1.400000	1.960000	5.571337
1.500000	2.250000	5.917194
1.600000	2.560000	6.252742
1.700000	2.890000	6.577446
1.800000	3.240000	6.890800
1.900000	3.610000	7.192325
2.000000	4.000000	7.481576
2.100000	4.410000	7.758135
2.200000	4.840000	8.021621
2.300000	5.290000	8.271684
2.400000	5.760000	8.508007
2.500000	6.250000	8.730310
2.600000	6.760000	8.938348
2.700000	7.290000	9.131912
2.800000	7.840000	9.310828
2.900000	8.410000	9.474961
3.000000	9.000000	9.624212
3.100000	9.610000	9.758517
3.200000	10.240000	9.877853
3.300000	10.890000	9.982231
3.400000	11.560000	10.071699
3.500000	12.250000	10.146342
3.600000	12.960000	10.206281
3.700000	13.690000	10.251673
3.800000	14.440000	10.282708
3.900000	15.210000	10.299612
4.000000	16.000000	10.302643
4.100000	16.810000	10.292092
4.200000	17.640000	10.268282
4.300000	18.490000	10.231566
4.400000	19.360000	10.182325
4.500000	20.250000	10.120970
4.600000	21.160000	10.047938
4.700000	22.090000	9.963690
4.800000	23.040000	9.868713
4.900000	24.010000	9.763516
5.000000	25.000000	9.648626
5.100000	26.010000	9.524594
5.200000	27.040000	9.391984
5.300000	28.090000	9.251379
5.400000	29.160000	9.103374
5.500000	30.250000	8.948579
5.600000	31.360000	8.787612
5.700000	32.490000	8.621100
5.800000	33.640000	8.449678
5.900000	34.810000	8.273986
6.000000	36.000000	8.094667
6.100000	37.210000	7.912364
6.200000	38.440000	7.727722
6.300000	39.690000	7.541382
6.400000	40.960000	7.353981
6.500000	42.250000	7.166150
6.600000	43.560000	6.978513
6.700000	44.890000	6.791684
6.800000	46.240000	6.606267
6.900000	47.610000	6.422851
7.000000	49.000000	6.242012
7.100000	50.410000	6.064311
7.200000	51.840000	5.890290
7.300000	53.290000	5.720473
7.400000	54.760000	5.555363
7.500000	56.250000	5.395442
7.600000	57.760000	5.241169
7.700000	59.290000	5.092979
7.800000	60.840000	4.951283
7.900000	62.410000	4.816464
8.000000	64.000000	4.688879
8.100000	65.610000	4.568859
8.200000	67.240000	4.456704
8.300000	68.890000	4.352686
8.400000	70.560000	4.257047
8.500000	72.250000	4.169998
8.600000	73.960000	4.091721
8.700000	75.690000	4.022367
8.800000	77.440000	3.962056
8.900000	79.210000	3.910874
9.000000	81.000000	3.868881
9.100000	82.810000	3.836102
9.200000	84.640000	3.812533
9.300000	86.490000	3.798140
9.400000	88.360000	3.792856
9.500000	90.250000	3.796589
9.600000	92.160000	3.809213
9.700000	94.090000	3.830578
9.800000	96.040000	3.860502
9.900000	98.010000	3.898780
10.000000	100.000000	3.945180
10.100000	102.010000	3.999442
10.200000	104.040000	4.061287
10.300000	106.090000	4.130408
10.400000	108.160000	4.206480
10.500000	110.250000	4.289156
10.600000	112.360000	4.378071
10.700000	114.490000	4.472839
10.800000	116.640000	4.573061
10.900000	118.810000	4.678320
11.000000	121.000000	4.788189
11.100000	123.210000	4.902225
11.200000	125.440000	5.019976
11.300000	127.690000	5.140982
11.400000	129.960000	5.264773
11.500000	132.250000	5.390876
11.600000	134.560000	5.518811
11.700000	136.890000	5.648096
11.800000	139.240000	5.778250
11.900000	141.610000	5.908789
12.000000	144.000000	6.039234
12.100000	146.410000	6.169106
12.200000	148.840000	6.297935
12.300000	151.290000	6.425255
12.400000	153.760000	6.550609
12.500000	156.250000	6.673550
12.600000	158.760000	6.793640
12.700000	161.290000	6.910455
12.800000	163.840000	7.023583
12.900000	166.410000	7.132630
13.000000	169.000000	7.237215
13.100000	171.610000	7.336975
13.200000	174.240000	7.431565
13.300000	176.890000	7.520660
13.400000	179.560000	7.603955
13.500000	182.250000	7.681166
13.600000	184.960000	7.752031
13.700000	187.690000	7.816311
13.800000	190.440000	7.873790
13.900000	193.210000	7.924275
14.000000	196.000000	7.967599
14.100000	198.810000	8.003619
14.200000	201.640000	8.032217
14.300000	204.490000	8.053301
14.400000	207.360000	8.066804
14.500000	210.250000	8.072685
14.600000	213.160000	8.070927
14.700000	216.090000	8.061542
14.800000	219.040000	8.044564
14.900000	222.010000	8.020054
15.000000	225.000000	7.988096
15.100000	228.010000	7.948801
15.200000	231.040000	7.902301
15.300000	234.090000	7.848754
15.400000	237.160000	7.788338
15.500000	240.250000	7.721256
15.600000	243.360000	7.647729
15.700000	246.490000	7.568000
15.800000	249.640000	7.482332
15.900000	252.810000	7.391005
16.000000	256.000000	7.294317
16.100000	259.210000	7.192584
16.200000	262.440000	7.086134
16.300000	265.690000	6.975312
16.400000	268.960000	6.860474
16.500000	272.250000	6.741990
16.600000	275.560000	6.620236
16.700000	278.890000	6.495602
16.800000	282.240000	6.368483
16.900000	285.610000	6.239280
17.000000	289.000000	6.108401
17.100000	292.410000	5.976257
17.200000	295.840000	5.843260
17.300000	299.290000	5.709823
17.400000	302.760000	5.576361
17.500000	306.250000	5.443284
17.600000	309.760000	5.311001
17.700000	313.290000	5.179916
17.800000	316.840000	5.050426
17.900000	320.410000	4.922921
18.000000	324.000000	4.797785
18.100000	327.610000	4.675390
18.200000	331.240000	4.556097
18.300000	334.890000	4.440257
18.400000	338.560000	4.328205
18.500000	342.250000	4.220264
18.600000	345.960000	4.116742
18.700000	349.690000	4.017930
18.800000	353.440000	3.924102
18.900000	357.210000	3.835513
19.000000	361.000000	3.752403
19.100000	364.810000	3.674988
19.200000	368.640000	3.603467
19.300000	372.490000	3.538018
19.400000	376.360000	3.478797
19.500000	380.250000	3.425939
19.600000	384.160000	3.379558
19.700000	388.090000	3.339745
19.800000	392.040000	3.306567
19.900000	396.010000	3.280072
20.000000	400.000000	3.260282
20.100000	404.010000	3.247199
20.200000	408.040000	3.240801
20.300000	412.090000	3.241044
20.400000	416.160000	3.247862
20.500000	420.250000	3.261168
20.600000	424.360000	3.280852
20.700000	428.490000	3.306785
20.800000	432.640000	3.338815
