# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.079005
0.200000	0.040000	0.157729
0.300000	0.090000	0.235891
0.400000	0.160000	0.313217
0.500000	0.250000	0.389436
0.600000	0.360000	0.464282
0.700000	0.490000	0.537502
0.800000	0.640000	0.608850
0.900000	0.810000	0.678092
1.000000	1.000000	0.745007
1.100000	1.210000	0.809390
1.200000	1.440000	0.871049
1.300000	1.690000	0.929810
1.400000	1.960000	0.985517
1.500000	2.250000	1.038032
1.600000	2.560000	1.087236
1.700000	2.890000	1.133031
1.800000	3.240000	1.175337
1.900000	3.610000	1.214097
2.000000	4.000000	1.249273
2.100000	4.410000	1.280849
2.200000	4.840000	1.308830
2.300000	5.290000	1.333239
2.400000	5.760000	1.354122
2.500000	6.250000	1.371542
2.600000	6.760000	1.385582
2.700000	7.290000	1.396343
2.800000	7.840000	1.403943
2.900000	8.410000	1.408516
3.000000	9.000000	1.410209
3.100000	9.610000	1.409186
3.200000	10.240000	1.405620
3.300000	10.890000	1.399698
3.400000	11.560000	1.391614
3.500000	12.250000	1.381570
3.600000	12.960000	1.369777
3.700000	13.690000	1.356448
3.800000	14.440000	1.341800
3.900000	15.210000	1.326053
4.000000	16.000000	1.309424
4.100000	16.810000	1.292131
4.200000	17.640000	1.274388
4.300000	18.490000	1.256405
4.400000	19.360000	1.238385
4.500000	20.250000	1.220524
4.600000	21.160000	1.203009
4.700000	22.090000	1.186017
4.800000	23.040000	1.169714
4.900000	24.010000	1.154254
5.000000	25.000000	1.139777
5.100000	26.010000	1.126411
5.200000	27.040000	1.114267
5.300000	28.090000	1.103443
5.400000	29.160000	1.094020
5.500000	30.250000	1.086062
5.600000	31.360000	1.079619
5.700000	32.490000	1.074725
5.800000	33.640000	1.071395
5.900000	34.810000	1.069630
6.000000	36.000000	1.069416
6.100000	37.210000	1.070722
6.200000	38.440000	1.073504
6.300000	39.690000	1.077703
6.400000	40.960000	1.083247
6.500000	42.250000	1.090051
6.600000	43.560000	1.098020
6.700000	44.890000	1.107048
6.800000	46.240000	1.117020
6.900000	47.610000	1.127811
7.000000	49.000000	1.139293
7.100000	50.410000	1.151329
7.200000	51.840000	1.163779
7.300000	53.290000	1.176500
7.400000	54.760000	1.189348
7.500000	56.250000	1.202177
7.600000	57.760000	1.214843
7.700000	59.290000	1.227205
7.800000	60.840000	1.239124
7.900000	62.410000	1.250468
8.000000	64.000000	1.261107
8.100000	65.610000	1.270923
8.200000	67.240000	1.279802
8.300000	68.890000	1.287640
8.400000	70.560000	1.294345
8.500000	72.250000	1.299831
8.600000	73.960000	1.304029
8.700000	75.690000	1.306877
8.800000	77.440000	1.308328
8.900000	79.210000	1.308346
9.000000	81.000000	1.306909
9.100000	82.810000	1.304007
9.200000	84.640000	1.299645
9.300000	86.490000	1.293838
9.400000	88.360000	1.286616
9.500000	90.250000	1.278020
9.600000	92.160000	1.268104
9.700000	94.090000	1.256933
9.800000	96.040000	1.244582
9.900000	98.010000	1.231138
10.000000	100.000000	1.216694
10.100000	102.010000	1.201355
10.200000	104.040000	1.185232
10.300000	106.090000	1.168443
10.400000	108.160000	1.151110
10.500000	110.250000	1.133360
10.600000	112.360000	1.115325
10.700000	114.490000	1.097137
10.800000	116.640000	1.078930
10.900000	118.810000	1.060838
11.000000	121.000000	1.042992
11.100000	123.210000	1.025523
11.200000	125.440000	1.008557
11.300000	127.690000	0.992215
11.400000	129.960000	0.976613
11.500000	132.250000	0.961861
11.600000	134.560000	0.948060
11.700000	136.890000	0.935304
11.800000	139.240000	0.923677
11.900000	141.610000	0.913253
12.000000	144.000000	0.904096
12.100000	146.410000	0.896260
12.200000	148.840000	0.889785
12.300000	151.290000	0.884702
12.400000	153.760000	0.881029
12.500000	156.250000	0.878771
12.600000	158.760000	0.877924
12.700000	161.290000	0.878468
12.800000	163.840000	0.880374
12.900000	166.410000	0.883601
13.000000	169.000000	0.888097
13.100000	171.610000	0.893799
13.200000	174.240000	0.900634
13.300000	176.890000	0.908520
13.400000	179.560000	0.917366
13.500000	182.250000	0.927073
13.600000	184.960000	0.937536
13.700000	187.690000	0.948643
13.800000	190.440000	0.960277
13.900000	193.210000	0.972317
14.000000	196.000000	0.984639
14.100000	198.810000	0.997116
14.200000	201.640000	1.009622
14.300000	204.490000	1.022031
14.400000	207.360000	1.034215
14.500000	210.250000	1.046052
14.600000	213.160000	1.057421
14.700000	216.090000	1.068207
14.800000	219.040000	1.078298
14.900000	222.010000	1.087591
15.000000	225.000000	1.095988
15.100000	228.010000	1.103399
15.200000	231.040000	1.109743
15.300000	234.090000	1.114948
15.400000	237.160000	1.118953
