# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.509435
0.200000	0.040000	1.015642
0.300000	0.090000	1.515421
0.400000	0.160000	2.005636
0.500000	0.250000	2.483244
0.600000	0.360000	2.945321
0.700000	0.490000	3.389091
0.800000	0.640000	3.811955
0.900000	0.810000	4.211513
1.000000	1.000000	4.585583
1.100000	1.210000	4.932230
1.200000	1.440000	5.249773
1.300000	1.690000	5.536806
1.400000	1.960000	5.792208
1.500000	2.250000	6.015151
1.600000	2.560000	6.205107
1.700000	2.890000	6.361849
1.800000	3.240000	6.485451
1.900000	3.610000	6.576284
2.000000	4.000000	6.635011
2.100000	4.410000	6.662573
2.200000	4.840000	6.660182
2.300000	5.290000	6.629299
2.400000	5.760000	6.571622
2.500000	6.250000	6.489064
2.600000	6.760000	6.383729
2.700000	7.290000	6.257888
2.800000	7.840000	6.113956
2.900000	8.410000	5.954465
3.000000	9.000000	5.782030
3.100000	9.610000	5.599331
3.200000	10.240000	5.409075
3.300000	10.890000	5.213971
3.400000	11.560000	5.016702
3.500000	12.250000	4.819895
3.600000	12.960000	4.626098
3.700000	13.690000	4.437749
3.800000	14.440000	4.257156
3.900000	15.210000	4.086471
4.000000	16.000000	3.927674
4.100000	16.810000	3.782550
4.200000	17.640000	3.652677
4.300000	18.490000	3.539407
4.400000	19.360000	3.443863
4.500000	20.250000	3.366925
4.600000	21.160000	3.309226
4.700000	22.090000	3.271149
4.800000	23.040000	3.252832
4.900000	24.010000	3.254165
5.000000	25.000000	3.274799
5.100000	26.010000	3.314154
5.200000	27.040000	3.371430
5.300000	28.090000	3.445622
5.400000	29.160000	3.535532
5.500000	30.250000	3.639791
5.600000	31.360000	3.756874
5.700000	32.490000	3.885124
5.800000	33.640000	4.022772
5.900000	34.810000	4.167960
6.000000	36.000000	4.318769
6.100000	37.210000	4.473234
6.200000	38.440000	4.629378
6.300000	39.690000	4.785231
6.400000	40.960000	4.938853
6.500000	42.250000	5.088360
6.600000	43.560000	5.231942
6.700000	44.890000	5.367889
6.800000	46.240000	5.494605
6.900000	47.610000	5.610629
7.000000	49.000000	5.714648
7.100000	50.410000	5.805516
7.200000	51.840000	5.882258
7.300000	53.290000	5.944087
7.400000	54.760000	5.990404
7.500000	56.250000	6.020809
7.600000	57.760000	6.035100
7.700000	59.290000	6.033270
7.800000	60.840000	6.015512
7.900000	62.410000	5.982205
8.000000	64.000000	5.933915
8.100000	65.610000	5.871380
8.200000	67.240000	5.795500
8.300000	68.890000	5.707326
8.400000	70.560000	5.608042
8.500000	72.250000	5.498952
8.600000	73.960000	5.381459
8.700000	75.690000	5.257050
8.800000	77.440000	5.127273
8.900000	79.210000	4.993721
9.000000	81.000000	4.858008
9.100000	82.810000	4.721751
9.200000	84.640000	4.586552
9.300000	86.490000	4.453974
9.400000	88.360000	4.325524
9.500000	90.250000	4.202638
9.600000	92.160000	4.086659
9.700000	94.090000	3.978825
9.800000	96.040000	3.880257
9.900000	98.010000	3.791939
10.000000	100.000000	3.714716
10.100000	102.010000	3.649280
10.200000	104.040000	3.596166
10.300000	106.090000	3.555744
10.400000	108.160000	3.528220
10.500000	110.250000	3.513636
10.600000	112.360000	3.511865
10.700000	114.490000	3.522625
10.800000	116.640000	3.545473
10.900000	118.810000	3.579822
11.000000	121.000000	3.624946
11.100000	123.210000	3.679990
11.200000	125.440000	3.743983
11.300000	127.690000	3.815853
11.400000	129.960000	3.894442
11.500000	132.250000	3.978518
11.600000	134.560000	4.066795
11.700000	136.890000	4.157949
11.800000	139.240000	4.250633
11.900000	141.610000	4.343498
12.000000	144.000000	4.435209
12.100000	146.410000	4.524457
12.200000	148.840000	4.609984
12.300000	151.290000	4.690591
12.400000	153.760000	4.765155
12.500000	156.250000	4.832644
12.600000	158.760000	4.892127
12.700000	161.290000	4.942785
12.800000	163.840000	4.983921
12.900000	166.410000	5.014969
13.000000	169.000000	5.035494
13.100000	171.610000	5.045204
13.200000	174.240000	5.043946
13.300000	176.890000	5.031709
13.400000	179.560000	5.008624
13.500000	182.250000	4.974957
13.600000	184.960000	4.931107
13.700000	187.690000	4.877600
13.800000	190.440000	4.815079
13.900000	193.210000	4.744294
14.000000	196.000000	4.666094
14.100000	198.810000	4.581414
14.200000	201.640000	4.491260
14.300000	204.490000	4.396700
14.400000	207.360000	4.298842
14.500000	210.250000	4.198828
14.600000	213.160000	4.097814
14.700000	216.090000	3.996954
14.800000	219.040000	3.897389
14.900000	222.010000	3.800229
15.000000	225.000000	3.706541
15.100000	228.010000	3.617334
15.200000	231.040000	3.533548
15.300000	234.090000	3.456040
15.400000	237.160000	3.385578
15.500000	240.250000	3.322826
15.600000	243.360000	3.268342
15.700000	246.490000	3.222568
15.800000	249.640000	3.185827
15.900000	252.810000	3.158317
16.000000	256.000000	3.140115
16.100000	259.210000	3.131172
16.200000	262.440000	3.131316
16.300000	265.690000	3.140255
16.400000	268.960000	3.157586
16.500000	272.250000	3.182795
16.600000	275.560000	3.215265
16.700000	278.890000	3.254293
16.800000	282.240000	3.299088
16.900000	285.610000	3.348792
17.000000	289.000000	3.402487
17.100000	292.410000	3.459206
17.200000	295.840000	3.517951
17.300000	299.290000	3.577701
17.400000	302.760000	3.637432
17.500000	306.250000	3.696122
17.600000	309.760000	3.752771
17.700000	313.290000	3.806413
17.800000	316.840000	3.856126
17.900000	320.410000	3.901045
18.000000	324.000000	3.940374
18.100000	327.610000	3.973395
18.200000	331.240000	3.999476
18.300000	334.890000	4.018083
18.400000	338.560000	4.028779
18.500000	342.250000	4.031237
18.600000	345.960000	4.025240
18.700000	349.690000	4.010682
18.800000	353.440000	3.987571
18.900000	357.210000	3.956028
19.000000	361.000000	3.916284
19.100000	364.810000	3.868678
19.200000	368.640000	3.813649
19.300000	372.490000	3.751733
19.400000	376.360000	3.683556
19.500000	380.250000	3.609819
19.600000	384.160000	3.531299
19.700000	388.090000	3.448829
19.800000	392.040000	3.363291
19.900000	396.010000	3.275607
20.000000	400.000000	3.186719
20.100000	404.010000	3.097587
20.200000	408.040000	3.009166
20.300000	412.090000	2.922402
20.400000	416.160000	2.838216
20.500000	420.250000	2.757491
20.600000	424.360000	2.681063
20.700000	428.490000	2.609711
20.800000	432.640000	2.544145
20.900000	436.810000	2.484997
21.000000	441.000000	2.432816
21.100000	445.210000	2.388058
21.200000	449.440000	2.351083
21.300000	453.690000	2.322148
21.400000	457.960000	2.301409
21.500000	462.250000	2.288914
21.600000	466.560000	2.284604
21.700000	470.890000	2.288319
21.800000	475.240000	2.299794
21.900000	479.610000	2.318666
22.000000	484.000000	2.344481
22.100000	488.410000	2.376697
22.200000	492.840000	2.414691
22.300000	497.290000	2.457772
22.400000	501.760000	2.505185
22.500000	506.250000	2.556124
22.600000	510.760000	2.609743
22.700000	515.290000	2.665163
