# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.008111
0.200000	0.040000	0.016221
0.300000	0.090000	0.024330
0.400000	0.160000	0.032437
0.500000	0.250000	0.040540
0.600000	0.360000	0.048639
0.700000	0.490000	0.056734
0.800000	0.640000	0.064824
0.900000	0.810000	0.072907
1.000000	1.000000	0.080983
1.100000	1.210000	0.089052
1.200000	1.440000	0.097112
1.300000	1.690000	0.105163
1.400000	1.960000	0.113204
1.500000	2.250000	0.121234
1.600000	2.560000	0.129253
1.700000	2.890000	0.137259
1.800000	3.240000	0.145252
1.900000	3.610000	0.153231
2.000000	4.000000	0.161196
2.100000	4.410000	0.169146
2.200000	4.840000	0.177079
2.300000	5.290000	0.184996
2.400000	5.760000	0.192895
2.500000	6.250000	0.200776
2.600000	6.760000	0.208637
2.700000	7.290000	0.216479
2.800000	7.840000	0.224301
2.900000	8.410000	0.232101
3.000000	9.000000	0.239879
3.100000	9.610000	0.247634
3.200000	10.240000	0.255366
3.300000	10.890000	0.263074
3.400000	11.560000	0.270757
3.500000	12.250000	0.278414
3.600000	12.960000	0.286045
3.700000	13.690000	0.293649
3.800000	14.440000	0.301225
3.900000	15.210000	0.308772
4.000000	16.000000	0.316291
4.100000	16.810000	0.323780
4.200000	17.640000	0.331238
4.300000	18.490000	0.338665
4.400000	19.360000	0.346060
4.500000	20.250000	0.353422
4.600000	21.160000	0.360751
4.700000	22.090000	0.368047
4.800000	23.040000	0.375307
4.900000	24.010000	0.382533
5.000000	25.000000	0.389722
5.100000	26.010000	0.396875
5.200000	27.040000	0.403991
5.300000	28.090000	0.411069
5.400000	29.160000	0.418108
5.500000	30.250000	0.425108
5.600000	31.360000	0.432069
5.700000	32.490000	0.438989
5.800000	33.640000	0.445868
5.900000	34.810000	0.452706
6.000000	36.000000	0.459501
6.100000	37.210000	0.466254
6.200000	38.440000	0.472963
6.300000	39.690000	0.479628
6.400000	40.960000	0.486249
6.500000	42.250000	0.492824
6.600000	43.560000	0.499354
6.700000	44.890000	0.505837
6.800000	46.240000	0.512274
6.900000	47.610000	0.518663
7.000000	49.000000	0.525004
7.100000	50.410000	0.531297
7.200000	51.840000	0.537541
7.300000	53.290000	0.543735
7.400000	54.760000	0.549879
7.500000	56.250000	0.555973
7.600000	57.760000	0.562015
7.700000	59.290000	0.568006
7.800000	60.840000	0.573944
7.900000	62.410000	0.579831
8.000000	64.000000	0.585664
8.100000	65.610000	0.591443
8.200000	67.240000	0.597169
8.300000	68.890000	0.602840
8.400000	70.560000	0.608456
8.500000	72.250000	0.614016
8.600000	73.960000	0.619521
8.700000	75.690000	0.624970
8.800000	77.440000	0.630362
8.900000	79.210000	0.635697
9.000000	81.000000	0.640974
9.100000	82.810000	0.646194
9.200000	84.640000	0.651355
9.300000	86.490000	0.656457
9.400000	88.360000	0.661501
9.500000	90.250000	0.666485
9.600000	92.160000	0.671409
9.700000	94.090000	0.676273
9.800000	96.040000	0.681076
9.900000	98.010000	0.685819
10.000000	100.000000	0.690501
10.100000	102.010000	0.695121
10.200000	104.040000	0.699679
10.300000	106.090000	0.704175
10.400000	108.160000	0.708608
10.500000	110.250000	0.712979
10.600000	112.360000	0.717287
10.700000	114.490000	0.721531
10.800000	116.640000	0.725712
10.900000	118.810000	0.729829
11.000000	121.000000	0.733882
11.100000	123.210000	0.737871
11.200000	125.440000	0.741795
11.300000	127.690000	0.745654
11.400000	129.960000	0.749448
11.500000	132.250000	0.753177
11.600000	134.560000	0.756841
11.700000	136.890000	0.760439
11.800000	139.240000	0.763971
11.900000	141.610000	0.767437
12.000000	144.000000	0.770837
12.100000	146.410000	0.774171
12.200000	148.840000	0.777438
12.300000	151.290000	0.780638
12.400000	153.760000	0.783772
12.500000	156.250000	0.786839
12.600000	158.760000	0.789839
12.700000	161.290000	0.792771
12.800000	163.840000	0.795637
12.900000	166.410000	0.798435
13.000000	169.000000	0.801166
13.100000	171.610000	0.803829
13.200000	174.240000	0.806425
13.300000	176.890000	0.808953
13.400000	179.560000	0.811414
13.500000	182.250000	0.813807
13.600000	184.960000	0.816132
13.700000	187.690000	0.818389
13.800000	190.440000	0.820579
13.900000	193.210000	0.822701
14.000000	196.000000	0.824755
14.100000	198.810000	0.826741
14.200000	201.640000	0.828660
14.300000	204.490000	0.830510
14.400000	207.360000	0.832294
14.500000	210.250000	0.834009
14.600000	213.160000	0.835657
14.700000	216.090000	0.837237
14.800000	219.040000	0.838750
14.900000	222.010000	0.840196
15.000000	225.000000	0.841574
15.100000	228.010000	0.842885
15.200000	231.040000	0.844129
15.300000	234.090000	0.845305
15.400000	237.160000	0.846416
15.500000	240.250000	0.847459
15.600000	243.360000	0.848435
15.700000	246.490000	0.849346
15.800000	249.640000	0.850189
15.900000	252.810000	0.850967
16.000000	256.000000	0.851679
16.100000	259.210000	0.852325
16.200000	262.440000	0.852905
16.300000	265.690000	0.853420
16.400000	268.960000	0.853870
16.500000	272.250000	0.854254
16.600000	275.560000	0.854574
16.700000	278.890000	0.854829
16.800000	282.240000	0.855020
16.900000	285.610000	0.855147
17.000000	289.000000	0.855210
17.100000	292.410000	0.855209
17.200000	295.840000	0.855145
17.300000	299.290000	0.855018
17.400000	302.760000	0.854828
17.500000	306.250000	0.854576
17.600000	309.760000	0.854261
17.700000	313.290000	0.853885
17.800000	316.840000	0.853447
17.900000	320.410000	0.852948
18.000000	324.000000	0.852387
18.100000	327.610000	0.851766
18.200000	331.240000	0.851085
18.300000	334.890000	0.850344
18.400000	338.560000	0.849544
18.500000	342.250000	0.848684
18.600000	345.960000	0.847765
18.700000	349.690000	0.846788
18.800000	353.440000	0.845753
18.900000	357.210000	0.844660
19.000000	361.000000	0.843510
19.100000	364.810000	0.842302
19.200000	368.640000	0.841039
19.300000	372.490000	0.839719
19.400000	376.360000	0.838344
19.500000	380.250000	0.836913
19.600000	384.160000	0.835428
19.700000	388.090000	0.833888
19.800000	392.040000	0.832294
19.900000	396.010000	0.830647
20.000000	400.000000	0.828947
20.100000	404.010000	0.827195
20.200000	408.040000	0.825390
20.300000	412.090000	0.823534
20.400000	416.160000	0.821627
20.500000	420.250000	0.819669
20.600000	424.360000	0.817661
20.700000	428.490000	0.815604
20.800000	432.640000	0.813497
20.900000	436.810000	0.811342
21.000000	441.000000	0.809139
21.100000	445.210000	0.806888
21.200000	449.440000	0.804590
21.300000	453.690000	0.802246
21.400000	457.960000	0.799856
21.500000	462.250000	0.797420
21.600000	466.560000	0.794940
21.700000	470.890000	0.792415
21.800000	475.240000	0.789847
21.900000	479.610000	0.787235
22.000000	484.000000	0.784581
22.100000	488.410000	0.781885
22.200000	492.840000	0.779148
22.300000	497.290000	0.776369
22.400000	501.760000	0.773551
22.500000	506.250000	0.770692
22.600000	510.760000	0.767795
22.700000	515.290000	0.764859
22.800000	519.840000	0.761885
22.900000	524.410000	0.758874
23.000000	529.000000	0.755827
23.100000	533.610000	0.752743
23.200000	538.240000	0.749624
23.300000	542.890000	0.746470
23.400000	547.560000	0.743281
23.500000	552.250000	0.740060
23.600000	556.960000	0.736805
23.700000	561.690000	0.733518
23.800000	566.440000	0.730200
23.900000	571.210000	0.726850
24.000000	576.000000	0.723470
24.100000	580.810000	0.720060
24.200000	585.640000	0.716621
24.300000	590.490000	0.713154
24.400000	595.360000	0.709659
24.500000	600.250000	0.706137
24.600000	605.160000	0.702589
24.700000	610.090000	0.699014
24.800000	615.040000	0.695415
24.900000	620.010000	0.691791
25.000000	625.000000	0.688143
25.100000	630.010000	0.684472
25.200000	635.040000	0.680779
25.300000	640.090000	0.677064
25.400000	645.160000	0.673327
25.500000	650.250000	0.669571
25.600000	655.360000	0.665794
25.700000	660.490000	0.661999
25.800000	665.640000	0.658185
25.900000	670.810000	0.654353
26.000000	676.000000	0.650504
26.100000	681.210000	0.646639
26.200000	686.440000	0.642759
26.300000	691.690000	0.638863
26.400000	696.960000	0.634953
26.500000	702.250000	0.631029
26.600000	707.560000	0.627092
26.700000	712.890000	0.623143
26.800000	718.240000	0.619183
26.900000	723.610000	0.615211
27.000000	729.000000	0.611230
27.100000	734.410000	0.607239
27.200000	739.840000	0.603239
27.300000	745.290000	0.599231
27.400000	750.760000	0.595215
27.500000	756.250000	0.591193
27.600000	761.760000	0.587164
27.700000	767.290000	0.583130
27.800000	772.840000	0.579092
27.900000	778.410000	0.575049
28.000000	784.000000	0.571003
28.100000	789.610000	0.566954
28.200000	795.240000	0.562903
28.300000	800.890000	0.558851
28.400000	806.560000	0.554798
28.500000	812.250000	0.550746
28.600000	817.960000	0.546693
28.700000	823.690000	0.542643
28.800000	829.440000	0.538594
28.900000	835.210000	0.534548
29.000000	841.000000	0.530505
29.100000	846.810000	0.526466
29.200000	852.640000	0.522432
29.300000	858.490000	0.518404
29.400000	864.360000	0.514381
29.500000	870.250000	0.510365
29.600000	876.160000	0.506356
29.700000	882.090000	0.502355
29.800000	888.040000	0.498363
29.900000	894.010000	0.494380
30.000000	900.000000	0.490407
30.100000	906.010000	0.486444
30.200000	912.040000	0.482492
30.300000	918.090000	0.478553
30.400000	924.160000	0.474625
30.500000	930.250000	0.470711
30.600000	936.360000	0.466810
30.700000	942.490000	0.462924
30.800000	948.640000	0.459053
30.900000	954.810000	0.455196
31.000000	961.000000	0.451357
31.100000	967.210000	0.447533
31.200000	973.440000	0.443727
31.300000	979.690000	0.439940
31.400000	985.960000	0.436170
31.500000	992.250000	0.432420
31.600000	998.560000	0.428689
31.700000	1004.890000	0.424978
31.800000	1011.240000	0.421289
31.900000	1017.610000	0.417621
32.000000	1024.000000	0.413974
32.100000	1030.410000	0.410350
32.200000	1036.840000	0.406750
32.300000	1043.290000	0.403173
32.400000	1049.760000	0.399620
32.500000	1056.250000	0.396092
32.600000	1062.760000	0.392589
32.700000	1069.290000	0.389112
32.800000	1075.840000	0.385661
32.900000	1082.410000	0.382237
33.000000	1089.000000	0.378841
33.100000	1095.610000	0.375472
33.200000	1102.240000	0.372132
33.300000	1108.890000	0.368820
33.400000	1115.560000	0.365538
33.500000	1122.250000	0.362286
33.600000	1128.960000	0.359064
33.700000	1135.690000	0.355873
33.800000	1142.440000	0.352714
33.900000	1149.210000	0.349586
34.000000	1156.000000	0.346490
34.100000	1162.810000	0.343428
34.200000	1169.640000	0.340398
34.300000	1176.490000	0.337402
34.400000	1183.360000	0.334440
34.500000	1190.250000	0.331512
34.600000	1197.160000	0.328619
34.700000	1204.090000	0.325762
34.800000	1211.040000	0.322940
34.900000	1218.010000	0.320154
35.000000	1225.000000	0.317405
35.100000	1232.010000	0.314693
35.200000	1239.040000	0.312018
35.300000	1246.090000	0.309381
35.400000	1253.160000	0.306782
35.500000	1260.250000	0.304221
35.600000	1267.360000	0.301700
35.700000	1274.490000	0.299217
35.800000	1281.640000	0.296774
35.900000	1288.810000	0.294370
36.000000	1296.000000	0.292007
36.100000	1303.210000	0.289685
36.200000	1310.440000	0.287403
36.300000	1317.690000	0.285162
36.400000	1324.960000	0.282963
36.500000	1332.250000	0.280805
36.600000	1339.560000	0.278689
36.700000	1346.890000	0.276616
36.800000	1354.240000	0.274586
36.900000	1361.610000	0.272598
37.000000	1369.000000	0.270653
37.100000	1376.410000	0.268752
37.200000	1383.840000	0.266894
37.300000	1391.290000	0.265080
37.400000	1398.760000	0.263311
37.500000	1406.250000	0.261585
37.600000	1413.760000	0.259905
37.700000	1421.290000	0.258268
37.800000	1428.840000	0.256677
37.900000	1436.410000	0.255131
38.000000	1444.000000	0.253631
38.100000	1451.610000	0.252176
38.200000	1459.240000	0.250766
38.300000	1466.890000	0.249403
38.400000	1474.560000	0.248085
38.500000	1482.250000	0.246814
38.600000	1489.960000	0.245589
38.700000	1497.690000	0.244411
38.800000	1505.440000	0.243279
38.900000	1513.210000	0.242194
39.000000	1521.000000	0.241155
39.100000	1528.810000	0.240164
39.200000	1536.640000	0.239219
39.300000	1544.490000	0.238322
39.400000	1552.360000	0.237472
39.500000	1560.250000	0.236669
39.600000	1568.160000	0.235914
39.700000	1576.090000	0.235206
39.800000	1584.040000	0.234545
39.900000	1592.010000	0.233932
40.000000	1600.000000	0.233367
40.100000	1608.010000	0.232849
40.200000	1616.040000	0.232378
40.300000	1624.090000	0.231956
