# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	2.685717
0.200000	0.040000	5.356789
0.300000	0.090000	7.998696
0.400000	0.160000	10.597166
0.500000	0.250000	13.138302
0.600000	0.360000	15.608695
0.700000	0.490000	17.995538
0.800000	0.640000	20.286734
0.900000	0.810000	22.470996
1.000000	1.000000	24.537937
1.100000	1.210000	26.478156
1.200000	1.440000	28.283307
1.300000	1.690000	29.946165
1.400000	1.960000	31.460672
1.500000	2.250000	32.821985
1.600000	2.560000	34.026495
1.700000	2.890000	35.071850
1.800000	3.240000	35.956953
1.900000	3.610000	36.681958
2.000000	4.000000	37.248246
2.100000	4.410000	37.658395
2.200000	4.840000	37.916136
2.300000	5.290000	38.026300
2.400000	5.760000	37.994752
2.500000	6.250000	37.828321
2.600000	6.760000	37.534714
2.700000	7.290000	37.122432
2.800000	7.840000	36.600673
2.900000	8.410000	35.979227
3.000000	9.000000	35.268378
3.100000	9.610000	34.478791
3.200000	10.240000	33.621405
3.300000	10.890000	32.707318
3.400000	11.560000	31.747681
3.500000	12.250000	30.753589
3.600000	12.960000	29.735971
3.700000	13.690000	28.705491
3.800000	14.440000	27.672451
3.900000	15.210000	26.646698
4.000000	16.000000	25.637539
4.100000	16.810000	24.653664
4.200000	17.640000	23.703078
4.300000	18.490000	22.793038
4.400000	19.360000	21.930004
4.500000	20.250000	21.119598
4.600000	21.160000	20.366569
4.700000	22.090000	19.674779
4.800000	23.040000	19.047182
4.900000	24.010000	18.485834
5.000000	25.000000	17.991892
5.100000	26.010000	17.565639
5.200000	27.040000	17.206512
5.300000	28.090000	16.913135
5.400000	29.160000	16.683365
5.500000	30.250000	16.514346
5.600000	31.360000	16.402569
5.700000	32.490000	16.343933
5.800000	33.640000	16.333817
5.900000	34.810000	16.367156
6.000000	36.000000	16.438517
6.100000	37.210000	16.542176
6.200000	38.440000	16.672203
6.300000	39.690000	16.822543
6.400000	40.960000	16.987092
6.500000	42.250000	17.159780
6.600000	43.560000	17.334648
6.700000	44.890000	17.505916
6.800000	46.240000	17.668055
6.900000	47.610000	17.815854
7.000000	49.000000	17.944471
7.100000	50.410000	18.049490
7.200000	51.840000	18.126968
7.300000	53.290000	18.173468
7.400000	54.760000	18.186093
7.500000	56.250000	18.162512
7.600000	57.760000	18.100970
7.700000	59.290000	18.000300
7.800000	60.840000	17.859923
7.900000	62.410000	17.679840
8.000000	64.000000	17.460616
8.100000	65.610000	17.203362
8.200000	67.240000	16.909703
8.300000	68.890000	16.581748
8.400000	70.560000	16.222048
8.500000	72.250000	15.833551
8.600000	73.960000	15.419558
8.700000	75.690000	14.983664
8.800000	77.440000	14.529710
8.900000	79.210000	14.061723
9.000000	81.000000	13.583857
9.100000	82.810000	13.100338
9.200000	84.640000	12.615404
9.300000	86.490000	12.133246
9.400000	88.360000	11.657956
9.500000	90.250000	11.193475
9.600000	92.160000	10.743539
9.700000	94.090000	10.311636
9.800000	96.040000	9.900963
9.900000	98.010000	9.514391
10.000000	100.000000	9.154431
10.100000	102.010000	8.823208
10.200000	104.040000	8.522438
10.300000	106.090000	8.253419
10.400000	108.160000	8.017013
10.500000	110.250000	7.813650
10.600000	112.360000	7.643329
10.700000	114.490000	7.505624
10.800000	116.640000	7.399698
10.900000	118.810000	7.324327
11.000000	121.000000	7.277917
11.100000	123.210000	7.258538
11.200000	125.440000	7.263954
11.300000	127.690000	7.291661
11.400000	129.960000	7.338923
11.500000	132.250000	7.402816
11.600000	134.560000	7.480271
11.700000	136.890000	7.568120
11.800000	139.240000	7.663136
11.900000	141.610000	7.762084
12.000000	144.000000	7.861764
