# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.527259
0.200000	0.040000	1.052897
0.300000	0.090000	1.575300
0.400000	0.160000	2.092871
0.500000	0.250000	2.604038
0.600000	0.360000	3.107262
0.700000	0.490000	3.601045
0.800000	0.640000	4.083937
0.900000	0.810000	4.554544
1.000000	1.000000	5.011533
1.100000	1.210000	5.453642
1.200000	1.440000	5.879683
1.300000	1.690000	6.288550
1.400000	1.960000	6.679222
1.500000	2.250000	7.050772
1.600000	2.560000	7.402364
1.700000	2.890000	7.733263
1.800000	3.240000	8.042836
1.900000	3.610000	8.330554
2.000000	4.000000	8.595992
2.100000	4.410000	8.838835
2.200000	4.840000	9.058874
2.300000	5.290000	9.256008
2.400000	5.760000	9.430243
2.500000	6.250000	9.581690
2.600000	6.760000	9.710564
2.700000	7.290000	9.817181
2.800000	7.840000	9.901955
2.900000	8.410000	9.965395
3.000000	9.000000	10.008100
3.100000	9.610000	10.030755
3.200000	10.240000	10.034123
3.300000	10.890000	10.019046
3.400000	11.560000	9.986433
3.500000	12.250000	9.937255
3.600000	12.960000	9.872542
3.700000	13.690000	9.793371
3.800000	14.440000	9.700864
3.900000	15.210000	9.596176
4.000000	16.000000	9.480492
4.100000	16.810000	9.355017
4.200000	17.640000	9.220970
4.300000	18.490000	9.079574
4.400000	19.360000	8.932054
4.500000	20.250000	8.779625
4.600000	21.160000	8.623485
4.700000	22.090000	8.464811
4.800000	23.040000	8.304753
4.900000	24.010000	8.144423
5.000000	25.000000	7.984893
5.100000	26.010000	7.827189
5.200000	27.040000	7.672283
5.300000	28.090000	7.521093
5.400000	29.160000	7.374474
5.500000	30.250000	7.233216
5.600000	31.360000	7.098042
5.700000	32.490000	6.969602
5.800000	33.640000	6.848474
5.900000	34.810000	6.735159
6.000000	36.000000	6.630081
6.100000	37.210000	6.533588
6.200000	38.440000	6.445947
6.300000	39.690000	6.367351
6.400000	40.960000	6.297914
6.500000	42.250000	6.237672
6.600000	43.560000	6.186592
6.700000	44.890000	6.144564
6.800000	46.240000	6.111413
6.900000	47.610000	6.086896
7.000000	49.000000	6.070707
7.100000	50.410000	6.062482
7.200000	51.840000	6.061802
7.300000	53.290000	6.068199
7.400000	54.760000	6.081158
7.500000	56.250000	6.100124
7.600000	57.760000	6.124509
7.700000	59.290000	6.153690
7.800000	60.840000	6.187025
7.900000	62.410000	6.223848
8.000000	64.000000	6.263484
8.100000	65.610000	6.305245
8.200000	67.240000	6.348445
8.300000	68.890000	6.392397
8.400000	70.560000	6.436425
8.500000	72.250000	6.479862
8.600000	73.960000	6.522064
8.700000	75.690000	6.562404
8.800000	77.440000	6.600288
8.900000	79.210000	6.635147
9.000000	81.000000	6.666451
9.100000	82.810000	6.693708
9.200000	84.640000	6.716465
9.300000	86.490000	6.734316
9.400000	88.360000	6.746900
9.500000	90.250000	6.753906
9.600000	92.160000	6.755072
9.700000	94.090000	6.750188
9.800000	96.040000	6.739096
9.900000	98.010000	6.721691
10.000000	100.000000	6.697919
10.100000	102.010000	6.667779
10.200000	104.040000	6.631322
10.300000	106.090000	6.588647
10.400000	108.160000	6.539903
10.500000	110.250000	6.485284
10.600000	112.360000	6.425029
10.700000	114.490000	6.359419
10.800000	116.640000	6.288771
10.900000	118.810000	6.213440
11.000000	121.000000	6.133813
11.100000	123.210000	6.050305
11.200000	125.440000	5.963355
11.300000	127.690000	5.873426
11.400000	129.960000	5.780994
11.500000	132.250000	5.686551
11.600000	134.560000	5.590597
11.700000	136.890000	5.493638
11.800000	139.240000	5.396180
11.900000	141.610000	5.298724
12.000000	144.000000	5.201766
12.100000	146.410000	5.105792
12.200000	148.840000	5.011271
12.300000	151.290000	4.918654
12.400000	153.760000	4.828373
12.500000	156.250000	4.740832
12.600000	158.760000	4.656410
12.700000	161.290000	4.575455
12.800000	163.840000	4.498282
12.900000	166.410000	4.425173
13.000000	169.000000	4.356373
13.100000	171.610000	4.292087
13.200000	174.240000	4.232486
13.300000	176.890000	4.177696
13.400000	179.560000	4.127807
13.500000	182.250000	4.082866
13.600000	184.960000	4.042882
13.700000	187.690000	4.007823
13.800000	190.440000	3.977618
13.900000	193.210000	3.952159
14.000000	196.000000	3.931301
14.100000	198.810000	3.914865
14.200000	201.640000	3.902638
14.300000	204.490000	3.894379
14.400000	207.360000	3.889814
14.500000	210.250000	3.888649
14.600000	213.160000	3.890562
14.700000	216.090000	3.895215
14.800000	219.040000	3.902249
14.900000	222.010000	3.911295
15.000000	225.000000	3.921971
15.100000	228.010000	3.933889
15.200000	231.040000	3.946654
15.300000	234.090000	3.959875
15.400000	237.160000	3.973157
15.500000	240.250000	3.986117
15.600000	243.360000	3.998377
