# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.042378
0.200000	0.040000	0.084688
0.300000	0.090000	0.126863
0.400000	0.160000	0.168835
0.500000	0.250000	0.210537
0.600000	0.360000	0.251903
0.700000	0.490000	0.292868
0.800000	0.640000	0.333367
0.900000	0.810000	0.373338
1.000000	1.000000	0.412718
1.100000	1.210000	0.451446
1.200000	1.440000	0.489465
1.300000	1.690000	0.526716
1.400000	1.960000	0.563146
1.500000	2.250000	0.598699
1.600000	2.560000	0.633326
1.700000	2.890000	0.666978
1.800000	3.240000	0.699607
1.900000	3.610000	0.731171
2.000000	4.000000	0.761628
2.100000	4.410000	0.790939
2.200000	4.840000	0.819069
2.300000	5.290000	0.845983
2.400000	5.760000	0.871653
2.500000	6.250000	0.896051
2.600000	6.760000	0.919152
2.700000	7.290000	0.940937
2.800000	7.840000	0.961387
2.900000	8.410000	0.980487
3.000000	9.000000	0.998225
3.100000	9.610000	1.014595
3.200000	10.240000	1.029589
3.300000	10.890000	1.043207
3.400000	11.560000	1.055450
3.500000	12.250000	1.066321
3.600000	12.960000	1.075829
3.700000	13.690000	1.083984
3.800000	14.440000	1.090800
3.900000	15.210000	1.096293
4.000000	16.000000	1.100483
4.100000	16.810000	1.103393
4.200000	17.640000	1.105047
4.300000	18.490000	1.105474
4.400000	19.360000	1.104704
4.500000	20.250000	1.102770
4.600000	21.160000	1.099708
4.700000	22.090000	1.095555
4.800000	23.040000	1.090351
4.900000	24.010000	1.084139
5.000000	25.000000	1.076962
5.100000	26.010000	1.068865
5.200000	27.040000	1.059897
5.300000	28.090000	1.050106
5.400000	29.160000	1.039543
5.500000	30.250000	1.028258
5.600000	31.360000	1.016304
5.700000	32.490000	1.003736
5.800000	33.640000	0.990607
5.900000	34.810000	0.976973
6.000000	36.000000	0.962888
6.100000	37.210000	0.948408
6.200000	38.440000	0.933590
6.300000	39.690000	0.918489
6.400000	40.960000	0.903161
6.500000	42.250000	0.887662
6.600000	43.560000	0.872046
6.700000	44.890000	0.856369
6.800000	46.240000	0.840683
6.900000	47.610000	0.825041
7.000000	49.000000	0.809497
7.100000	50.410000	0.794099
7.200000	51.840000	0.778898
7.300000	53.290000	0.763941
7.400000	54.760000	0.749275
7.500000	56.250000	0.734945
7.600000	57.760000	0.720994
7.700000	59.290000	0.707462
7.800000	60.840000	0.694390
7.900000	62.410000	0.681815
8.000000	64.000000	0.669770
8.100000	65.610000	0.658290
8.200000	67.240000	0.647405
8.300000	68.890000	0.637143
8.400000	70.560000	0.627530
8.500000	72.250000	0.618589
8.600000	73.960000	0.610341
8.700000	75.690000	0.602804
8.800000	77.440000	0.595995
8.900000	79.210000	0.589925
9.000000	81.000000	0.584607
9.100000	82.810000	0.580047
9.200000	84.640000	0.576251
9.300000	86.490000	0.573222
9.400000	88.360000	0.570961
9.500000	90.250000	0.569464
9.600000	92.160000	0.568728
9.700000	94.090000	0.568744
9.800000	96.040000	0.569504
9.900000	98.010000	0.570995
10.000000	100.000000	0.573203
10.100000	102.010000	0.576112
10.200000	104.040000	0.579702
10.300000	106.090000	0.583954
10.400000	108.160000	0.588844
10.500000	110.250000	0.594348
10.600000	112.360000	0.600440
10.700000	114.490000	0.607091
10.800000	116.640000	0.614272
10.900000	118.810000	0.621952
11.000000	121.000000	0.630097
11.100000	123.210000	0.638676
11.200000	125.440000	0.647652
11.300000	127.690000	0.656990
11.400000	129.960000	0.666653
11.500000	132.250000	0.676603
11.600000	134.560000	0.686803
11.700000	136.890000	0.697214
11.800000	139.240000	0.707797
11.900000	141.610000	0.718512
12.000000	144.000000	0.729320
12.100000	146.410000	0.740183
12.200000	148.840000	0.751060
12.300000	151.290000	0.761914
12.400000	153.760000	0.772704
12.500000	156.250000	0.783394
12.600000	158.760000	0.793946
12.700000	161.290000	0.804324
12.800000	163.840000	0.814491
12.900000	166.410000	0.824413
13.000000	169.000000	0.834056
13.100000	171.610000	0.843388
13.200000	174.240000	0.852377
13.300000	176.890000	0.860994
13.400000	179.560000	0.869210
13.500000	182.250000	0.876999
13.600000	184.960000	0.884334
13.700000	187.690000	0.891193
13.800000	190.440000	0.897554
13.900000	193.210000	0.903396
14.000000	196.000000	0.908702
14.100000	198.810000	0.913455
14.200000	201.640000	0.917641
14.300000	204.490000	0.921247
14.400000	207.360000	0.924265
14.500000	210.250000	0.926684
14.600000	213.160000	0.928499
14.700000	216.090000	0.929706
14.800000	219.040000	0.930303
14.900000	222.010000	0.930290
15.000000	225.000000	0.929668
15.100000	228.010000	0.928441
15.200000	231.040000	0.926617
15.300000	234.090000	0.924201
15.400000	237.160000	0.921205
15.500000	240.250000	0.917641
15.600000	243.360000	0.913520
15.700000	246.490000	0.908860
15.800000	249.640000	0.903677
15.900000	252.810000	0.897989
16.000000	256.000000	0.891817
16.100000	259.210000	0.885183
16.200000	262.440000	0.878109
16.300000	265.690000	0.870621
16.400000	268.960000	0.862743
16.500000	272.250000	0.854503
16.600000	275.560000	0.845929
16.700000	278.890000	0.837049
16.800000	282.240000	0.827894
16.900000	285.610000	0.818493
17.000000	289.000000	0.808878
17.100000	292.410000	0.799081
17.200000	295.840000	0.789133
17.300000	299.290000	0.779067
17.400000	302.760000	0.768917
17.500000	306.250000	0.758713
17.600000	309.760000	0.748490
17.700000	313.290000	0.738280
17.800000	316.840000	0.728116
17.900000	320.410000	0.718029
18.000000	324.000000	0.708051
18.100000	327.610000	0.698214
18.200000	331.240000	0.688548
18.300000	334.890000	0.679083
18.400000	338.560000	0.669847
18.500000	342.250000	0.660870
18.600000	345.960000	0.652177
18.700000	349.690000	0.643796
18.800000	353.440000	0.635751
18.900000	357.210000	0.628065
19.000000	361.000000	0.620761
