# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.301165
0.200000	0.040000	0.600411
0.300000	0.090000	0.895839
0.400000	0.160000	1.185590
0.500000	0.250000	1.467861
0.600000	0.360000	1.740927
0.700000	0.490000	2.003156
0.800000	0.640000	2.253027
0.900000	0.810000	2.489144
1.000000	1.000000	2.710249
1.100000	1.210000	2.915237
1.200000	1.440000	3.103161
1.300000	1.690000	3.273249
1.400000	1.960000	3.424901
1.500000	2.250000	3.557700
1.600000	2.560000	3.671413
1.700000	2.890000	3.765991
1.800000	3.240000	3.841567
1.900000	3.610000	3.898455
2.000000	4.000000	3.937139
2.100000	4.410000	3.958272
2.200000	4.840000	3.962663
2.300000	5.290000	3.951268
2.400000	5.760000	3.925174
2.500000	6.250000	3.885589
2.600000	6.760000	3.833825
2.700000	7.290000	3.771284
2.800000	7.840000	3.699435
2.900000	8.410000	3.619806
3.000000	9.000000	3.533958
3.100000	9.610000	3.443469
3.200000	10.240000	3.349917
3.300000	10.890000	3.254862
3.400000	11.560000	3.159828
3.500000	12.250000	3.066285
3.600000	12.960000	2.975635
3.700000	13.690000	2.889195
3.800000	14.440000	2.808185
3.900000	15.210000	2.733715
4.000000	16.000000	2.666773
4.100000	16.810000	2.608217
4.200000	17.640000	2.558768
4.300000	18.490000	2.519000
4.400000	19.360000	2.489342
4.500000	20.250000	2.470071
4.600000	21.160000	2.461314
4.700000	22.090000	2.463048
4.800000	23.040000	2.475106
4.900000	24.010000	2.497178
5.000000	25.000000	2.528823
5.100000	26.010000	2.569472
5.200000	27.040000	2.618440
5.300000	28.090000	2.674939
5.400000	29.160000	2.738087
5.500000	30.250000	2.806922
5.600000	31.360000	2.880419
5.700000	32.490000	2.957499
5.800000	33.640000	3.037050
5.900000	34.810000	3.117937
6.000000	36.000000	3.199022
6.100000	37.210000	3.279177
6.200000	38.440000	3.357296
6.300000	39.690000	3.432317
6.400000	40.960000	3.503227
6.500000	42.250000	3.569081
6.600000	43.560000	3.629009
6.700000	44.890000	3.682232
6.800000	46.240000	3.728066
6.900000	47.610000	3.765934
7.000000	49.000000	3.795369
7.100000	50.410000	3.816022
7.200000	51.840000	3.827663
7.300000	53.290000	3.830184
7.400000	54.760000	3.823599
7.500000	56.250000	3.808041
7.600000	57.760000	3.783762
7.700000	59.290000	3.751125
7.800000	60.840000	3.710601
7.900000	62.410000	3.662760
8.000000	64.000000	3.608260
8.100000	65.610000	3.547844
8.200000	67.240000	3.482323
8.300000	68.890000	3.412567
8.400000	70.560000	3.339494
8.500000	72.250000	3.264054
8.600000	73.960000	3.187220
8.700000	75.690000	3.109973
8.800000	77.440000	3.033289
8.900000	79.210000	2.958124
9.000000	81.000000	2.885408
9.100000	82.810000	2.816024
9.200000	84.640000	2.750805
9.300000	86.490000	2.690518
9.400000	88.360000	2.635857
9.500000	90.250000	2.587433
9.600000	92.160000	2.545769
9.700000	94.090000	2.511290
9.800000	96.040000	2.484325
9.900000	98.010000	2.465095
10.000000	100.000000	2.453717
10.100000	102.010000	2.450203
10.200000	104.040000	2.454459
10.300000	106.090000	2.466288
10.400000	108.160000	2.485393
10.500000	110.250000	2.511383
10.600000	112.360000	2.543780
10.700000	114.490000	2.582023
10.800000	116.640000	2.625479
10.900000	118.810000	2.673451
11.000000	121.000000	2.725189
11.100000	123.210000	2.779898
11.200000	125.440000	2.836753
11.300000	127.690000	2.894907
11.400000	129.960000	2.953504
11.500000	132.250000	3.011689
11.600000	134.560000	3.068621
11.700000	136.890000	3.123485
11.800000	139.240000	3.175502
11.900000	141.610000	3.223935
12.000000	144.000000	3.268106
12.100000	146.410000	3.307399
12.200000	148.840000	3.341269
12.300000	151.290000	3.369249
12.400000	153.760000	3.390958
12.500000	156.250000	3.406101
12.600000	158.760000	3.414473
12.700000	161.290000	3.415966
12.800000	163.840000	3.410562
12.900000	166.410000	3.398339
13.000000	169.000000	3.379466
13.100000	171.610000	3.354198
13.200000	174.240000	3.322878
13.300000	176.890000	3.285925
13.400000	179.560000	3.243831
13.500000	182.250000	3.197155
13.600000	184.960000	3.146511
13.700000	187.690000	3.092563
13.800000	190.440000	3.036013
13.900000	193.210000	2.977592
14.000000	196.000000	2.918053
14.100000	198.810000	2.858153
14.200000	201.640000	2.798653
14.300000	204.490000	2.740297
14.400000	207.360000	2.683812
14.500000	210.250000	2.629889
14.600000	213.160000	2.579183
14.700000	216.090000	2.532297
14.800000	219.040000	2.489778
14.900000	222.010000	2.452110
15.000000	225.000000	2.419707
15.100000	228.010000	2.392908
15.200000	231.040000	2.371973
15.300000	234.090000	2.357080
15.400000	237.160000	2.348326
15.500000	240.250000	2.345720
15.600000	243.360000	2.349192
15.700000	246.490000	2.358586
15.800000	249.640000	2.373669
15.900000	252.810000	2.394134
16.000000	256.000000	2.419600
16.100000	259.210000	2.449623
16.200000	262.440000	2.483703
16.300000	265.690000	2.521284
16.400000	268.960000	2.561772
16.500000	272.250000	2.604534
16.600000	275.560000	2.648916
16.700000	278.890000	2.694242
16.800000	282.240000	2.739832
16.900000	285.610000	2.785009
17.000000	289.000000	2.829103
17.100000	292.410000	2.871468
17.200000	295.840000	2.911486
17.300000	299.290000	2.948574
17.400000	302.760000	2.982196
17.500000	306.250000	3.011866
17.600000	309.760000	3.037157
17.700000	313.290000	3.057705
17.800000	316.840000	3.073212
17.900000	320.410000	3.083454
18.000000	324.000000	3.088277
18.100000	327.610000	3.087606
18.200000	331.240000	3.081437
18.300000	334.890000	3.069844
18.400000	338.560000	3.052974
18.500000	342.250000	3.031044
18.600000	345.960000	3.004337
18.700000	349.690000	2.973199
18.800000	353.440000	2.938035
18.900000	357.210000	2.899299
19.000000	361.000000	2.857490
19.100000	364.810000	2.813144
19.200000	368.640000	2.766826
19.300000	372.490000	2.719124
19.400000	376.360000	2.670637
19.500000	380.250000	2.621968
19.600000	384.160000	2.573720
19.700000	388.090000	2.526478
19.800000	392.040000	2.480810
19.900000	396.010000	2.437256
20.000000	400.000000	2.396318
20.100000	404.010000	2.358459
20.200000	408.040000	2.324090
20.300000	412.090000	2.293570
20.400000	416.160000	2.267199
20.500000	420.250000	2.245214
20.600000	424.360000	2.227787
20.700000	428.490000	2.215024
20.800000	432.640000	2.206960
20.900000	436.810000	2.203563
21.000000	441.000000	2.204733
21.100000	445.210000	2.210305
21.200000	449.440000	2.220049
21.300000	453.690000	2.233678
21.400000	457.960000	2.250848
21.500000	462.250000	2.271165
21.600000	466.560000	2.294193
21.700000	470.890000	2.319456
21.800000	475.240000	2.346448
21.900000	479.610000	2.374639
22.000000	484.000000	2.403484
22.100000	488.410000	2.432430
22.200000	492.840000	2.460921
22.300000	497.290000	2.488413
22.400000	501.760000	2.514373
22.500000	506.250000	2.538292
22.600000	510.760000	2.559692
22.700000	515.290000	2.578130
22.800000	519.840000	2.593206
22.900000	524.410000	2.604568
23.000000	529.000000	2.611916
23.100000	533.610000	2.615007
23.200000	538.240000	2.613659
23.300000	542.890000	2.607751
23.400000	547.560000	2.597228
23.500000	552.250000	2.582096
23.600000	556.960000	2.562428
23.700000	561.690000	2.538360
23.800000	566.440000	2.510088
23.900000	571.210000	2.477866
24.000000	576.000000	2.442002
24.100000	580.810000	2.402854
24.200000	585.640000	2.360827
24.300000	590.490000	2.316362
24.400000	595.360000	2.269934
24.500000	600.250000	2.222043
24.600000	605.160000	2.173211
24.700000	610.090000	2.123968
24.800000	615.040000	2.074850
24.900000	620.010000	2.026391
25.000000	625.000000	1.979112
25.100000	630.010000	1.933519
25.200000	635.040000	1.890090
25.300000	640.090000	1.849276
25.400000	645.160000	1.811487
25.500000	650.250000	1.777091
25.600000	655.360000	1.746409
25.700000	660.490000	1.719709
25.800000	665.640000	1.697204
25.900000	670.810000	1.679048
26.000000	676.000000	1.665333
26.100000	681.210000	1.656092
26.200000	686.440000	1.651294
26.300000	691.690000	1.650849
26.400000	696.960000	1.654606
26.500000	702.250000	1.662356
