# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.002105
0.200000	0.040000	0.004211
0.300000	0.090000	0.006315
0.400000	0.160000	0.008418
0.500000	0.250000	0.010519
0.600000	0.360000	0.012619
0.700000	0.490000	0.014715
0.800000	0.640000	0.016809
0.900000	0.810000	0.018900
1.000000	1.000000	0.020987
1.100000	1.210000	0.023070
1.200000	1.440000	0.025149
1.300000	1.690000	0.027223
1.400000	1.960000	0.029291
1.500000	2.250000	0.031354
1.600000	2.560000	0.033411
1.700000	2.890000	0.035461
1.800000	3.240000	0.037505
1.900000	3.610000	0.039541
2.000000	4.000000	0.041570
2.100000	4.410000	0.043590
2.200000	4.840000	0.045602
2.300000	5.290000	0.047606
2.400000	5.760000	0.049600
2.500000	6.250000	0.051585
2.600000	6.760000	0.053560
2.700000	7.290000	0.055524
2.800000	7.840000	0.057478
2.900000	8.410000	0.059421
3.000000	9.000000	0.061353
3.100000	9.610000	0.063273
3.200000	10.240000	0.065181
3.300000	10.890000	0.067076
3.400000	11.560000	0.068959
3.500000	12.250000	0.070828
3.600000	12.960000	0.072684
3.700000	13.690000	0.074526
3.800000	14.440000	0.076354
3.900000	15.210000	0.078168
4.000000	16.000000	0.079967
4.100000	16.810000	0.081751
4.200000	17.640000	0.083519
4.300000	18.490000	0.085272
4.400000	19.360000	0.087008
4.500000	20.250000	0.088729
4.600000	21.160000	0.090432
4.700000	22.090000	0.092119
4.800000	23.040000	0.093788
4.900000	24.010000	0.095440
5.000000	25.000000	0.097075
5.100000	26.010000	0.098691
5.200000	27.040000	0.100289
5.300000	28.090000	0.101868
5.400000	29.160000	0.103429
5.500000	30.250000	0.104970
5.600000	31.360000	0.106492
5.700000	32.490000	0.107994
5.800000	33.640000	0.109477
5.900000	34.810000	0.110940
6.000000	36.000000	0.112382
6.100000	37.210000	0.113804
6.200000	38.440000	0.115205
6.300000	39.690000	0.116586
6.400000	40.960000	0.117945
6.500000	42.250000	0.119283
6.600000	43.560000	0.120599
6.700000	44.890000	0.121894
6.800000	46.240000	0.123167
6.900000	47.610000	0.124418
7.000000	49.000000	0.125647
7.100000	50.410000	0.126853
7.200000	51.840000	0.128037
7.300000	53.290000	0.129199
7.400000	54.760000	0.130337
7.500000	56.250000	0.131453
7.600000	57.760000	0.132545
7.700000	59.290000	0.133615
7.800000	60.840000	0.134661
7.900000	62.410000	0.135684
8.000000	64.000000	0.136683
8.100000	65.610000	0.137659
8.200000	67.240000	0.138611
8.300000	68.890000	0.139540
8.400000	70.560000	0.140444
8.500000	72.250000	0.141325
8.600000	73.960000	0.142182
8.700000	75.690000	0.143015
8.800000	77.440000	0.143824
8.900000	79.210000	0.144608
9.000000	81.000000	0.145369
9.100000	82.810000	0.146106
9.200000	84.640000	0.146818
9.300000	86.490000	0.147506
9.400000	88.360000	0.148170
9.500000	90.250000	0.148810
9.600000	92.160000	0.149425
9.700000	94.090000	0.150017
9.800000	96.040000	0.150584
9.900000	98.010000	0.151127
10.000000	100.000000	0.151646
10.100000	102.010000	0.152141
10.200000	104.040000	0.152612
10.300000	106.090000	0.153059
10.400000	108.160000	0.153482
10.500000	110.250000	0.153881
10.600000	112.360000	0.154257
10.700000	114.490000	0.154609
10.800000	116.640000	0.154937
10.900000	118.810000	0.155241
11.000000	121.000000	0.155522
11.100000	123.210000	0.155780
11.200000	125.440000	0.156015
11.300000	127.690000	0.156226
11.400000	129.960000	0.156415
11.500000	132.250000	0.156580
11.600000	134.560000	0.156723
11.700000	136.890000	0.156843
11.800000	139.240000	0.156941
11.900000	141.610000	0.157016
12.000000	144.000000	0.157069
12.100000	146.410000	0.157101
12.200000	148.840000	0.157110
12.300000	151.290000	0.157098
12.400000	153.760000	0.157064
12.500000	156.250000	0.157009
12.600000	158.760000	0.156933
12.700000	161.290000	0.156835
12.800000	163.840000	0.156717
12.900000	166.410000	0.156579
13.000000	169.000000	0.156420
13.100000	171.610000	0.156241
13.200000	174.240000	0.156042
13.300000	176.890000	0.155824
13.400000	179.560000	0.155586
13.500000	182.250000	0.155328
13.600000	184.960000	0.155052
