# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	1.449407
0.200000	0.040000	2.897353
0.300000	0.090000	4.342382
0.400000	0.160000	5.783039
0.500000	0.250000	7.217877
0.600000	0.360000	8.645458
0.700000	0.490000	10.064354
0.800000	0.640000	11.473153
0.900000	0.810000	12.870454
1.000000	1.000000	14.254875
1.100000	1.210000	15.625055
1.200000	1.440000	16.979652
1.300000	1.690000	18.317350
1.400000	1.960000	19.636854
1.500000	2.250000	20.936901
1.600000	2.560000	22.216254
1.700000	2.890000	23.473709
1.800000	3.240000	24.708093
1.900000	3.610000	25.918268
2.000000	4.000000	27.103132
2.100000	4.410000	28.261621
2.200000	4.840000	29.392708
2.300000	5.290000	30.495411
2.400000	5.760000	31.568785
2.500000	6.250000	32.611931
2.600000	6.760000	33.623995
2.700000	7.290000	34.604165
2.800000	7.840000	35.551681
2.900000	8.410000	36.465826
3.000000	9.000000	37.345933
3.100000	9.610000	38.191386
3.200000	10.240000	39.001618
3.300000	10.890000	39.776112
3.400000	11.560000	40.514404
3.500000	12.250000	41.216081
3.600000	12.960000	41.880781
3.700000	13.690000	42.508198
3.800000	14.440000	43.098075
3.900000	15.210000	43.650211
4.000000	16.000000	44.164456
4.100000	16.810000	44.640714
4.200000	17.640000	45.078940
4.300000	18.490000	45.479145
4.400000	19.360000	45.841389
4.500000	20.250000	46.165785
4.600000	21.160000	46.452498
4.700000	22.090000	46.701743
4.800000	23.040000	46.913786
4.900000	24.010000	47.088940
5.000000	25.000000	47.227571
5.100000	26.010000	47.330088
5.200000	27.040000	47.396951
5.300000	28.090000	47.428662
5.400000	29.160000	47.425769
5.500000	30.250000	47.388866
5.600000	31.360000	47.318584
5.700000	32.490000	47.215600
5.800000	33.640000	47.080627
5.900000	34.810000	46.914417
6.000000	36.000000	46.717759
6.100000	37.210000	46.491477
6.200000	38.440000	46.236427
6.300000	39.690000	45.953499
6.400000	40.960000	45.643611
6.500000	42.250000	45.307710
6.600000	43.560000	44.946770
6.700000	44.890000	44.561789
6.800000	46.240000	44.153787
6.900000	47.610000	43.723808
7.000000	49.000000	43.272911
7.100000	50.410000	42.802176
7.200000	51.840000	42.312695
7.300000	53.290000	41.805576
7.400000	54.760000	41.281935
7.500000	56.250000	40.742901
7.600000	57.760000	40.189609
7.700000	59.290000	39.623197
7.800000	60.840000	39.044811
7.900000	62.410000	38.455594
8.000000	64.000000	37.856691
8.100000	65.610000	37.249244
8.200000	67.240000	36.634390
8.300000	68.890000	36.013262
8.400000	70.560000	35.386983
8.500000	72.250000	34.756665
8.600000	73.960000	34.123411
8.700000	75.690000	33.488308
8.800000	77.440000	32.852430
8.900000	79.210000	32.216832
9.000000	81.000000	31.582552
9.100000	82.810000	30.950606
9.200000	84.640000	30.321990
9.300000	86.490000	29.697675
9.400000	88.360000	29.078610
9.500000	90.250000	28.465714
9.600000	92.160000	27.859882
9.700000	94.090000	27.261978
9.800000	96.040000	26.672837
9.900000	98.010000	26.093263
10.000000	100.000000	25.524028
10.100000	102.010000	24.965868
10.200000	104.040000	24.419490
10.300000	106.090000	23.885561
10.400000	108.160000	23.364716
10.500000	110.250000	22.857550
10.600000	112.360000	22.364623
10.700000	114.490000	21.886457
10.800000	116.640000	21.423536
10.900000	118.810000	20.976303
11.000000	121.000000	20.545164
11.100000	123.210000	20.130487
11.200000	125.440000	19.732596
11.300000	127.690000	19.351780
11.400000	129.960000	18.988286
11.500000	132.250000	18.642320
11.600000	134.560000	18.314052
11.700000	136.890000	18.003610
11.800000	139.240000	17.711083
11.900000	141.610000	17.436522
12.000000	144.000000	17.179939
12.100000	146.410000	16.941308
12.200000	148.840000	16.720567
12.300000	151.290000	16.517615
12.400000	153.760000	16.332317
12.500000	156.250000	16.164500
12.600000	158.760000	16.013958
12.700000	161.290000	15.880453
12.800000	163.840000	15.763710
12.900000	166.410000	15.663426
13.000000	169.000000	15.579265
13.100000	171.610000	15.510861
13.200000	174.240000	15.457822
13.300000	176.890000	15.419725
13.400000	179.560000	15.396122
13.500000	182.250000	15.386542
13.600000	184.960000	15.390488
13.700000	187.690000	15.407441
13.800000	190.440000	15.436860
13.900000	193.210000	15.478188
14.000000	196.000000	15.530845
14.100000	198.810000	15.594238
14.200000	201.640000	15.667756
14.300000	204.490000	15.750776
14.400000	207.360000	15.842661
14.500000	210.250000	15.942765
14.600000	213.160000	16.050431
14.700000	216.090000	16.164995
14.800000	219.040000	16.285785
14.900000	222.010000	16.412128
15.000000	225.000000	16.543343
15.100000	228.010000	16.678750
15.200000	231.040000	16.817669
15.300000	234.090000	16.959419
15.400000	237.160000	17.103323
15.500000	240.250000	17.248708
15.600000	243.360000	17.394907
15.700000	246.490000	17.541258
15.800000	249.640000	17.687110
15.900000	252.810000	17.831818
16.000000	256.000000	17.974752
16.100000	259.210000	18.115290
16.200000	262.440000	18.252827
16.300000	265.690000	18.386771
16.400000	268.960000	18.516545
16.500000	272.250000	18.641590
16.600000	275.560000	18.761366
16.700000	278.890000	18.875349
16.800000	282.240000	18.983036
16.900000	285.610000	19.083948
17.000000	289.000000	19.177622
17.100000	292.410000	19.263623
17.200000	295.840000	19.341536
17.300000	299.290000	19.410970
17.400000	302.760000	19.471561
17.500000	306.250000	19.522968
17.600000	309.760000	19.564877
17.700000	313.290000	19.596998
17.800000	316.840000	19.619072
17.900000	320.410000	19.630862
18.000000	324.000000	19.632161
18.100000	327.610000	19.622790
18.200000	331.240000	19.602595
18.300000	334.890000	19.571453
18.400000	338.560000	19.529266
18.500000	342.250000	19.475966
18.600000	345.960000	19.411510
18.700000	349.690000	19.335886
18.800000	353.440000	19.249106
18.900000	357.210000	19.151211
19.000000	361.000000	19.042269
19.100000	364.810000	18.922373
19.200000	368.640000	18.791643
19.300000	372.490000	18.650224
19.400000	376.360000	18.498287
19.500000	380.250000	18.336026
19.600000	384.160000	18.163659
19.700000	388.090000	17.981429
19.800000	392.040000	17.789599
19.900000	396.010000	17.588454
20.000000	400.000000	17.378302
20.100000	404.010000	17.159468
20.200000	408.040000	16.932297
20.300000	412.090000	16.697154
20.400000	416.160000	16.454419
20.500000	420.250000	16.204489
20.600000	424.360000	15.947775
20.700000	428.490000	15.684706
20.800000	432.640000	15.415719
20.900000	436.810000	15.141267
21.000000	441.000000	14.861811
21.100000	445.210000	14.577825
21.200000	449.440000	14.289788
21.300000	453.690000	13.998189
21.400000	457.960000	13.703523
21.500000	462.250000	13.406290
21.600000	466.560000	13.106994
21.700000	470.890000	12.806141
21.800000	475.240000	12.504241
21.900000	479.610000	12.201801
22.000000	484.000000	11.899331
22.100000	488.410000	11.597337
22.200000	492.840000	11.296323
22.300000	497.290000	10.996789
22.400000	501.760000	10.699230
22.500000	506.250000	10.404133
22.600000	510.760000	10.111980
22.700000	515.290000	9.823243
22.800000	519.840000	9.538387
22.900000	524.410000	9.257865
23.000000	529.000000	8.982117
23.100000	533.610000	8.711575
23.200000	538.240000	8.446654
23.300000	542.890000	8.187757
23.400000	547.560000	7.935271
23.500000	552.250000	7.689569
23.600000	556.960000	7.451006
23.700000	561.690000	7.219921
23.800000	566.440000	6.996635
23.900000	571.210000	6.781451
24.000000	576.000000	6.574651
24.100000	580.810000	6.376500
24.200000	585.640000	6.187243
24.300000	590.490000	6.007102
24.400000	595.360000	5.836282
24.500000	600.250000	5.674962
24.600000	605.160000	5.523305
24.700000	610.090000	5.381448
24.800000	615.040000	5.249508
24.900000	620.010000	5.127579
25.000000	625.000000	5.015735
25.100000	630.010000	4.914026
25.200000	635.040000	4.822479
25.300000	640.090000	4.741102
25.400000	645.160000	4.669877
25.500000	650.250000	4.608767
25.600000	655.360000	4.557713
25.700000	660.490000	4.516633
25.800000	665.640000	4.485425
25.900000	670.810000	4.463967
26.000000	676.000000	4.452115
26.100000	681.210000	4.449706
26.200000	686.440000	4.456556
26.300000	691.690000	4.472464
26.400000	696.960000	4.497210
26.500000	702.250000	4.530554
26.600000	707.560000	4.572243
26.700000	712.890000	4.622002
26.800000	718.240000	4.679545
26.900000	723.610000	4.744568
27.000000	729.000000	4.816754
27.100000	734.410000	4.895770
27.200000	739.840000	4.981273
27.300000	745.290000	5.072907
27.400000	750.760000	5.170304
27.500000	756.250000	5.273087
27.600000	761.760000	5.380869
27.700000	767.290000	5.493254
27.800000	772.840000	5.609839
27.900000	778.410000	5.730215
28.000000	784.000000	5.853967
28.100000	789.610000	5.980675
28.200000	795.240000	6.109914
28.300000	800.890000	6.241260
28.400000	806.560000	6.374284
28.500000	812.250000	6.508556
28.600000	817.960000	6.643649
28.700000	823.690000	6.779134
28.800000	829.440000	6.914587
28.900000	835.210000	7.049584
29.000000	841.000000	7.183707
29.100000	846.810000	7.316542
29.200000	852.640000	7.447682
29.300000	858.490000	7.576724
29.400000	864.360000	7.703277
29.500000	870.250000	7.826953
29.600000	876.160000	7.947377
29.700000	882.090000	8.064184
29.800000	888.040000	8.177017
29.900000	894.010000	8.285533
30.000000	900.000000	8.389400
30.100000	906.010000	8.488300
30.200000	912.040000	8.581929
30.300000	918.090000	8.669994
30.400000	924.160000	8.752221
30.500000	930.250000	8.828348
30.600000	936.360000	8.898131
30.700000	942.490000	8.961342
