# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.035233
0.200000	0.040000	0.070395
0.300000	0.090000	0.105416
0.400000	0.160000	0.140227
0.500000	0.250000	0.174758
0.600000	0.360000	0.208941
0.700000	0.490000	0.242708
0.800000	0.640000	0.275995
0.900000	0.810000	0.308735
1.000000	1.000000	0.340867
1.100000	1.210000	0.372330
1.200000	1.440000	0.403065
1.300000	1.690000	0.433015
1.400000	1.960000	0.462126
1.500000	2.250000	0.490347
1.600000	2.560000	0.517629
1.700000	2.890000	0.543926
1.800000	3.240000	0.569196
1.900000	3.610000	0.593397
2.000000	4.000000	0.616495
2.100000	4.410000	0.638455
2.200000	4.840000	0.659248
2.300000	5.290000	0.678848
2.400000	5.760000	0.697233
2.500000	6.250000	0.714382
2.600000	6.760000	0.730282
2.700000	7.290000	0.744920
2.800000	7.840000	0.758289
2.900000	8.410000	0.770384
3.000000	9.000000	0.781206
3.100000	9.610000	0.790757
3.200000	10.240000	0.799044
3.300000	10.890000	0.806078
3.400000	11.560000	0.811873
3.500000	12.250000	0.816447
3.600000	12.960000	0.819821
3.700000	13.690000	0.822018
3.800000	14.440000	0.823067
3.900000	15.210000	0.822998
4.000000	16.000000	0.821844
4.100000	16.810000	0.819643
4.200000	17.640000	0.816432
4.300000	18.490000	0.812254
4.400000	19.360000	0.807153
4.500000	20.250000	0.801174
4.600000	21.160000	0.794366
4.700000	22.090000	0.786779
4.800000	23.040000	0.778464
4.900000	24.010000	0.769475
5.000000	25.000000	0.759866
5.100000	26.010000	0.749693
5.200000	27.040000	0.739011
5.300000	28.090000	0.727879
5.400000	29.160000	0.716353
5.500000	30.250000	0.704491
5.600000	31.360000	0.692351
5.700000	32.490000	0.679991
5.800000	33.640000	0.667469
5.900000	34.810000	0.654840
6.000000	36.000000	0.642162
6.100000	37.210000	0.629490
6.200000	38.440000	0.616877
6.300000	39.690000	0.604377
6.400000	40.960000	0.592041
6.500000	42.250000	0.579919
6.600000	43.560000	0.568059
6.700000	44.890000	0.556507
6.800000	46.240000	0.545307
6.900000	47.610000	0.534502
7.000000	49.000000	0.524130
7.100000	50.410000	0.514229
7.200000	51.840000	0.504833
7.300000	53.290000	0.495975
7.400000	54.760000	0.487684
7.500000	56.250000	0.479985
7.600000	57.760000	0.472903
7.700000	59.290000	0.466459
7.800000	60.840000	0.460669
7.900000	62.410000	0.455549
8.000000	64.000000	0.451110
8.100000	65.610000	0.447361
8.200000	67.240000	0.444308
8.300000	68.890000	0.441954
8.400000	70.560000	0.440298
8.500000	72.250000	0.439336
8.600000	73.960000	0.439064
8.700000	75.690000	0.439471
8.800000	77.440000	0.440547
8.900000	79.210000	0.442277
9.000000	81.000000	0.444645
9.100000	82.810000	0.447630
9.200000	84.640000	0.451211
9.300000	86.490000	0.455364
9.400000	88.360000	0.460064
9.500000	90.250000	0.465281
