# alpha	alpha^2	B*sin(alpha)
0.000000	0.000000	0.000000
0.100000	0.010000	0.031977
0.200000	0.040000	0.063938
0.300000	0.090000	0.095868
0.400000	0.160000	0.127752
0.500000	0.250000	0.159573
0.600000	0.360000	0.191316
0.700000	0.490000	0.222967
0.800000	0.640000	0.254509
0.900000	0.810000	0.285927
1.000000	1.000000	0.317206
1.100000	1.210000	0.348331
1.200000	1.440000	0.379288
1.300000	1.690000	0.410060
1.400000	1.960000	0.440634
1.500000	2.250000	0.470995
1.600000	2.560000	0.501128
1.700000	2.890000	0.531020
1.800000	3.240000	0.560655
1.900000	3.610000	0.590021
2.000000	4.000000	0.619103
2.100000	4.410000	0.647888
2.200000	4.840000	0.676362
2.300000	5.290000	0.704513
2.400000	5.760000	0.732328
2.500000	6.250000	0.759794
2.600000	6.760000	0.786899
2.700000	7.290000	0.813630
2.800000	7.840000	0.839976
2.900000	8.410000	0.865925
3.000000	9.000000	0.891465
3.100000	9.610000	0.916587
3.200000	10.240000	0.941279
3.300000	10.890000	0.965530
3.400000	11.560000	0.989332
3.500000	12.250000	1.012673
3.600000	12.960000	1.035544
3.700000	13.690000	1.057937
3.800000	14.440000	1.079842
3.900000	15.210000	1.101251
4.000000	16.000000	1.122156
4.100000	16.810000	1.142550
4.200000	17.640000	1.162424
4.300000	18.490000	1.181772
4.400000	19.360000	1.200587
4.500000	20.250000	1.218863
4.600000	21.160000	1.236594
4.700000	22.090000	1.253774
4.800000	23.040000	1.270399
4.900000	24.010000	1.286463
5.000000	25.000000	1.301962
5.100000	26.010000	1.316892
5.200000	27.040000	1.331250
5.300000	28.090000	1.345032
5.400000	29.160000	1.358236
5.500000	30.250000	1.370858
5.600000	31.360000	1.382898
5.700000	32.490000	1.394354
5.800000	33.640000	1.405223
5.900000	34.810000	1.415507
6.000000	36.000000	1.425203
6.100000	37.210000	1.434312
6.200000	38.440000	1.442835
6.300000	39.690000	1.450772
6.400000	40.960000	1.458124
6.500000	42.250000	1.464893
6.600000	43.560000	1.471081
6.700000	44.890000	1.476690
